PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2022/Dec2022.pdf
Title page: 31 | Table start page: 31
Parsing page: 32 (crop_right_ratio=0.65)
Numeric centers (xc): (228.85299230500001, 285.21102847500003, 344.565719565)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
指数 |  |  | 指数 | 
①② |  |  | ①② | 
新潟 | 新潟 |  | general | (245.4, 211.9, 27.3)
コシヒカリ一般 |  |  | コシヒカリ一般 | (125.3, 112.2, 11.1)
コシヒカリ魚沼 |  |  | コシヒカリ魚沼 | (27.7, 18.6, 4.2)
コシヒカリ佐渡 |  |  | コシヒカリ佐渡 | (12.2, 12.8, 1.6)
コシヒカリ岩船 |  |  | コシヒカリ岩船 | (10.2, 9.9, 1.1)
こしいぶき |  |  | こしいぶき | (34.5, 28.1, 3.9)
富山 | 富山 |  | general | (73.3, 50.8, 8.0)
コシヒカリ |  |  | コシヒカリ | (54.3, 38.4, 5.8)
てんたかく |  |  | てんたかく | (7.1, 4.5, 1.0)
石川 | 石川 |  | general | (31.3, 17.3, 1.9)
コシヒカリ |  |  | コシヒカリ | (16.0, 9.4, 0.8)
ゆめみづほ |  |  | ゆめみづほ | (4.5, 2.7, 0.4)
福井 | 福井 |  | general | (50.6, 19.8, 6.3)
コシヒカリ |  |  | コシヒカリ | (20.4, 8.6, 2.3)
ハナエチゼン |  |  | ハナエチゼン | (14.4, 5.8, 2.5)
あきさかり |  |  | あきさかり | (5.1, 1.0, 0.2)
岐阜 | 岐阜 |  | general | (6.9, 15.1, 1.7)
ハツシモ |  |  | ハツシモ | (1.4, 7.2, 0.1)
コシヒカリ |  |  | コシヒカリ | (2.6, 3.0, 0.5)
ほしじるし |  |  | ほしじるし | (0.3, 2.2, 0.0)
愛知 | 愛知 |  | general | (18.6, 28.3, 3.6)
あいちのかおり |  |  | あいちのかおり | (5.4, 17.2, 0.6)
コシヒカリ |  |  | コシヒカリ | (8.5, 8.3, 1.7)
大地の風 |  |  | 大地の風 | (0.4, 1.1, 0.1)
三重 | 三重 |  | general | (24.9, 21.4, 4.0)
コシヒカリ一般 |  |  | コシヒカリ一般 | (12.3, 12.4, 2.6)
コシヒカリ伊賀 |  |  | コシヒカリ伊賀 | (6.7, 4.5, 0.8)
キヌヒカリ |  |  | キヌヒカリ | (1.6, 1.3, 0.1)
滋賀 | 滋賀 |  | general | (32.4, 39.5, 5.9)
コシヒカリ |  |  | コシヒカリ | (10.4, 15.7, 2.0)
キヌヒカリ |  |  | キヌヒカリ | (5.5, 6.6, 0.7)
みずかがみ |  |  | みずかがみ | (8.3, 7.3, 2.2)
京都 | 京都 |  | general | (6.1, 9.2, 1.0)
コシヒカリ |  |  | コシヒカリ | (4.0, 5.6, 0.7)
キヌヒカリ |  |  | キヌヒカリ | (1.1, 1.2, 0.2)
ヒノヒカリ |  |  | ヒノヒカリ | (0.3, 1.0, 0.0)
大阪 | 大阪 |  | general | 
兵庫 | 兵庫 |  | general | (28.8, 25.0, 4.5)
コシヒカリ |  |  | コシヒカリ | (14.0, 7.4, 2.2)
ヒノヒカリ |  |  | ヒノヒカリ | (1.7, 2.5, 0.1)
キヌヒカリ |  |  | キヌヒカリ | (4.7, 1.8, 0.4)
奈良 | 奈良 |  | general | (6.4, 0.2, 0.2)
ヒノヒカリ |  |  | ヒノヒカリ | (4.9, 0.1, 0.1)
和歌山 | 和歌山 |  | general | (1.5, 1.5, 1.5)
鳥取 | 鳥取 |  | general | (15.0, 17.1, 1.6)
きぬむすめ |  |  | きぬむすめ | (3.9, 4.7, 0.2)
コシヒカリ |  |  | コシヒカリ | (5.1, 5.3, 0.5)
ひとめぼれ |  |  | ひとめぼれ | (2.4, 3.5, 0.5)
島根 | 島根 |  | general | (24.3, 21.4, 2.5)
きぬむすめ |  |  | きぬむすめ | (9.2, 8.2, 0.5)
コシヒカリ |  |  | コシヒカリ | (10.0, 8.2, 1.5)
つや姫 |  |  | つや姫 | (3.7, 3.7, 0.2)
岡山 | 岡山 |  | general | (21.0, 7.5, 2.1)
アケボノ |  |  | アケボノ | (1.0, 0.5, 0.1)
きぬむすめ |  |  | きぬむすめ | (5.1, 1.0, 0.2)
コシヒカリ |  |  | コシヒカリ | (6.0, 1.6, 1.1)
広島 | 広島 |  | general | (29.5, 29.4, 2.6)
コシヒカリ |  |  | コシヒカリ | (11.9, 14.6, 1.3)
あきさかり |  |  | あきさかり | (6.7, 7.5, 0.4)
あきろまん |  |  | あきろまん | (2.8, 2.1, 0.1)
契約 |  |  | 契約 | 
