PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2021/Sep2021.pdf
Title page: 10 | Table start page: 10
Parsing page: 11 (crop_right_ratio=0.65)
Numeric centers (xc): (220.71936822499998, 267.578459115, 347.61636268999996)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
指数比率 |  |  | 指数比率 | 
①②②/① |  |  | ①②②/① | 
新 |  |  | 新 | (280.4, 271.5, 219.5)
コシヒカリ一般 |  |  | コシヒカリ一般 | (134.0, 130.1, 99.7)
コシヒカリ魚沼 |  |  | コシヒカリ魚沼 | (34.1, 32.6, 30.8)
コシヒカリ佐渡 |  |  | コシヒカリ佐渡 | (14.2, 14.1, 12.0)
コシヒカリ岩船 |  |  | コシヒカリ岩船 | (11.9, 10.4, 8.9)
こしいぶき |  |  | こしいぶき | (44.5, 43.5, 35.4)
富 |  |  | 富 | (96.4, 83.8, 67.5)
コシヒカリ |  |  | コシヒカリ | (69.1, 59.3, 49.5)
てんたかく |  |  | てんたかく | (8.6, 8.4, 7.0)
石 |  |  | 石 | (33.2, 27.1, 21.5)
コシヒカリ |  |  | コシヒカリ | (18.8, 13.6, 13.5)
ゆめみづほ |  |  | ゆめみづほ | (5.1, 5.1, 2.1)
福 |  |  | 福 | (59.7, 52.7, 44.0)
コシヒカリ |  |  | コシヒカリ | (24.2, 23.3, 19.6)
ハナエチゼン |  |  | ハナエチゼン | (16.4, 15.9, 13.2)
あきさかり |  |  | あきさかり | (5.8, 4.6, 3.4)
岐 |  |  | 岐 | (19.3, 20.6, 15.1)
ハツシモ |  |  | ハツシモ | (7.7, 9.3, 5.8)
コシヒカリ |  |  | コシヒカリ | (5.8, 5.6, 4.4)
あさひの夢 |  |  | あさひの夢 | (0.6, 0.6, 0.3)
愛 |  |  | 愛 | (34.1, 33.8, 25.7)
あいちのかおり |  |  | あいちのかおり | (18.6, 18.6, 13.6)
コシヒカリ |  |  | コシヒカリ | (10.5, 10.2, 8.6)
大地の風 |  |  | 大地の風 | (1.2, 1.2, 0.7)
三 |  |  | 三 | (26.8, 26.0, 21.3)
コシヒカリ一般 |  |  | コシヒカリ一般 | (13.6, 13.7, 11.1)
コシヒカリ伊賀 |  |  | コシヒカリ伊賀 | (5.8, 5.8, 4.5)
キヌヒカリ |  |  | キヌヒカリ | (2.1, 2.1, 1.6)
滋 |  |  | 滋 | (67.0, 66.7, 52.9)
コシヒカリ |  |  | コシヒカリ | (24.0, 24.0, 20.0)
キヌヒカリ |  |  | キヌヒカリ | (11.9, 11.9, 8.6)
みずかがみ |  |  | みずかがみ | (11.9, 12.0, 10.7)
京 |  |  | 京 | (9.4, 11.0, 6.7)
コシヒカリ |  |  | コシヒカリ | (5.8, 6.6, 4.5)
キヌヒカリ |  |  | キヌヒカリ | (1.8, 2.4, 1.2)
ヒノヒカリ |  |  | ヒノヒカリ | (0.9, 1.1, 0.5)
大 |  |  | 大 | 
兵 |  |  | 兵 | (37.9, 37.8, 26.1)
コシヒカリ |  |  | コシヒカリ | (11.7, 11.7, 10.2)
ヒノヒカリ |  |  | ヒノヒカリ | (3.5, 3.5, 2.8)
キヌヒカリ |  |  | キヌヒカリ | (3.3, 3.2, 2.5)
奈 |  |  | 奈 | (7.1, 4.9, 4.9)
ヒノヒカリ |  |  | ヒノヒカリ | (5.6, 3.9, 3.9)
和歌山 | 和歌山 |  | general | (0.5, 0.5, 0.5)
鳥 |  |  | 鳥 | (23.4, 21.2, 15.5)
きぬむすめ |  |  | きぬむすめ | (7.5, 6.4, 4.0)
コシヒカリ |  |  | コシヒカリ | (6.8, 6.3, 5.2)
ひとめぼれ |  |  | ひとめぼれ | (4.8, 4.6, 3.5)
島 |  |  | 島 | (33.5, 33.5, 26.1)
コシヒカリ |  |  | コシヒカリ | (13.3, 13.3, 11.2)
きぬむすめ |  |  | きぬむすめ | (13.2, 13.2, 9.4)
つや姫 |  |  | つや姫 | (4.4, 4.4, 3.6)
岡 |  |  | 岡 | (40.8, 35.1, 25.1)
アケボノ |  |  | アケボノ | (8.1, 7.6, 3.8)
きぬむすめ |  |  | きぬむすめ | (6.4, 5.2, 3.7)
あきたこまち |  |  | あきたこまち | (5.8, 4.5, 3.7)
広 |  |  | 広 | (29.3, 28.3, 21.6)
コシヒカリ |  |  | コシヒカリ | (12.4, 12.3, 10.3)
あきさかり |  |  | あきさかり | (6.9, 6.4, 4.8)
あきろまん |  |  | あきろまん | (2.3, 2.2, 1.7)
契約 |  |  | 契約 | 
