PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2021/Nov2021.pdf
Title page: 12 | Table start page: 12
Parsing page: 13 (crop_right_ratio=0.65)
Numeric centers (xc): (227.986070385, 282.85396898, 340.661543855)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
指数 |  |  | 指数 | 
①② |  |  | ①② | 
新潟 | 新潟 |  | general | (138.5, 170.8, 11.2)
コシヒカリ一般 |  |  | コシヒカリ一般 | (76.9, 82.9, 4.3)
コシヒカリ魚沼 |  |  | コシヒカリ魚沼 | (12.6, 15.9, 1.9)
コシヒカリ佐渡 |  |  | コシヒカリ佐渡 | (4.5, 12.2, 0.2)
コシヒカリ岩船 |  |  | コシヒカリ岩船 | (3.7, 9.9, 0.3)
こしいぶき |  |  | こしいぶき | (25.8, 26.5, 2.6)
富山 | 富山 |  | general | (46.9, 38.0, 3.8)
コシヒカリ |  |  | コシヒカリ | (32.3, 30.1, 2.3)
てんたかく |  |  | てんたかく | (6.8, 3.4, 1.0)
石川 | 石川 |  | general | (22.3, 13.8, 1.8)
コシヒカリ |  |  | コシヒカリ | (11.8, 5.4, 0.2)
ゆめみづほ |  |  | ゆめみづほ | (6.7, 2.4, 1.3)
福井 | 福井 |  | general | (30.9, 15.2, 4.3)
コシヒカリ |  |  | コシヒカリ | (9.6, 5.4, 1.7)
ハナエチゼン |  |  | ハナエチゼン | (13.2, 5.3, 2.2)
あきさかり |  |  | あきさかり | (2.2, 0.5, 0.0)
岐阜 | 岐阜 |  | general | (3.0, 10.1, 0.8)
ハツシモ |  |  | ハツシモ | (0.0, 6.3, nan)
コシヒカリ |  |  | コシヒカリ | (1.2, 2.1, 0.1)
あさひの夢 |  |  | あさひの夢 | (0.0, nan, nan)
愛知 | 愛知 |  | general | (7.6, 27.5, 1.8)
あいちのかおり |  |  | あいちのかおり | (0.0, 16.1, nan)
コシヒカリ |  |  | コシヒカリ | (5.6, 8.9, 0.9)
大地の風 |  |  | 大地の風 | (0.0, 1.1, nan)
三重 | 三重 |  | general | (17.7, 21.7, 2.4)
コシヒカリ一般 |  |  | コシヒカリ一般 | (9.5, 12.1, 1.3)
コシヒカリ伊賀 |  |  | コシヒカリ伊賀 | (5.1, 5.0, 0.5)
キヌヒカリ |  |  | キヌヒカリ | (1.2, 1.2, 0.0)
滋賀 | 滋賀 |  | general | (29.0, 45.2, 3.5)
コシヒカリ |  |  | コシヒカリ | (10.4, 16.5, 1.3)
キヌヒカリ |  |  | キヌヒカリ | (4.6, 7.4, 0.3)
みずかがみ |  |  | みずかがみ | (8.0, 8.7, 1.5)
京都 | 京都 |  | general | (3.5, 7.8, 0.2)
コシヒカリ |  |  | コシヒカリ | (2.9, 5.1, 0.2)
キヌヒカリ |  |  | キヌヒカリ | (0.5, 1.6, 0.0)
ヒノヒカリ |  |  | ヒノヒカリ | (nan, 1.0, nan)
大阪 | 大阪 |  | general | 
兵庫 | 兵庫 |  | general | (12.2, 14.2, 1.2)
コシヒカリ |  |  | コシヒカリ | (9.2, 7.3, 0.8)
ヒノヒカリ |  |  | ヒノヒカリ | (nan, 2.4, nan)
キヌヒカリ |  |  | キヌヒカリ | (1.4, 1.7, 0.0)
奈良 | 奈良 |  | general | (0.8, 0.0, 0.0)
ヒノヒカリ |  |  | ヒノヒカリ | (0.0, nan, nan)
和歌山 | 和歌山 |  | general | (0.3, 0.3, 0.0)
鳥取 | 鳥取 |  | general | (4.1, 7.6, 0.6)
きぬむすめ |  |  | きぬむすめ | (0.0, 1.9, nan)
コシヒカリ |  |  | コシヒカリ | (2.0, 1.5, 0.2)
ひとめぼれ |  |  | ひとめぼれ | (1.2, 1.9, 0.3)
島根 | 島根 |  | general | (12.5, 19.4, 1.1)
コシヒカリ |  |  | コシヒカリ | (7.6, 6.9, 0.8)
きぬむすめ |  |  | きぬむすめ | (1.0, 8.1, 0.1)
つや姫 |  |  | つや姫 | (2.8, 3.8, 0.1)
岡山 | 岡山 |  | general | (7.1, 7.4, 1.1)
アケボノ |  |  | アケボノ | (nan, 0.1, nan)
コシヒカリ |  |  | コシヒカリ | (3.6, 2.6, 0.8)
きぬむすめ |  |  | きぬむすめ | (0.0, 1.5, nan)
広島 | 広島 |  | general | (10.6, 27.4, 0.9)
コシヒカリ |  |  | コシヒカリ | (6.6, 13.9, 0.7)
あきさかり |  |  | あきさかり | (2.5, 7.0, 0.2)
あきろまん |  |  | あきろまん | (0.1, 2.0, nan)
契約 |  |  | 契約 | 
