PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2018/Apr2018.pdf
Title page: 8 | Table start page: 9
Parsing page: 10 (crop_right_ratio=0.65)
Numeric centers (xc): (172.4945219, 228.62334608000003, 340.91032726000003)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
①②②/① |  |  | ①②②/① | 
(千玄米ﾄﾝ)(千玄米ﾄﾝ) |  |  | 千玄米ﾄﾝ)(千玄米ﾄﾝ | 
東京 | 東京 |  | general | 
神奈川 | 神奈川 |  | general | (2.5, 1.3, 1.3)
山梨 | 山梨 |  | general | (6.1, 2.3, 2.3)
コシヒカリ |  |  | コシヒカリ | (5.2, 2.0, 2.0)
あさひの夢 |  |  | あさひの夢 | (0.2, 0.1, 0.1)
長野 | 長野 |  | general | (68.0, 65.5, 22.8)
コシヒカリ |  |  | コシヒカリ | (53.5, 52.5, 16.0)
あきたこまち |  |  | あきたこまち | (7.8, 7.1, 3.0)
静岡 | 静岡 |  | general | (6.5, 3.3, 3.3)
コシヒカリ |  |  | コシヒカリ | (4.3, 2.3, 2.3)
きぬむすめ |  |  | きぬむすめ | (0.7, 0.3, 0.3)
あいちのかおり |  |  | あいちのかおり | (0.9, 0.4, 0.4)
新潟 | 新潟 |  | general | (253.3, 228.0, 108.7)
コシヒカリ一般 |  |  | コシヒカリ一般 | (137.7, 122.6, 55.3)
コシヒカリ魚沼 |  |  | コシヒカリ魚沼 | (29.3, 24.4, 13.1)
コシヒカリ岩船 |  |  | コシヒカリ岩船 | (11.2, 10.7, 4.8)
コシヒカリ佐渡 |  |  | コシヒカリ佐渡 | (13.5, 12.9, 6.0)
こしいぶき |  |  | こしいぶき | (37.9, 34.7, 16.5)
富山 | 富山 |  | general | (91.0, 70.0, 37.7)
コシヒカリ |  |  | コシヒカリ | (73.6, 58.1, 30.6)
てんたかく |  |  | てんたかく | (7.2, 5.7, 3.8)
石川 | 石川 |  | general | (24.6, 24.7, 7.7)
コシヒカリ |  |  | コシヒカリ | (16.7, 17.8, 5.2)
ゆめみづほ |  |  | ゆめみづほ | (4.7, 4.1, 0.8)
福井 | 福井 |  | general | (66.4, 61.2, 32.0)
コシヒカリ |  |  | コシヒカリ | (32.0, 30.0, 13.9)
ハナエチゼン |  |  | ハナエチゼン | (18.5, 17.3, 11.8)
岐阜 | 岐阜 |  | general | (25.2, 23.5, 12.7)
ハツシモ |  |  | ハツシモ | (12.1, 11.3, 5.8)
コシヒカリ |  |  | コシヒカリ | (7.1, 6.5, 3.5)
あきたこまち |  |  | あきたこまち | (2.0, 1.6, 1.3)
愛知 | 愛知 |  | general | (34.2, 30.8, 12.8)
あいちのかおり |  |  | あいちのかおり | (18.1, 16.5, 5.0)
コシヒカリ |  |  | コシヒカリ | (9.9, 9.8, 4.8)
大地の風 |  |  | 大地の風 | (1.3, 1.3, 0.8)
三重 | 三重 |  | general | (27.6, 24.1, 13.5)
コシヒカリ一般 |  |  | コシヒカリ一般 | (15.1, 14.1, 7.8)
コシヒカリ伊賀 |  |  | コシヒカリ伊賀 | (6.2, 4.8, 2.6)
キヌヒカリ |  |  | キヌヒカリ | (2.2, 1.4, 0.8)
滋賀 | 滋賀 |  | general | (54.5, 63.1, 29.0)
コシヒカリ |  |  | コシヒカリ | (20.9, 24.0, 12.3)
キヌヒカリ |  |  | キヌヒカリ | (10.4, 12.8, 5.3)
日本晴 |  |  | 日本晴 | (4.1, 5.4, 1.3)
京都 | 京都 |  | general | (12.2, 10.3, 5.7)
コシヒカリ |  |  | コシヒカリ | (7.1, 6.3, 3.3)
キヌヒカリ |  |  | キヌヒカリ | (2.6, 2.8, 1.6)
大阪 | 大阪 |  | general | 
兵庫 | 兵庫 |  | general | (37.4, 34.3, 19.9)
コシヒカリ |  |  | コシヒカリ | (11.5, 10.3, 5.7)
ヒノヒカリ |  |  | ヒノヒカリ | (4.4, 2.9, 1.4)
キヌヒカリ |  |  | キヌヒカリ | (3.3, 3.0, 1.5)
奈良 | 奈良 |  | general | (8.7, 3.6, 3.6)
ヒノヒカリ |  |  | ヒノヒカリ | (6.8, 2.5, 2.5)
コシヒカリ |  |  | コシヒカリ | (0.5, 0.3, 0.3)
和歌山 | 和歌山 |  | general | (1.5, 0.7, 0.7)
鳥取 | 鳥取 |  | general | (21.0, 18.2, 8.3)
コシヒカリ |  |  | コシヒカリ | (7.7, 6.7, 2.8)
きぬむすめ |  |  | きぬむすめ | (7.3, 6.3, 2.6)
ひとめぼれ |  |  | ひとめぼれ | (5.4, 4.9, 2.7)
‐ |  |  | ‐ | 
