PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2017/Jun2017.pdf
Title page: 13 | Table start page: 14
Parsing page: 14 (crop_right_ratio=0.65)
Numeric centers (xc): (168.520329145, 226.419417385, 342.27812508500006)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
①②②/① |  |  | ①②②/① | 
(玄米千ﾄﾝ)(玄米千ﾄﾝ) |  |  | 玄米千ﾄﾝ)(玄米千ﾄﾝ | 
北海道 | 北海道 |  | general | (350.6, 337.4, 212.3)
(ななつぼし) |  |  | ななつぼし | (169.7, 165.5, 107.6)
(ゆめぴりか) |  |  | ゆめぴりか | (78.2, 76.3, 46.7)
(きらら３９７) |  |  | きらら３９７ | (36.7, 34.8, 13.7)
青森 | 青森 |  | general | (139.9, 135.6, 72.6)
(まっしぐら) |  |  | まっしぐら | (90.9, 89.2, 46.4)
(つがるロマン) |  |  | つがるロマン | (39.5, 37.0, 19.9)
岩手 | 岩手 |  | general | (139.0, 134.7, 61.9)
(ひとめぼれ) |  |  | ひとめぼれ | (111.4, 107.4, 48.0)
(あきたこまち) |  |  | あきたこまち | (18.5, 18.5, 10.0)
(いわてっこ) |  |  | いわてっこ | (3.2, 3.1, 0.7)
宮城 | 宮城 |  | general | (180.3, 170.8, 76.4)
(ひとめぼれ) |  |  | ひとめぼれ | (148.1, 139.8, 60.8)
(ササニシキ) |  |  | ササニシキ | (10.7, 10.4, 4.8)
(つや姫) |  |  | つや姫 | (12.1, 11.9, 7.5)
秋田 | 秋田 |  | general | (267.1, 209.4, 155.1)
(あきたこまち) |  |  | あきたこまち | (215.4, 172.4, 131.9)
(めんこいな) |  |  | めんこいな | (11.3, 8.5, 5.0)
(ひとめぼれ) |  |  | ひとめぼれ | (23.9, 19.2, 12.7)
山形 | 山形 |  | general | (210.1, 171.4, 97.1)
(はえぬき) |  |  | はえぬき | (127.9, 105.9, 55.1)
(つや姫) |  |  | つや姫 | (39.8, 30.3, 21.2)
(ひとめぼれ) |  |  | ひとめぼれ | (21.2, 16.0, 10.3)
福島 | 福島 |  | general | (167.6, 149.5, 69.5)
(コシヒカリ中通り) |  |  | コシヒカリ中通り | (57.1, 45.8, 24.7)
(コシヒカリ会津) |  |  | コシヒカリ会津 | (47.2, 46.0, 16.1)
(コシヒカリ浜通り) |  |  | コシヒカリ浜通り | (8.1, 7.5, 2.7)
(ひとめぼれ) |  |  | ひとめぼれ | (32.9, 32.9, 13.6)
(天のつぶ) |  |  | 天のつぶ | (10.8, 8.4, 5.3)
茨城 | 茨城 |  | general | (74.9, 76.8, 49.0)
(コシヒカリ) |  |  | コシヒカリ | (59.5, 60.4, 37.3)
(あきたこまち) |  |  | あきたこまち | (9.1, 10.8, 8.8)
(ゆめひたち) |  |  | ゆめひたち | (0.5, 0.4, 0.3)
栃木 | 栃木 |  | general | (141.2, 130.4, 59.3)
(コシヒカリ) |  |  | コシヒカリ | (119.6, 110.5, 48.0)
(あさひの夢) |  |  | あさひの夢 | (8.3, 8.1, 4.3)
(なすひかり) |  |  | なすひかり | (6.7, 5.5, 2.8)
群馬 | 群馬 |  | general | (21.7, 21.7, 9.6)
(あさひの夢) |  |  | あさひの夢 | (13.9, 13.9, 6.1)
(ゆめまつり) |  |  | ゆめまつり | (4.9, 4.9, 2.3)
埼玉 | 埼玉 |  | general | (19.5, 17.5, 9.5)
(彩のかがやき) |  |  | 彩のかがやき | (10.8, 9.8, 5.1)
(コシヒカリ) |  |  | コシヒカリ | (7.0, 6.2, 3.6)
(彩のきずな) |  |  | 彩のきずな | (2.7, 2.7, 0.8)
千葉 | 千葉 |  | general | (79.1, 74.6, 54.4)
(コシヒカリ) |  |  | コシヒカリ | (44.7, 41.5, 29.1)
(ふさこがね) |  |  | ふさこがね | (14.3, 13.9, 9.3)
(ふさおとめ) |  |  | ふさおとめ | (16.3, 15.7, 12.9)
２報告対象米穀は、水稲うるちもみ及び水稲うるち玄米（醸造用玄米を含む。）である。 |  |  | ２報告対象米穀は、水稲うるちもみ及び水稲うるち玄米（醸造用玄米を含む。）である。 | 
７全国欄には産地の特定が出来ない未検査米等を含んでいるため、産地の合計と一致しない。 |  |  | ７全国欄には産地の特定が出来ない未検査米等を含んでいるため、産地の合計と一致しない。 | 
９「参考：前年同月比」の「…」は、27年産では調査の対象銘柄でなかったこと等から、28年産との比 |  |  | ９「参考：前年同月比」の「…」は、27年産では調査の対象銘柄でなかったこと等から、28年産との比 | 
-9 |  |  | -9 | 
