PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2017/Jun2017.pdf
Title page: 13 | Table start page: 14
Parsing page: 16 (crop_right_ratio=0.65)
Numeric centers (xc): (165.65430576, 221.78218371999998, 336.58985414999995)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
①②②/① |  |  | ①②②/① | 
(玄米千ﾄﾝ)(玄米千ﾄﾝ) |  |  | 玄米千ﾄﾝ)(玄米千ﾄﾝ | 
島根 | 島根 |  | general | (35.2, 30.2, 20.6)
(コシヒカリ) |  |  | コシヒカリ | (19.4, 15.5, 10.9)
(きぬむすめ) |  |  | きぬむすめ | (12.7, 11.8, 7.2)
(つや姫) |  |  | つや姫 | (4.0, 3.8, 2.2)
岡山 | 岡山 |  | general | (14.9, 14.8, 7.8)
(アケボノ) |  |  | アケボノ | (2.6, 2.6, 1.1)
(あきたこまち) |  |  | あきたこまち | (1.9, 1.9, 1.1)
(ヒノヒカリ) |  |  | ヒノヒカリ | (1.7, 1.7, 0.7)
広島 | 広島 |  | general | (33.6, 31.9, 21.1)
(コシヒカリ) |  |  | コシヒカリ | (15.8, 14.9, 9.6)
(あきろまん) |  |  | あきろまん | (3.2, 3.4, 2.1)
(ヒノヒカリ) |  |  | ヒノヒカリ | (2.5, 2.3, 1.2)
山口 | 山口 |  | general | (31.9, 26.5, 16.0)
(コシヒカリ) |  |  | コシヒカリ | (9.9, 8.4, 4.7)
(ひとめぼれ) |  |  | ひとめぼれ | (8.1, 5.9, 4.7)
(ヒノヒカリ) |  |  | ヒノヒカリ | (6.5, 6.0, 3.1)
徳島 | 徳島 |  | general | (6.1, 6.0, 4.6)
(コシヒカリ) |  |  | コシヒカリ | (3.5, 3.4, 2.7)
(キヌヒカリ) |  |  | キヌヒカリ | (1.8, 1.8, 1.1)
香川 | 香川 |  | general | (26.4, 23.0, 12.9)
(ヒノヒカリ) |  |  | ヒノヒカリ | (11.1, 8.8, 5.2)
(コシヒカリ) |  |  | コシヒカリ | (8.7, 7.6, 4.5)
愛媛 | 愛媛 |  | general | (12.4, 7.3, 7.1)
(コシヒカリ) |  |  | コシヒカリ | (4.7, 3.1, 3.0)
(ヒノヒカリ) |  |  | ヒノヒカリ | (2.4, 1.3, 1.2)
(あきたこまち) |  |  | あきたこまち | (1.8, 1.1, 1.0)
高知 | 高知 |  | general | (6.5, 4.6, 4.4)
(コシヒカリ) |  |  | コシヒカリ | (5.1, 3.3, 3.2)
(ヒノヒカリ) |  |  | ヒノヒカリ | (0.4, 0.3, 0.3)
福岡 | 福岡 |  | general | (55.0, 46.4, 25.7)
(夢つくし) |  |  | 夢つくし | (18.1, 14.8, 9.4)
(ヒノヒカリ) |  |  | ヒノヒカリ | (15.9, 14.9, 6.5)
(元気つくし) |  |  | 元気つくし | (18.5, 14.7, 9.0)
佐賀 | 佐賀 |  | general | (43.8, 43.7, 24.0)
(さがびより) |  |  | さがびより | (14.0, 14.0, 8.6)
(夢しずく) |  |  | 夢しずく | (13.3, 13.3, 7.4)
(ヒノヒカリ) |  |  | ヒノヒカリ | (10.6, 10.6, 4.1)
長崎 | 長崎 |  | general | (11.5, 11.2, 5.9)
(にこまる) |  |  | にこまる | (4.5, 4.4, 2.2)
(ヒノヒカリ) |  |  | ヒノヒカリ | (3.7, 3.5, 1.9)
(コシヒカリ) |  |  | コシヒカリ | (1.7, 1.7, 1.0)
熊本 | 熊本 |  | general | (37.9, 26.3, 19.1)
(ヒノヒカリ) |  |  | ヒノヒカリ | (16.6, 12.0, 7.9)
(森のくまさん) |  |  | 森のくまさん | (7.2, 5.0, 3.2)
(コシヒカリ) |  |  | コシヒカリ | (6.3, 4.6, 3.7)
大分 | 大分 |  | general | (14.2, 13.6, 6.9)
(ヒノヒカリ) |  |  | ヒノヒカリ | (10.2, 9.8, 4.4)
(ひとめぼれ) |  |  | ひとめぼれ | (0.9, 0.8, 0.5)
宮崎 | 宮崎 |  | general | (16.3, 16.3, 13.4)
(コシヒカリ) |  |  | コシヒカリ | (9.4, 9.4, 9.4)
(ヒノヒカリ) |  |  | ヒノヒカリ | (5.8, 5.8, 3.3)
鹿児島 | 鹿児島 |  | general | (15.0, 15.0, 10.8)
(ヒノヒカリ) |  |  | ヒノヒカリ | (7.0, 7.0, 3.9)
(あきほなみ) |  |  | あきほなみ | (2.8, 2.8, 1.8)
(コシヒカリ) |  |  | コシヒカリ | (3.4, 3.4, 3.4)
沖縄 | 沖縄 |  | general | (1.6, 1.6, 1.6)
全国① |  | YES | general | (3022.0, 2756.0, 1611.0)
参前年同月(27年産)② |  |  | 参前年同月(27年産)② | 
考前年同月差(①-②) |  |  | 考前年同月差(①-②) | 
-11 |  |  | -11 | 
