PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2017/Mar2017.pdf
Title page: 14 | Table start page: 14
Parsing page: 16 (crop_right_ratio=0.65)
Numeric centers (xc): (170.19330108499997, 227.19324763999998, 343.83325082000005)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
①②②/① |  |  | ①②②/① | 
(玄米千ﾄﾝ)(玄米千ﾄﾝ) |  |  | 玄米千ﾄﾝ)(玄米千ﾄﾝ | 
島根 | 島根 |  | general | (35.1, 28.9, 11.4)
(コシヒカリ) |  |  | コシヒカリ | (19.4, 15.1, 6.4)
(きぬむすめ) |  |  | きぬむすめ | (12.5, 11.4, 3.5)
(つや姫) |  |  | つや姫 | (4.0, 3.6, 1.4)
岡山 | 岡山 |  | general | (12.0, 12.3, 4.5)
(アケボノ) |  |  | アケボノ | (1.5, 1.5, 0.6)
(あきたこまち) |  |  | あきたこまち | (1.2, 1.7, 0.6)
(ヒノヒカリ) |  |  | ヒノヒカリ | (1.5, 1.4, 0.3)
広島 | 広島 |  | general | (33.3, 30.5, 12.0)
(コシヒカリ) |  |  | コシヒカリ | (15.8, 14.4, 4.7)
(あきろまん) |  |  | あきろまん | (3.2, 3.4, 1.3)
(ヒノヒカリ) |  |  | ヒノヒカリ | (2.5, 2.1, 0.5)
山口 | 山口 |  | general | (31.7, 25.2, 8.1)
(コシヒカリ) |  |  | コシヒカリ | (9.8, 8.1, 2.6)
(ひとめぼれ) |  |  | ひとめぼれ | (8.1, 5.6, 2.5)
(ヒノヒカリ) |  |  | ヒノヒカリ | (6.4, 5.7, 1.4)
徳島 | 徳島 |  | general | (6.1, 3.0, 2.6)
(コシヒカリ) |  |  | コシヒカリ | (3.5, 1.9, 1.6)
(キヌヒカリ) |  |  | キヌヒカリ | (1.8, 0.7, 0.6)
香川 | 香川 |  | general | (25.5, 12.9, 6.5)
(ヒノヒカリ) |  |  | ヒノヒカリ | (10.6, 5.6, 2.2)
(コシヒカリ) |  |  | コシヒカリ | (8.5, 4.4, 2.7)
愛媛 | 愛媛 |  | general | (11.5, 4.4, 4.2)
(コシヒカリ) |  |  | コシヒカリ | (4.5, 2.0, 2.0)
(ヒノヒカリ) |  |  | ヒノヒカリ | (2.0, 0.6, 0.5)
(あきたこまち) |  |  | あきたこまち | (1.8, 0.6, 0.6)
高知 | 高知 |  | general | (6.5, 3.7, 3.7)
(コシヒカリ) |  |  | コシヒカリ | (5.1, 2.6, 2.5)
(ヒノヒカリ) |  |  | ヒノヒカリ | (0.4, 0.2, 0.2)
福岡 | 福岡 |  | general | (52.9, 40.6, 13.8)
(夢つくし) |  |  | 夢つくし | (17.1, 11.8, 5.5)
(ヒノヒカリ) |  |  | ヒノヒカリ | (15.6, 14.2, 2.9)
(元気つくし) |  |  | 元気つくし | (17.8, 13.6, 4.9)
佐賀 | 佐賀 |  | general | (40.4, 31.4, 11.2)
(さがびより) |  |  | さがびより | (11.6, 10.9, 2.7)
(夢しずく) |  |  | 夢しずく | (12.6, 8.8, 3.7)
(ヒノヒカリ) |  |  | ヒノヒカリ | (10.3, 7.3, 1.9)
長崎 | 長崎 |  | general | (9.9, 3.2, 2.9)
(にこまる) |  |  | にこまる | (3.5, 1.0, 0.9)
(ヒノヒカリ) |  |  | ヒノヒカリ | (3.2, 1.0, 0.9)
(コシヒカリ) |  |  | コシヒカリ | (1.7, 0.7, 0.6)
熊本 | 熊本 |  | general | (36.0, 24.6, 10.8)
(ヒノヒカリ) |  |  | ヒノヒカリ | (15.4, 10.9, 4.1)
(森のくまさん) |  |  | 森のくまさん | (7.1, 4.4, 1.4)
(コシヒカリ) |  |  | コシヒカリ | (6.3, 4.5, 3.0)
大分 | 大分 |  | general | (14.1, 8.9, 3.1)
(ヒノヒカリ) |  |  | ヒノヒカリ | (10.1, 6.5, 1.8)
(ひとめぼれ) |  |  | ひとめぼれ | (0.8, 0.6, 0.2)
宮崎 | 宮崎 |  | general | (14.9, 14.9, 11.5)
(コシヒカリ) |  |  | コシヒカリ | (9.4, 9.4, 9.4)
(ヒノヒカリ) |  |  | ヒノヒカリ | (4.7, 4.7, 1.6)
鹿児島 | 鹿児島 |  | general | (13.9, 13.9, 9.2)
(ヒノヒカリ) |  |  | ヒノヒカリ | (6.3, 6.3, 2.7)
(あきほなみ) |  |  | あきほなみ | (2.3, 2.3, 1.4)
(コシヒカリ) |  |  | コシヒカリ | (3.4, 3.4, 3.4)
沖縄 | 沖縄 |  | general | (1.6, 1.6, 1.6)
全国① |  | YES | general | (2928.0, 2226.0, 864.0)
参前年同月(27年産)② |  |  | 参前年同月(27年産)② | 
考前年同月差(①-②) |  |  | 考前年同月差(①-②) | 
‐10 |  |  | ‐10 | 
