PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2017/May2017.pdf
Title page: 15 | Table start page: 16
Parsing page: 18 (crop_right_ratio=0.65)
Numeric centers (xc): (165.65430576, 221.78218371999998, 336.59036808999997)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
①②②/① |  |  | ①②②/① | 
(玄米千ﾄﾝ)(玄米千ﾄﾝ) |  |  | 玄米千ﾄﾝ)(玄米千ﾄﾝ | 
島根 | 島根 |  | general | (35.2, 30.1, 17.4)
(コシヒカリ) |  |  | コシヒカリ | (19.4, 15.5, 9.2)
(きぬむすめ) |  |  | きぬむすめ | (12.7, 11.8, 5.9)
(つや姫) |  |  | つや姫 | (4.0, 3.8, 2.0)
岡山 | 岡山 |  | general | (14.8, 14.8, 7.1)
(アケボノ) |  |  | アケボノ | (2.6, 2.6, 0.9)
(あきたこまち) |  |  | あきたこまち | (1.8, 1.8, 0.9)
(ヒノヒカリ) |  |  | ヒノヒカリ | (1.7, 1.7, 0.6)
広島 | 広島 |  | general | (33.6, 31.8, 19.9)
(コシヒカリ) |  |  | コシヒカリ | (15.8, 14.8, 9.0)
(あきろまん) |  |  | あきろまん | (3.2, 3.4, 1.9)
(ヒノヒカリ) |  |  | ヒノヒカリ | (2.5, 2.3, 1.0)
山口 | 山口 |  | general | (31.8, 26.2, 14.5)
(コシヒカリ) |  |  | コシヒカリ | (9.9, 8.3, 4.4)
(ひとめぼれ) |  |  | ひとめぼれ | (8.1, 5.8, 4.2)
(ヒノヒカリ) |  |  | ヒノヒカリ | (6.5, 5.9, 2.8)
徳島 | 徳島 |  | general | (6.1, 4.4, 4.3)
(コシヒカリ) |  |  | コシヒカリ | (3.5, 2.7, 2.6)
(キヌヒカリ) |  |  | キヌヒカリ | (1.8, 0.9, 0.9)
香川 | 香川 |  | general | (25.8, 12.9, 10.3)
(ヒノヒカリ) |  |  | ヒノヒカリ | (10.8, 5.6, 3.9)
(コシヒカリ) |  |  | コシヒカリ | (8.6, 4.4, 3.8)
愛媛 | 愛媛 |  | general | (12.3, 6.3, 6.1)
(コシヒカリ) |  |  | コシヒカリ | (4.7, 2.7, 2.7)
(ヒノヒカリ) |  |  | ヒノヒカリ | (2.4, 1.1, 1.1)
(あきたこまち) |  |  | あきたこまち | (1.8, 0.9, 0.9)
高知 | 高知 |  | general | (6.5, 4.3, 4.2)
(コシヒカリ) |  |  | コシヒカリ | (5.1, 3.0, 2.9)
(ヒノヒカリ) |  |  | ヒノヒカリ | (0.4, 0.3, 0.3)
福岡 | 福岡 |  | general | (55.0, 43.6, 21.5)
(夢つくし) |  |  | 夢つくし | (18.1, 12.9, 8.2)
(ヒノヒカリ) |  |  | ヒノヒカリ | (15.9, 14.6, 5.1)
(元気つくし) |  |  | 元気つくし | (18.5, 14.2, 7.4)
佐賀 | 佐賀 |  | general | (43.8, 41.5, 18.5)
(さがびより) |  |  | さがびより | (14.0, 12.9, 5.9)
(夢しずく) |  |  | 夢しずく | (13.3, 12.5, 5.9)
(ヒノヒカリ) |  |  | ヒノヒカリ | (10.6, 10.6, 3.1)
長崎 | 長崎 |  | general | (11.1, 10.9, 4.7)
(にこまる) |  |  | にこまる | (4.2, 4.3, 1.7)
(ヒノヒカリ) |  |  | ヒノヒカリ | (3.6, 3.4, 1.5)
(コシヒカリ) |  |  | コシヒカリ | (1.7, 1.7, 0.8)
熊本 | 熊本 |  | general | (37.8, 25.2, 15.4)
(ヒノヒカリ) |  |  | ヒノヒカリ | (16.5, 11.2, 6.1)
(森のくまさん) |  |  | 森のくまさん | (7.2, 4.6, 2.4)
(コシヒカリ) |  |  | コシヒカリ | (6.3, 4.6, 3.5)
大分 | 大分 |  | general | (14.1, 13.4, 5.6)
(ヒノヒカリ) |  |  | ヒノヒカリ | (10.1, 9.6, 3.5)
(ひとめぼれ) |  |  | ひとめぼれ | (0.9, 0.7, 0.4)
宮崎 | 宮崎 |  | general | (16.2, 16.2, 12.5)
(コシヒカリ) |  |  | コシヒカリ | (9.4, 9.4, 9.4)
(ヒノヒカリ) |  |  | ヒノヒカリ | (5.8, 5.8, 2.5)
鹿児島 | 鹿児島 |  | general | (15.0, 15.0, 10.5)
(ヒノヒカリ) |  |  | ヒノヒカリ | (7.0, 7.0, 3.6)
(あきほなみ) |  |  | あきほなみ | (2.8, 2.8, 1.8)
(コシヒカリ) |  |  | コシヒカリ | (3.4, 3.4, 3.4)
沖縄 | 沖縄 |  | general | (1.6, 1.6, 1.6)
全国① |  | YES | general | (2994.0, 2622.0, 1366.0)
参前年同月(27年産)② |  |  | 参前年同月(27年産)② | 
考前年同月差(①-②) |  |  | 考前年同月差(①-②) | 
‐12 |  |  | ‐12 | 
