PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2022/Mar2022.pdf
Title page: 14 | Table start page: 14
Parsing page: 14 (crop_right_ratio=0.65)
Numeric centers (xc): (216.10009824000002, 264.09872784000004, 346.02871211999997)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
4令和3年産米の産地別契約・販売状況 |  |  | 4令和3年産米の産地別契約・販売状況 | 
（累計、うるち米、 |  |  | （累計、うるち米、 | 
指数比率 |  |  | 指数比率 | 
①②②/① |  |  | ①②②/① | 
北海道 | 北海道 |  | general | (355.6, 239.6, 99.8)
ななつぼし |  |  | ななつぼし | (172.7, 123.2, 51.5)
ゆめぴりか |  |  | ゆめぴりか | (92.2, 62.6, 23.1)
きらら３９７ |  |  | きらら３９７ | (33.7, 18.8, 3.9)
青森 | 青森 |  | general | (118.8, 82.9, 26.6)
まっしぐら |  |  | まっしぐら | (93.2, 61.9, 16.5)
つがるロマン |  |  | つがるロマン | (14.6, 11.1, 5.3)
岩手 | 岩手 |  | general | (132.7, 83.3, 18.1)
ひとめぼれ |  |  | ひとめぼれ | (103.0, 65.2, 13.5)
あきたこまち |  |  | あきたこまち | (14.3, 7.3, 0.9)
銀河のしずく |  |  | 銀河のしずく | (7.2, 5.8, 2.0)
宮城 | 宮城 |  | general | (161.0, 133.4, 24.4)
ひとめぼれ |  |  | ひとめぼれ | (122.6, 109.3, 16.2)
つや姫 |  |  | つや姫 | (13.8, 10.6, 3.2)
ササニシキ |  |  | ササニシキ | (9.6, 6.2, 2.0)
秋田 | 秋田 |  | general | (265.5, 222.0, 58.4)
あきたこまち |  |  | あきたこまち | (219.3, 182.2, 51.5)
めんこいな |  |  | めんこいな | (10.9, 8.7, 1.1)
ひとめぼれ |  |  | ひとめぼれ | (21.1, 20.0, 1.7)
山形 | 山形 |  | general | (190.9, 108.0, 38.0)
はえぬき |  |  | はえぬき | (106.9, 50.1, 13.8)
つや姫 |  |  | つや姫 | (38.8, 29.1, 13.2)
雪若丸 |  |  | 雪若丸 | (19.7, 12.8, 3.9)
福島 | 福島 |  | general | (123.8, 82.2, 22.2)
コシヒカリ中通り |  |  | コシヒカリ中通り | (38.1, 21.5, 8.5)
コシヒカリ会津 |  |  | コシヒカリ会津 | (30.6, 28.3, 3.2)
コシヒカリ浜通り |  |  | コシヒカリ浜通り | (5.2, 4.2, 0.6)
ひとめぼれ |  |  | ひとめぼれ | (23.3, 13.1, 4.8)
天のつぶ |  |  | 天のつぶ | (16.9, 10.6, 2.9)
茨城 | 茨城 |  | general | (74.8, 65.1, 21.9)
コシヒカリ |  |  | コシヒカリ | (53.6, 45.4, 13.5)
あきたこまち |  |  | あきたこまち | (10.4, 10.2, 6.1)
あさひの夢 |  |  | あさひの夢 | (0.2, 0.1, 0.1)
栃木 | 栃木 |  | general | (127.7, 86.7, 10.1)
コシヒカリ |  |  | コシヒカリ | (93.8, 68.6, 7.6)
あさひの夢 |  |  | あさひの夢 | (7.0, 3.0, 0.4)
とちぎの星 |  |  | とちぎの星 | (19.0, 11.0, 0.9)
群馬 | 群馬 |  | general | (14.8, 13.8, 7.3)
あさひの夢 |  |  | あさひの夢 | (10.0, 11.3, 5.4)
ゆめまつり |  |  | ゆめまつり | (2.4, 1.3, 1.0)
埼玉 | 埼玉 |  | general | (21.0, 15.0, 3.6)
彩のかがやき |  |  | 彩のかがやき | (7.1, 6.7, 1.4)
彩のきずな |  |  | 彩のきずな | (6.7, 5.0, 1.2)
コシヒカリ |  |  | コシヒカリ | (5.0, 3.1, 0.7)
千葉 | 千葉 |  | general | (53.2, 46.2, 31.8)
コシヒカリ |  |  | コシヒカリ | (26.7, 22.7, 14.6)
ふさこがね |  |  | ふさこがね | (10.9, 10.9, 7.9)
ふさおとめ |  |  | ふさおとめ | (10.6, 8.3, 6.4)
東京 | 東京 |  | general | (0.0, 0.0, 0.0)
神奈川 | 神奈川 |  | general | (2.2, 0.9, 0.9)
山梨 | 山梨 |  | general | (5.1, 1.2, 1.2)
コシヒカリ |  |  | コシヒカリ | (4.4, 1.0, 1.0)
長野 | 長野 |  | general | (64.7, 40.4, 12.0)
コシヒカリ |  |  | コシヒカリ | (51.8, 31.5, 9.1)
あきたこまち |  |  | あきたこまち | (6.4, 4.7, 1.3)
静岡 | 静岡 |  | general | (6.7, 2.1, 2.1)
コシヒカリ |  |  | コシヒカリ | (3.8, 1.6, 1.6)
きぬむすめ |  |  | きぬむすめ | (1.3, 0.2, 0.2)
あいちのかおり |  |  | あいちのかおり | (0.9, 0.2, 0.2)
契約 |  |  | 契約 | 
