PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2019/Dec2019.pdf
Title page: 16 | Table start page: 16
Parsing page: 17 (crop_right_ratio=0.65)
Numeric centers (xc): (228.02987816499999, 285.3887922, 345.08750369999996)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
（新潟から広島まで） |  |  | 新潟から広島まで | 
(千玄米ﾄﾝ)(千玄米ﾄﾝ) |  |  | 千玄米ﾄﾝ)(千玄米ﾄﾝ | 
新 |  |  | 新 | (244.3, 203.5, 33.7)
コシヒカリ一般118.7101.9 |  |  | コシヒカリ一般118.7101.9 | (118.7, 101.9, 15.2)
コシヒカリ魚沼30.415.9 |  |  | コシヒカリ魚沼30.415.9 | (30.4, 15.9, 5.0)
コシヒカリ佐渡12.011.1 |  |  | コシヒカリ佐渡12.011.1 | (12.0, 11.1, 2.3)
コシヒカリ岩船12.59.5 |  |  | コシヒカリ岩船12.59.5 | (12.5, 9.5, 1.4)
こしいぶき39.636.9 |  |  | こしいぶき39.636.9 | (39.6, 36.9, 5.3)
富 |  |  | 富 | (79.1, 39.7, 10.9)
コシヒカリ58.729.2 |  |  | コシヒカリ58.729.2 | (58.7, 29.2, 8.3)
てんたかく8.44.6 |  |  | てんたかく8.44.6 | (8.4, 4.6, 1.4)
石 |  |  | 石 | (24.7, 22.9, 1.8)
コシヒカリ13.613.4 |  |  | コシヒカリ13.613.4 | (13.6, 13.4, 0.8)
ゆめみづほ4.33.8 |  |  | ゆめみづほ4.33.8 | (4.3, 3.8, 0.3)
福 |  |  | 福 | (52.2, 22.1, 10.2)
コシヒカリ21.66.0 |  |  | コシヒカリ21.66.0 | (21.6, 6.0, 3.4)
ハナエチゼン16.67.9 |  |  | ハナエチゼン16.67.9 | (16.6, 7.9, 5.2)
あきさかり4.51.0 |  |  | あきさかり4.51.0 | (4.5, 1.0, 0.2)
岐 |  |  | 岐 | (8.4, 16.7, 2.5)
ハツシモ1.47.8 |  |  | ハツシモ1.47.8 | (1.4, 7.8, 0.3)
コシヒカリ3.53.5 |  |  | コシヒカリ3.53.5 | (3.5, 3.5, 0.6)
