PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2017/Sep2017.pdf
Title page: 17 | Table start page: 18
Parsing page: 19 (crop_right_ratio=0.65)
Numeric centers (xc): (180.58193652, 236.4405708, 348.10044568)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
①②②/① |  |  | ①②②/① | 
(千玄米ﾄﾝ)(千玄米ﾄﾝ) |  |  | 千玄米ﾄﾝ)(千玄米ﾄﾝ | 
東京 | 東京 |  | general | 
神奈川 | 神奈川 |  | general | (2.9, 2.5, 2.5)
山梨 | 山梨 |  | general | (6.3, 5.0, 5.0)
(コシヒカリ) |  |  | コシヒカリ | (5.4, 4.2, 4.2)
(あさひの夢) |  |  | あさひの夢 | (0.2, 0.1, 0.1)
長野 | 長野 |  | general | (72.3, 71.6, 52.1)
(コシヒカリ) |  |  | コシヒカリ | (57.5, 57.1, 40.8)
(あきたこまち) |  |  | あきたこまち | (8.3, 8.1, 6.4)
静岡 | 静岡 |  | general | (7.2, 5.9, 5.9)
(コシヒカリ) |  |  | コシヒカリ | (4.8, 4.1, 4.1)
(きぬむすめ) |  |  | きぬむすめ | (0.8, 0.5, 0.5)
(あいちのかおり) |  |  | あいちのかおり | (0.9, 0.6, 0.6)
新潟 | 新潟 |  | general | (285.0, 278.5, 215.3)
(コシヒカリ一般) |  |  | コシヒカリ一般 | (163.4, 159.8, 118.6)
(コシヒカリ魚沼) |  |  | コシヒカリ魚沼 | (26.1, 24.5, 21.0)
(コシヒカリ岩船) |  |  | コシヒカリ岩船 | (13.5, 13.4, 10.8)
(コシヒカリ佐渡) |  |  | コシヒカリ佐渡 | (15.8, 15.6, 12.9)
(こしいぶき) |  |  | こしいぶき | (43.4, 42.9, 34.3)
富山 | 富山 |  | general | (111.6, 109.0, 88.1)
(コシヒカリ) |  |  | コシヒカリ | (91.9, 89.6, 73.7)
(てんたかく) |  |  | てんたかく | (9.5, 9.3, 7.4)
石川 | 石川 |  | general | (33.9, 32.9, 21.6)
(コシヒカリ) |  |  | コシヒカリ | (24.0, 23.2, 15.7)
(ゆめみづほ) |  |  | ゆめみづほ | (6.9, 6.9, 4.3)
福井 | 福井 |  | general | (64.7, 63.8, 52.7)
(コシヒカリ) |  |  | コシヒカリ | (31.6, 31.3, 26.0)
(ハナエチゼン) |  |  | ハナエチゼン | (19.5, 19.3, 16.1)
岐阜 | 岐阜 |  | general | (27.5, 26.9, 18.8)
(ハツシモ) |  |  | ハツシモ | (11.7, 11.4, 7.4)
(コシヒカリ) |  |  | コシヒカリ | (8.8, 8.5, 6.1)
(あきたこまち) |  |  | あきたこまち | (2.1, 2.1, 2.0)
愛知 | 愛知 |  | general | (37.2, 33.7, 27.8)
(あいちのかおり) |  |  | あいちのかおり | (18.4, 16.7, 12.6)
(コシヒカリ) |  |  | コシヒカリ | (11.3, 10.7, 9.5)
(大地の風) |  |  | 大地の風 | (1.5, 1.2, 1.1)
三重 | 三重 |  | general | (31.8, 31.8, 27.5)
(コシヒカリ一般) |  |  | コシヒカリ一般 | (18.1, 18.1, 15.9)
(コシヒカリ伊賀) |  |  | コシヒカリ伊賀 | (6.7, 6.7, 5.9)
(キヌヒカリ) |  |  | キヌヒカリ | (2.6, 2.6, 1.6)
滋賀 | 滋賀 |  | general | (65.5, 65.5, 56.4)
(コシヒカリ) |  |  | コシヒカリ | (24.6, 24.6, 21.2)
(キヌヒカリ) |  |  | キヌヒカリ | (13.5, 13.5, 12.0)
(日本晴) |  |  | 日本晴 | (6.6, 6.6, 4.3)
京都 | 京都 |  | general | (14.4, 14.4, 11.1)
(コシヒカリ) |  |  | コシヒカリ | (8.6, 8.6, 6.6)
(キヌヒカリ) |  |  | キヌヒカリ | (3.2, 3.2, 2.6)
大阪 | 大阪 |  | general | 
兵庫 | 兵庫 |  | general | (41.0, 38.3, 32.0)
(コシヒカリ) |  |  | コシヒカリ | (11.7, 11.6, 10.1)
(ヒノヒカリ) |  |  | ヒノヒカリ | (4.6, 4.4, 3.8)
(キヌヒカリ) |  |  | キヌヒカリ | (4.2, 4.1, 3.6)
奈良 | 奈良 |  | general | (9.2, 9.2, 8.7)
(ヒノヒカリ) |  |  | ヒノヒカリ | (7.2, 7.2, 6.8)
(コシヒカリ) |  |  | コシヒカリ | (0.5, 0.5, 0.5)
和歌山 | 和歌山 |  | general | (2.1, 2.1, 1.5)
鳥取 | 鳥取 |  | general | (22.1, 20.6, 18.4)
(コシヒカリ) |  |  | コシヒカリ | (7.5, 6.8, 6.2)
(きぬむすめ) |  |  | きぬむすめ | (7.0, 6.6, 6.0)
(ひとめぼれ) |  |  | ひとめぼれ | (7.1, 6.9, 6.0)
‐13 |  |  | ‐13 | 
