PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2017/Sep2017.pdf
Title page: 17 | Table start page: 18
Parsing page: 20 (crop_right_ratio=0.65)
Numeric centers (xc): (165.65430576, 221.78218371999998, 334.07058423)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
①②②/① |  |  | ①②②/① | 
(千玄米ﾄﾝ)(千玄米ﾄﾝ) |  |  | 千玄米ﾄﾝ)(千玄米ﾄﾝ | 
島根 | 島根 |  | general | (39.3, 35.9, 32.7)
(コシヒカリ) |  |  | コシヒカリ | (19.5, 16.8, 16.0)
(きぬむすめ) |  |  | きぬむすめ | (12.8, 12.0, 10.6)
(つや姫) |  |  | つや姫 | (4.0, 4.0, 3.3)
岡山 | 岡山 |  | general | (15.0, 15.0, 10.4)
(アケボノ) |  |  | アケボノ | (2.6, 2.6, 1.4)
(あきたこまち) |  |  | あきたこまち | (1.9, 1.9, 1.5)
(ヒノヒカリ) |  |  | ヒノヒカリ | (1.7, 1.7, 1.0)
広島 | 広島 |  | general | (33.7, 33.1, 27.3)
(コシヒカリ) |  |  | コシヒカリ | (15.8, 15.7, 12.6)
(あきろまん) |  |  | あきろまん | (3.2, 3.2, 2.9)
(ヒノヒカリ) |  |  | ヒノヒカリ | (2.5, 2.5, 1.8)
山口 | 山口 |  | general | (32.0, 31.6, 22.6)
(コシヒカリ) |  |  | コシヒカリ | (9.9, 9.8, 7.1)
(ひとめぼれ) |  |  | ひとめぼれ | (8.1, 8.0, 6.0)
(ヒノヒカリ) |  |  | ヒノヒカリ | (6.6, 6.4, 4.5)
徳島 | 徳島 |  | general | (6.1, 6.1, 5.6)
(コシヒカリ) |  |  | コシヒカリ | (3.5, 3.4, 3.3)
(キヌヒカリ) |  |  | キヌヒカリ | (1.8, 1.8, 1.4)
香川 | 香川 |  | general | (26.4, 26.4, 20.0)
(ヒノヒカリ) |  |  | ヒノヒカリ | (11.1, 11.1, 8.1)
(コシヒカリ) |  |  | コシヒカリ | (8.7, 8.7, 7.2)
愛媛 | 愛媛 |  | general | (12.4, 9.9, 9.7)
(コシヒカリ) |  |  | コシヒカリ | (4.7, 4.1, 4.1)
(ヒノヒカリ) |  |  | ヒノヒカリ | (2.4, 1.8, 1.7)
(あきたこまち) |  |  | あきたこまち | (1.8, 1.4, 1.4)
高知 | 高知 |  | general | (6.5, 6.5, 6.5)
(コシヒカリ) |  |  | コシヒカリ | (5.1, 5.1, 5.1)
(ヒノヒカリ) |  |  | ヒノヒカリ | (0.4, 0.4, 0.4)
福岡 | 福岡 |  | general | (55.4, 52.4, 40.5)
(夢つくし) |  |  | 夢つくし | (18.2, 17.5, 14.3)
(ヒノヒカリ) |  |  | ヒノヒカリ | (16.0, 15.6, 11.0)
(元気つくし) |  |  | 元気つくし | (18.6, 16.7, 13.7)
佐賀 | 佐賀 |  | general | (43.8, 43.8, 34.9)
(さがびより) |  |  | さがびより | (14.0, 14.0, 11.6)
(夢しずく) |  |  | 夢しずく | (13.3, 13.3, 10.7)
(ヒノヒカリ) |  |  | ヒノヒカリ | (10.6, 10.6, 7.2)
長崎 | 長崎 |  | general | (11.7, 11.6, 9.2)
(にこまる) |  |  | にこまる | (4.7, 4.6, 3.5)
(ヒノヒカリ) |  |  | ヒノヒカリ | (3.7, 3.6, 3.1)
(コシヒカリ) |  |  | コシヒカリ | (1.7, 1.7, 1.5)
熊本 | 熊本 |  | general | (38.2, 32.4, 28.8)
(ヒノヒカリ) |  |  | ヒノヒカリ | (16.7, 15.2, 12.8)
(森のくまさん) |  |  | 森のくまさん | (7.2, 5.9, 5.2)
(コシヒカリ) |  |  | コシヒカリ | (6.3, 4.6, 4.6)
大分 | 大分 |  | general | (14.4, 14.3, 10.5)
(ヒノヒカリ) |  |  | ヒノヒカリ | (10.3, 10.3, 7.1)
(ひとめぼれ) |  |  | ひとめぼれ | (0.9, 0.9, 0.7)
宮崎 | 宮崎 |  | general | (16.3, 16.3, 15.4)
(コシヒカリ) |  |  | コシヒカリ | (9.4, 9.4, 9.4)
(ヒノヒカリ) |  |  | ヒノヒカリ | (5.9, 5.9, 5.0)
鹿児島 | 鹿児島 |  | general | (14.9, 14.9, 13.0)
(ヒノヒカリ) |  |  | ヒノヒカリ | (6.9, 6.9, 5.6)
(あきほなみ) |  |  | あきほなみ | (2.8, 2.8, 2.3)
(コシヒカリ) |  |  | コシヒカリ | (3.4, 3.4, 3.4)
沖縄 | 沖縄 |  | general | (1.6, 1.6, 1.6)
全国① |  | YES | general | (3067.0, 2938.0, 2327.0)
参前年同月(27年産)② |  |  | 参前年同月(27年産)② | 
考前年同月差(①-②) |  |  | 考前年同月差(①-②) | 
‐14 |  |  | ‐14 | 
