PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2022/Apr2022.pdf
Title page: 7 | Table start page: 7
Parsing page: 7 (crop_right_ratio=0.65)
Numeric centers (xc): (216.10009824000002, 264.09872784000004, 346.02871211999997)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
３令和3年産米の産地別契約・販売状況 |  |  | ３令和3年産米の産地別契約・販売状況 | 
（累計、うるち米、 |  |  | （累計、うるち米、 | 
指数比率 |  |  | 指数比率 | 
①②②/① |  |  | ①②②/① | 
北海道 | 北海道 |  | general | (358.5, 248.0, 121.4)
ななつぼし |  |  | ななつぼし | (174.1, 128.0, 63.3)
ゆめぴりか |  |  | ゆめぴりか | (92.7, 63.6, 28.5)
きらら３９７ |  |  | きらら３９７ | (33.6, 19.7, 5.2)
青森 | 青森 |  | general | (119.8, 95.3, 42.4)
まっしぐら |  |  | まっしぐら | (93.9, 73.3, 30.4)
つがるロマン |  |  | つがるロマン | (14.8, 11.6, 6.5)
岩手 | 岩手 |  | general | (132.6, 114.0, 22.9)
ひとめぼれ |  |  | ひとめぼれ | (102.9, 92.8, 17.4)
あきたこまち |  |  | あきたこまち | (14.3, 9.9, 1.1)
銀河のしずく |  |  | 銀河のしずく | (7.2, 5.8, 2.4)
宮城 | 宮城 |  | general | (179.5, 149.8, 33.1)
ひとめぼれ |  |  | ひとめぼれ | (138.0, 115.9, 21.9)
つや姫 |  |  | つや姫 | (14.7, 13.8, 4.4)
ササニシキ |  |  | ササニシキ | (9.9, 9.3, 2.7)
秋田 | 秋田 |  | general | (266.1, 235.8, 76.2)
あきたこまち |  |  | あきたこまち | (220.0, 193.5, 67.5)
めんこいな |  |  | めんこいな | (10.9, 9.2, 1.5)
ひとめぼれ |  |  | ひとめぼれ | (21.1, 20.4, 2.5)
山形 | 山形 |  | general | (212.9, 136.5, 52.4)
はえぬき |  |  | はえぬき | (111.8, 70.2, 20.7)
つや姫 |  |  | つや姫 | (54.9, 32.4, 17.4)
雪若丸 |  |  | 雪若丸 | (20.5, 14.8, 5.0)
福島 | 福島 |  | general | (123.7, 89.6, 27.7)
コシヒカリ中通り |  |  | コシヒカリ中通り | (38.4, 22.9, 10.5)
コシヒカリ会津 |  |  | コシヒカリ会津 | (30.4, 30.6, 4.0)
コシヒカリ浜通り |  |  | コシヒカリ浜通り | (5.0, 4.6, 0.9)
ひとめぼれ |  |  | ひとめぼれ | (23.3, 15.3, 6.1)
天のつぶ |  |  | 天のつぶ | (16.9, 11.1, 3.4)
茨城 | 茨城 |  | general | (75.2, 70.2, 26.8)
コシヒカリ |  |  | コシヒカリ | (53.7, 49.7, 17.0)
あきたこまち |  |  | あきたこまち | (10.6, 9.4, 7.0)
あさひの夢 |  |  | あさひの夢 | (0.2, 0.1, 0.1)
栃木 | 栃木 |  | general | (128.0, 98.0, 15.3)
コシヒカリ |  |  | コシヒカリ | (94.0, 73.3, 11.7)
あさひの夢 |  |  | あさひの夢 | (7.0, 4.4, 0.5)
とちぎの星 |  |  | とちぎの星 | (19.1, 14.8, 1.3)
群馬 | 群馬 |  | general | (15.8, 16.7, 8.4)
あさひの夢 |  |  | あさひの夢 | (10.2, 11.4, 5.7)
ゆめまつり |  |  | ゆめまつり | (2.9, 3.3, 1.6)
埼玉 | 埼玉 |  | general | (23.1, 20.8, 5.1)
彩のかがやき |  |  | 彩のかがやき | (8.6, 7.4, 2.4)
彩のきずな |  |  | 彩のきずな | (7.1, 6.7, 1.5)
コシヒカリ |  |  | コシヒカリ | (5.0, 4.4, 0.8)
千葉 | 千葉 |  | general | (56.7, 53.2, 36.1)
コシヒカリ |  |  | コシヒカリ | (28.0, 24.4, 16.9)
ふさこがね |  |  | ふさこがね | (11.9, 11.7, 8.6)
ふさおとめ |  |  | ふさおとめ | (11.3, 9.0, 7.2)
東京 | 東京 |  | general | (0.0, 0.0, 0.0)
神奈川 | 神奈川 |  | general | (2.3, 1.0, 1.0)
山梨 | 山梨 |  | general | (5.2, 1.5, 1.5)
コシヒカリ |  |  | コシヒカリ | (4.5, 1.3, 1.3)
長野 | 長野 |  | general | (64.7, 40.4, 12.0)
コシヒカリ |  |  | コシヒカリ | (51.8, 31.5, 9.1)
あきたこまち |  |  | あきたこまち | (6.4, 4.7, 1.3)
静岡 | 静岡 |  | general | (6.7, 2.4, 2.4)
コシヒカリ |  |  | コシヒカリ | (3.8, 1.8, 1.8)
きぬむすめ |  |  | きぬむすめ | (1.3, 0.2, 0.2)
あいちのかおり |  |  | あいちのかおり | (0.9, 0.3, 0.3)
契約 |  |  | 契約 | 
