PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2017/Feb2017.pdf
Title page: 21 | Table start page: 21
Parsing page: 22 (crop_right_ratio=0.65)
Numeric centers (xc): (188.897777745, 260.296658895, 331.695540045)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
(玄米千ﾄﾝ)(玄米千ﾄﾝ) |  |  | 玄米千ﾄﾝ)(玄米千ﾄﾝ | 
東京 | 東京 |  | general | 
神奈川 | 神奈川 |  | general | (2.9, 0.7, 0.7)
山梨 | 山梨 |  | general | (6.2, 1.4, 1.4)
(コシヒカリ) |  |  | コシヒカリ | (5.4, 1.2, 1.2)
(あさひの夢) |  |  | あさひの夢 | (0.2, 0.0, 0.0)
長野 | 長野 |  | general | (71.2, 64.9, 13.3)
(コシヒカリ) |  |  | コシヒカリ | (56.6, 54.7, 9.4)
(あきたこまち) |  |  | あきたこまち | (8.2, 4.6, 1.7)
静岡 | 静岡 |  | general | (9.4, 1.9, 1.9)
(コシヒカリ) |  |  | コシヒカリ | (6.1, 1.4, 1.4)
(きぬむすめ) |  |  | きぬむすめ | (1.3, 0.2, 0.2)
(あいちのかおり) |  |  | あいちのかおり | (1.0, 0.1, 0.1)
新潟 | 新潟 |  | general | (281.4, 204.4, 67.3)
(コシヒカリ一般) |  |  | コシヒカリ一般 | (162.2, 112.0, 31.2)
(コシヒカリ魚沼) |  |  | コシヒカリ魚沼 | (24.9, 13.7, 7.6)
(コシヒカリ岩船) |  |  | コシヒカリ岩船 | (13.2, 10.6, 3.3)
(コシヒカリ佐渡) |  |  | コシヒカリ佐渡 | (15.7, 13.8, 4.5)
(こしいぶき) |  |  | こしいぶき | (42.7, 35.0, 11.5)
富山 | 富山 |  | general | (108.1, 67.4, 22.9)
(コシヒカリ) |  |  | コシヒカリ | (89.0, 52.2, 18.1)
(てんたかく) |  |  | てんたかく | (9.3, 6.5, 2.9)
石川 | 石川 |  | general | (32.9, 22.2, 3.1)
(コシヒカリ) |  |  | コシヒカリ | (23.1, 15.6, 2.2)
(ゆめみづほ) |  |  | ゆめみづほ | (6.8, 4.6, 0.5)
福井 | 福井 |  | general | (63.0, 62.4, 18.8)
(コシヒカリ) |  |  | コシヒカリ | (30.7, 30.4, 6.9)
(ハナエチゼン) |  |  | ハナエチゼン | (19.1, 19.0, 8.7)
岐阜 | 岐阜 |  | general | (27.2, 16.5, 7.1)
(ハツシモ) |  |  | ハツシモ | (11.7, 7.1, 1.9)
(コシヒカリ) |  |  | コシヒカリ | (8.5, 4.2, 1.9)
(あきたこまち) |  |  | あきたこまち | (2.1, 1.8, 1.5)
愛知 | 愛知 |  | general | (36.4, 29.7, 10.2)
(あいちのかおり) |  |  | あいちのかおり | (17.8, 15.4, 3.8)
(コシヒカリ) |  |  | コシヒカリ | (11.3, 9.8, 4.0)
(大地の風) |  |  | 大地の風 | (1.4, 1.0, 0.4)
三重 | 三重 |  | general | (31.4, 19.2, 8.0)
(コシヒカリ一般) |  |  | コシヒカリ一般 | (17.5, 10.6, 4.0)
(コシヒカリ伊賀) |  |  | コシヒカリ伊賀 | (7.0, 4.4, 1.9)
(キヌヒカリ) |  |  | キヌヒカリ | (2.7, 0.9, 0.4)
滋賀 | 滋賀 |  | general | (58.4, 62.5, 19.1)
(コシヒカリ) |  |  | コシヒカリ | (22.4, 24.0, 6.6)
(キヌヒカリ) |  |  | キヌヒカリ | (11.2, 12.6, 4.0)
(日本晴) |  |  | 日本晴 | (5.3, 6.3, 0.9)
京都 | 京都 |  | general | (12.6, 9.7, 3.3)
(コシヒカリ) |  |  | コシヒカリ | (7.7, 6.0, 2.0)
(キヌヒカリ) |  |  | キヌヒカリ | (2.8, 2.5, 0.8)
大阪 | 大阪 |  | general | 
兵庫 | 兵庫 |  | general | (44.8, 21.1, 13.8)
(コシヒカリ) |  |  | コシヒカリ | (14.4, 3.8, 3.3)
(ヒノヒカリ) |  |  | ヒノヒカリ | (4.8, 1.1, 1.0)
(キヌヒカリ) |  |  | キヌヒカリ | (5.8, 1.1, 1.0)
奈良 | 奈良 |  | general | (9.2, 9.2, 2.5)
(ヒノヒカリ) |  |  | ヒノヒカリ | (7.2, 7.2, 1.8)
(コシヒカリ) |  |  | コシヒカリ | (0.5, 0.5, 0.2)
和歌山 | 和歌山 |  | general | (2.1, 2.1, 0.4)
鳥取 | 鳥取 |  | general | (11.6, 6.8, 3.2)
(コシヒカリ) |  |  | コシヒカリ | (3.0, 1.7, 0.7)
(きぬむすめ) |  |  | きぬむすめ | (4.0, 2.2, 0.7)
(ひとめぼれ) |  |  | ひとめぼれ | (4.5, 2.7, 1.7)
‐ |  |  | ‐ | 
