PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2020/Jan2020.pdf
Title page: 12 | Table start page: 12
Parsing page: 12 (crop_right_ratio=0.65)
Numeric centers (xc): (233.697637175, 286.1662069, 340.7347352)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
３令和元年産米の産地別契約・販売状況 |  |  | ３令和元年産米の産地別契約・販売状況 | 
（累計、うるち米、令 |  |  | （累計、うるち米、令 | 
進んだ段階で掲載します。 |  |  | 進んだ段階で掲載します。 | 
(千玄米ﾄﾝ)(千玄米ﾄﾝ) |  |  | 千玄米ﾄﾝ)(千玄米ﾄﾝ | 
北海道257.8243.4 |  |  | 北海道257.8243.4 | (257.8, 243.4, 61.9)
ななつぼし120.8116.5 |  |  | ななつぼし120.8116.5 | (120.8, 116.5, 26.5)
ゆめぴりか62.861.9 |  |  | ゆめぴりか62.861.9 | (62.8, 61.9, 15.6)
きらら３９７33.226.2 |  |  | きらら３９７33.226.2 | (33.2, 26.2, 2.8)
青森94.671.6 |  |  | 青森94.671.6 | (94.6, 71.6, 12.0)
まっしぐら63.342.5 |  |  | まっしぐら63.342.5 | (63.3, 42.5, 6.7)
つがるロマン22.922.2 |  |  | つがるロマン22.922.2 | (22.9, 22.2, 2.6)
岩手109.086.8 |  |  | 岩手109.086.8 | (109.0, 86.8, 10.4)
ひとめぼれ79.264.0 |  |  | ひとめぼれ79.264.0 | (79.2, 64.0, 7.0)
あきたこまち13.111.1 |  |  | あきたこまち13.111.1 | (13.1, 11.1, 1.0)
銀河のしずく6.53.1 |  |  | 銀河のしずく6.53.1 | (6.5, 3.1, 1.1)
宮城125.0133.6 |  |  | 宮城125.0133.6 | (125.0, 133.6, 15.5)
ひとめぼれ93.7110.7 |  |  | ひとめぼれ93.7110.7 | (93.7, 110.7, 10.1)
つや姫11.09.4 |  |  | つや姫11.09.4 | (11.0, 9.4, 1.7)
ササニシキ6.66.2 |  |  | ササニシキ6.66.2 | (6.6, 6.2, 1.3)
秋田240.3213.0 |  |  | 秋田240.3213.0 | (240.3, 213.0, 35.1)
