PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2020/Jan2020.pdf
Title page: 12 | Table start page: 12
Parsing page: 14 (crop_right_ratio=0.65)
Numeric centers (xc): (230.01034772999998, 287.36957638, 344.7880371)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
（山口から沖縄まで、全国計） |  |  | 山口から沖縄まで、全国計 | 
(千玄米ﾄﾝ)(千玄米ﾄﾝ) |  |  | 千玄米ﾄﾝ)(千玄米ﾄﾝ | 
山 |  |  | 山 | (30.0, 23.8, 4.1)
コシヒカリ8.57.7 |  |  | コシヒカリ8.57.7 | (8.5, 7.7, 1.8)
ひとめぼれ7.55.6 |  |  | ひとめぼれ7.55.6 | (7.5, 5.6, 1.2)
ヒノヒカリ6.44.6 |  |  | ヒノヒカリ6.44.6 | (6.4, 4.6, 0.5)
徳 |  |  | 徳 | (5.5, 3.2, 1.6)
コシヒカリ2.62.1 |  |  | コシヒカリ2.62.1 | (2.6, 2.1, 1.0)
キヌヒカリ0.80.3 |  |  | キヌヒカリ0.80.3 | (0.8, 0.3, 0.2)
香 |  |  | 香 | (18.0, 15.8, 2.8)
コシヒカリ6.45.8 |  |  | コシヒカリ6.45.8 | (6.4, 5.8, 1.5)
ヒノヒカリ5.04.9 |  |  | ヒノヒカリ5.04.9 | (5.0, 4.9, 0.5)
おいでまい3.73.3 |  |  | おいでまい3.73.3 | (3.7, 3.3, 0.4)
愛 |  |  | 愛 | (7.2, 5.9, 2.6)
コシヒカリ3.23.1 |  |  | コシヒカリ3.23.1 | (3.2, 3.1, 1.3)
ヒノヒカリ1.00.6 |  |  | ヒノヒカリ1.00.6 | (1.0, 0.6, 0.2)
あきたこまち0.80.8 |  |  | あきたこまち0.80.8 | (0.8, 0.8, 0.4)
高 |  |  | 高 | (9.2, 6.2, 6.2)
コシヒカリ6.34.7 |  |  | コシヒカリ6.34.7 | (6.3, 4.7, 4.7)
ヒノヒカリ1.00.4 |  |  | ヒノヒカリ1.00.4 | (1.0, 0.4, 0.4)
福 |  |  | 福 | (23.1, 37.2, 7.0)
夢つくし10.912.9 |  |  | 夢つくし10.912.9 | (10.9, 12.9, 3.5)
ヒノヒカリ4.010.4 |  |  | ヒノヒカリ4.010.4 | (4.0, 10.4, 1.2)
元気つくし6.412.5 |  |  | 元気つくし6.412.5 | (6.4, 12.5, 2.2)
佐 |  |  | 佐 | (22.3, 5.0, 4.1)
夢しずく8.92.3 |  |  | 夢しずく8.92.3 | (8.9, 2.3, 1.9)
さがびより4.70.2 |  |  | さがびより4.70.2 | (4.7, 0.2, 0.0)
ヒノヒカリ5.00.9 |  |  | ヒノヒカリ5.00.9 | (5.0, 0.9, 0.6)
長 |  |  | 長 | (6.9, 8.5, 1.4)
にこまる2.33.6 |  |  | にこまる2.33.6 | (2.3, 3.6, 0.3)
ヒノヒカリ2.02.2 |  |  | ヒノヒカリ2.02.2 | (2.0, 2.2, 0.3)
コシヒカリ1.21.2 |  |  | コシヒカリ1.21.2 | (1.2, 1.2, 0.4)
熊 |  |  | 熊 | (20.8, 5.7, 5.7)
ヒノヒカリ8.11.1 |  |  | ヒノヒカリ8.11.1 | (8.1, 1.1, 1.1)
森のくまさん2.20.6 |  |  | 森のくまさん2.20.6 | (2.2, 0.6, 0.6)
コシヒカリ5.83.2 |  |  | コシヒカリ5.83.2 | (5.8, 3.2, 3.2)
大 |  |  | 大 | (7.2, 6.6, 1.2)
ヒノヒカリ4.64.0 |  |  | ヒノヒカリ4.64.0 | (4.6, 4.0, 0.5)
ひとめぼれ0.60.5 |  |  | ひとめぼれ0.60.5 | (0.6, 0.5, 0.1)
つや姫1.41.6 |  |  | つや姫1.41.6 | (1.4, 1.6, 0.4)
宮 |  |  | 宮 | (9.7, 9.7, 7.8)
コシヒカリ6.66.6 |  |  | コシヒカリ6.66.6 | (6.6, 6.6, 6.5)
ヒノヒカリ2.72.7 |  |  | ヒノヒカリ2.72.7 | (2.7, 2.7, 0.8)
鹿児島 | 鹿児島 |  | general | (7.1, 7.1, 6.9)
ヒノヒカリ1.21.2 |  |  | ヒノヒカリ1.21.2 | (1.2, 1.2, 1.2)
あきほなみ0.40.4 |  |  | あきほなみ0.40.4 | (0.4, 0.4, 0.2)
コシヒカリ3.53.5 |  |  | コシヒカリ3.53.5 | (3.5, 3.5, 3.5)
沖 |  |  | 沖 | (1.4, 1.4, 1.1)
全 |  |  | 全 | 
前年同月(平成30年産) |  |  | 前年同月(平成30年産) | 
前年同月差 |  |  | 前年同月差 | 
２ |  |  | ２ | 
３４ |  |  | ３４ | 
である。 |  |  | である。 | 
５６ |  |  | ５６ | 
７ |  |  | ７ | 
８９ |  |  | ８９ | 
‐11 |  |  | ‐11 | 
