PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2020/Jan2020.pdf
Title page: 12 | Table start page: 12
Parsing page: 13 (crop_right_ratio=0.65)
Numeric centers (xc): (227.73014323, 285.11920098, 344.7876281)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
（新潟から広島まで） |  |  | 新潟から広島まで | 
(千玄米ﾄﾝ)(千玄米ﾄﾝ) |  |  | 千玄米ﾄﾝ)(千玄米ﾄﾝ | 
新 |  |  | 新 | (279.9, 230.4, 51.6)
コシヒカリ一般131.3115.9 |  |  | コシヒカリ一般131.3115.9 | (131.3, 115.9, 23.8)
コシヒカリ魚沼32.816.9 |  |  | コシヒカリ魚沼32.816.9 | (32.8, 16.9, 6.9)
コシヒカリ佐渡14.411.3 |  |  | コシヒカリ佐渡14.411.3 | (14.4, 11.3, 3.2)
コシヒカリ岩船12.69.5 |  |  | コシヒカリ岩船12.69.5 | (12.6, 9.5, 2.0)
こしいぶき46.641.5 |  |  | こしいぶき46.641.5 | (46.6, 41.5, 7.9)
富 |  |  | 富 | (85.4, 47.4, 16.1)
コシヒカリ62.736.5 |  |  | コシヒカリ62.736.5 | (62.7, 36.5, 12.4)
てんたかく8.74.8 |  |  | てんたかく8.74.8 | (8.7, 4.8, 1.8)
石 |  |  | 石 | (24.5, 22.9, 3.3)
コシヒカリ13.113.4 |  |  | コシヒカリ13.113.4 | (13.1, 13.4, 1.5)
ゆめみづほ4.43.8 |  |  | ゆめみづほ4.43.8 | (4.4, 3.8, 0.6)
福 |  |  | 福 | (53.8, 30.7, 17.2)
コシヒカリ22.08.8 |  |  | コシヒカリ22.08.8 | (22.0, 8.8, 5.5)
ハナエチゼン16.612.1 |  |  | ハナエチゼン16.612.1 | (16.6, 12.1, 8.7)
あきさかり4.51.8 |  |  | あきさかり4.51.8 | (4.5, 1.8, 0.5)
岐 |  |  | 岐 | (15.3, 17.2, 3.9)
ハツシモ6.07.8 |  |  | ハツシモ6.07.8 | (6.0, 7.8, 0.9)
コシヒカリ5.03.8 |  |  | コシヒカリ5.03.8 | (5.0, 3.8, 1.0)
