PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2017/Apr2017.pdf
Title page: 12 | Table start page: 13
Parsing page: 13 (crop_right_ratio=0.65)
Numeric centers (xc): (170.25330108499998, 227.25324763999998, 341.31475939)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
①②②/① |  |  | ①②②/① | 
(玄米千ﾄﾝ)(玄米千ﾄﾝ) |  |  | 玄米千ﾄﾝ)(玄米千ﾄﾝ | 
北海道 | 北海道 |  | general | (347.5, 312.1, 156.2)
(ななつぼし) |  |  | ななつぼし | (169.0, 153.5, 80.5)
(ゆめぴりか) |  |  | ゆめぴりか | (78.1, 71.7, 31.4)
(きらら３９７) |  |  | きらら３９７ | (36.4, 32.0, 9.4)
青森 | 青森 |  | general | (139.0, 133.3, 42.6)
(まっしぐら) |  |  | まっしぐら | (90.2, 88.0, 26.1)
(つがるロマン) |  |  | つがるロマン | (39.4, 36.0, 11.5)
岩手 | 岩手 |  | general | (138.7, 119.1, 38.4)
(ひとめぼれ) |  |  | ひとめぼれ | (111.2, 96.2, 28.7)
(あきたこまち) |  |  | あきたこまち | (18.5, 15.9, 6.7)
(いわてっこ) |  |  | いわてっこ | (3.2, 2.1, 0.5)
宮城 | 宮城 |  | general | (179.5, 160.1, 45.7)
(ひとめぼれ) |  |  | ひとめぼれ | (147.9, 131.0, 34.9)
(ササニシキ) |  |  | ササニシキ | (10.7, 9.7, 3.3)
(つや姫) |  |  | つや姫 | (12.1, 11.4, 5.4)
秋田 | 秋田 |  | general | (260.6, 160.3, 96.5)
(あきたこまち) |  |  | あきたこまち | (210.4, 137.4, 84.8)
(めんこいな) |  |  | めんこいな | (11.0, 5.5, 3.0)
(ひとめぼれ) |  |  | ひとめぼれ | (23.9, 10.6, 5.1)
山形 | 山形 |  | general | (202.7, 141.8, 59.9)
(はえぬき) |  |  | はえぬき | (124.3, 87.5, 32.2)
(つや姫) |  |  | つや姫 | (37.8, 25.7, 13.6)
(ひとめぼれ) |  |  | ひとめぼれ | (20.0, 12.5, 6.9)
福島 | 福島 |  | general | (164.9, 131.8, 44.7)
(コシヒカリ中通り) |  |  | コシヒカリ中通り | (57.1, 40.3, 16.5)
(コシヒカリ会津) |  |  | コシヒカリ会津 | (47.1, 39.3, 9.6)
(コシヒカリ浜通り) |  |  | コシヒカリ浜通り | (7.0, 6.9, 0.9)
(ひとめぼれ) |  |  | ひとめぼれ | (32.5, 28.5, 9.1)
(天のつぶ) |  |  | 天のつぶ | (10.5, 7.1, 3.3)
茨城 | 茨城 |  | general | (72.5, 68.1, 33.8)
(コシヒカリ) |  |  | コシヒカリ | (57.7, 53.4, 24.5)
(あきたこまち) |  |  | あきたこまち | (8.8, 10.3, 7.6)
(ゆめひたち) |  |  | ゆめひたち | (0.5, 0.4, 0.1)
栃木 | 栃木 |  | general | (141.2, 126.7, 35.6)
(コシヒカリ) |  |  | コシヒカリ | (119.6, 108.2, 29.4)
(あさひの夢) |  |  | あさひの夢 | (8.3, 8.0, 2.5)
(なすひかり) |  |  | なすひかり | (6.7, 5.4, 1.8)
群馬 | 群馬 |  | general | (21.7, 20.1, 4.5)
(あさひの夢) |  |  | あさひの夢 | (13.9, 13.0, 3.1)
(ゆめまつり) |  |  | ゆめまつり | (4.9, 4.4, 0.6)
埼玉 | 埼玉 |  | general | (19.4, 16.2, 6.4)
(彩のかがやき) |  |  | 彩のかがやき | (10.8, 9.1, 3.3)
(コシヒカリ) |  |  | コシヒカリ | (6.9, 6.1, 2.5)
(彩のきずな) |  |  | 彩のきずな | (2.7, 2.5, 0.5)
千葉 | 千葉 |  | general | (78.6, 70.4, 42.0)
(コシヒカリ) |  |  | コシヒカリ | (44.5, 39.2, 21.7)
(ふさこがね) |  |  | ふさこがね | (14.2, 13.2, 7.2)
(ふさおとめ) |  |  | ふさおとめ | (16.1, 14.6, 10.7)
２報告対象米穀は、水稲うるちもみ及び水稲うるち玄米（醸造用玄米を含む。）である。 |  |  | ２報告対象米穀は、水稲うるちもみ及び水稲うるち玄米（醸造用玄米を含む。）である。 | 
７全国欄には産地の特定が出来ない未検査米等を含んでいるため、産地の合計と一致しない。 |  |  | ７全国欄には産地の特定が出来ない未検査米等を含んでいるため、産地の合計と一致しない。 | 
９「参考：前年同月比」の「…」は、27年産では調査の対象銘柄でなかったこと等から、28年産との比 |  |  | ９「参考：前年同月比」の「…」は、27年産では調査の対象銘柄でなかったこと等から、28年産との比 | 
−9 |  |  | −9 | 
