PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2023/Aug2023.pdf
Title page: 40 | Table start page: 40
Parsing page: 40 (crop_right_ratio=0.65)
Numeric centers (xc): (204.19886043499997, 247.278161785, 333.499311565)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
２令和４年産米の産地別契約・販売状況 |  |  | ２令和４年産米の産地別契約・販売状況 | 
（累計、うるち米、令 |  |  | （累計、うるち米、令 | 
指数比率 |  |  | 指数比率 | 
①②②/① |  |  | ①②②/① | 
北海道 | 北海道 |  | general | (311.2, 300.3, 211.1)
ななつぼし |  |  | ななつぼし | (143.5, 139.7, 102.7)
ゆめぴりか |  |  | ゆめぴりか | (94.7, 91.0, 62.8)
きらら３９７ |  |  | きらら３９７ | (21.4, 20.9, 9.3)
青森 | 青森 |  | general | (111.8, 104.7, 63.1)
まっしぐら |  |  | まっしぐら | (84.8, 79.6, 43.4)
つがるロマン |  |  | つがるロマン | (13.5, 11.9, 9.5)
岩手 | 岩手 |  | general | (112.8, 108.3, 58.5)
ひとめぼれ |  |  | ひとめぼれ | (86.0, 81.8, 45.4)
あきたこまち |  |  | あきたこまち | (11.1, 11.2, 4.5)
銀河のしずく |  |  | 銀河のしずく | (9.0, 8.5, 5.1)
宮城 | 宮城 |  | general | (153.6, 149.0, 72.4)
ひとめぼれ |  |  | ひとめぼれ | (118.7, 115.6, 52.4)
つや姫 |  |  | つや姫 | (13.6, 13.2, 7.9)
ササニシキ |  |  | ササニシキ | (9.1, 9.0, 5.1)
秋田 | 秋田 |  | general | (232.8, 227.3, 165.0)
あきたこまち |  |  | あきたこまち | (196.1, 191.0, 144.2)
めんこいな |  |  | めんこいな | (6.5, 6.6, 4.2)
ひとめぼれ |  |  | ひとめぼれ | (17.7, 17.8, 8.9)
山形 | 山形 |  | general | (189.7, 167.0, 115.1)
はえぬき |  |  | はえぬき | (103.7, 91.0, 56.9)
つや姫 |  |  | つや姫 | (42.4, 39.7, 32.0)
雪若丸 |  |  | 雪若丸 | (21.2, 16.2, 10.7)
福島 | 福島 |  | general | (116.7, 110.5, 54.8)
コシヒカリ中通り |  |  | コシヒカリ中通り | (36.6, 34.0, 19.9)
コシヒカリ会津 |  |  | コシヒカリ会津 | (29.6, 32.3, 10.3)
コシヒカリ浜通り |  |  | コシヒカリ浜通り | (4.9, 4.3, 2.0)
ひとめぼれ |  |  | ひとめぼれ | (21.2, 19.6, 9.7)
天のつぶ |  |  | 天のつぶ | (13.1, 11.8, 6.8)
茨城 | 茨城 |  | general | (69.6, 69.8, 49.5)
コシヒカリ |  |  | コシヒカリ | (50.1, 50.1, 34.3)
あきたこまち |  |  | あきたこまち | (8.9, 8.9, 7.8)
ふくまる |  |  | ふくまる | (2.5, 2.5, 0.8)
栃木 | 栃木 |  | general | (103.7, 88.8, 53.9)
コシヒカリ |  |  | コシヒカリ | (83.1, 72.2, 42.8)
とちぎの星 |  |  | とちぎの星 | (9.7, 8.3, 5.5)
あさひの夢 |  |  | あさひの夢 | (3.8, 2.7, 1.1)
群馬 | 群馬 |  | general | (18.9, 16.7, 10.2)
あさひの夢 |  |  | あさひの夢 | (13.3, 12.3, 7.8)
ゆめまつり |  |  | ゆめまつり | (2.9, 2.3, 1.0)
埼玉 | 埼玉 |  | general | (20.1, 19.0, 12.1)
彩のかがやき |  |  | 彩のかがやき | (7.6, 7.0, 4.5)
彩のきずな |  |  | 彩のきずな | (6.3, 6.0, 3.1)
コシヒカリ |  |  | コシヒカリ | (3.9, 3.7, 2.3)
千葉 | 千葉 |  | general | (59.8, 57.0, 53.4)
コシヒカリ |  |  | コシヒカリ | (32.4, 31.0, 28.0)
ふさこがね |  |  | ふさこがね | (9.6, 8.8, 8.4)
ふさおとめ |  |  | ふさおとめ | (11.0, 10.4, 10.4)
東京 | 東京 |  | general | (0.0, 0.0, 0.0)
神奈川 | 神奈川 |  | general | (2.7, 2.0, 2.0)
山梨 | 山梨 |  | general | (5.5, 3.3, 3.3)
コシヒカリ |  |  | コシヒカリ | (4.7, 2.8, 2.8)
長野 | 長野 |  | general | (64.2, 64.1, 32.8)
コシヒカリ |  |  | コシヒカリ | (51.3, 51.2, 25.1)
あきたこまち |  |  | あきたこまち | (6.7, 6.7, 3.7)
静岡 | 静岡 |  | general | (7.6, 7.6, 7.6)
コシヒカリ |  |  | コシヒカリ | (4.2, 4.2, 4.2)
きぬむすめ |  |  | きぬむすめ | (1.5, 1.5, 1.5)
あいちのかおり |  |  | あいちのかおり | (1.0, 1.0, 1.0)
契約 |  |  | 契約 | 
