text,x0,x1,top,doctop,bottom,upright,height,width,direction,fontname,size
‐,291.36,295.03200000000004,796.9797,15952.9797,808.9797,True,12.0,3.6720000000000255,ltr,GEDNCH+Calibri,12.0
7,300.48,306.564,796.9797,15952.9797,808.9797,True,12.0,6.084000000000003,ltr,GEDNCI+Calibri,12.0
‐,312.11760000000004,315.78960000000006,796.9797,15952.9797,808.9797,True,12.0,3.6720000000000255,ltr,GEDNCH+Calibri,12.0
集荷・契約・販売数量（東京から鳥取まで）,52.38,222.56900842000007,38.59527200000002,15194.595272,48.20507199999997,True,9.60979999999995,170.18900842000008,ltr,GEDNAH+MS-PGothic,9.60979999999995
契約比率,256.8,290.15109197,70.59718999999996,15226.59719,78.92568999999992,True,8.328499999999963,33.35109196999997,ltr,GEDNAH+MS-PGothic,8.328499999999963
販売,370.86001808000003,386.75,70.59718999999996,15226.59719,78.92568999999992,True,8.328499999999963,15.889981919999968,ltr,GEDNAH+MS-PGothic,8.328499999999963
①,155.58,162.6293,91.73910799999999,15247.739108,98.78630800000008,True,7.047200000000089,7.049299999999988,ltr,GEDNAH+MS-PGothic,7.047200000000089
②,213.24045428000002,220.28975428,91.73910799999999,15247.739108,98.78630800000008,True,7.047200000000089,7.049299999999988,ltr,GEDNAH+MS-PGothic,7.047200000000089
②/①,264.48040612,282.44977675,91.73910799999999,15247.739108,98.78630800000008,True,7.047200000000089,17.969370630000014,ltr,GEDNAH+MS-PGothic,7.047200000000089
③,327.300948,334.350248,91.73910799999999,15247.739108,98.78630800000008,True,7.047200000000089,7.0493000000000166,ltr,GEDNAH+MS-PGothic,7.047200000000089
③/,378.60081889,386.75,91.73910799999999,15247.739108,98.78630800000008,True,7.047200000000089,8.149181109999972,ltr,GEDNAH+MS-PGothic,7.047200000000089
(千玄米ﾄﾝ),154.25966611,186.53841081000002,101.33880383999997,15257.33880384,108.38600384000006,True,7.047200000000089,32.278744700000004,ltr,GEDNAH+MS-PGothic,7.047200000000089
(千玄米ﾄﾝ),211.33079891000003,243.59262529000006,101.33880383999997,15257.33880384,108.38600384000006,True,7.047200000000089,32.26182638000003,ltr,GEDNAH+MS-PGothic,7.047200000000089
(千玄米ﾄﾝ),325.38494826,357.6636929599999,101.33880383999997,15257.33880384,108.38600384000006,True,7.047200000000089,32.27874469999989,ltr,GEDNAH+MS-PGothic,7.047200000000089
東,52.38,60.7109,112.23719000000006,15268.23719,120.56569000000002,True,8.328499999999963,8.3309,ltr,GEDNAH+MS-PGothic,8.328499999999963
京,66.47921516000001,74.81011516000001,112.23719000000006,15268.23719,120.56569000000002,True,8.328499999999963,8.3309,ltr,GEDNAH+MS-PGothic,8.328499999999963
-,181.2,186.00635,111.615272,15267.615272,121.22507199999995,True,9.60979999999995,4.806350000000009,ltr,GEDNAH+MS-PGothic,9.60979999999995
-,238.26002592999998,243.06637593,111.615272,15267.615272,121.22507199999995,True,9.60979999999995,4.806350000000009,ltr,GEDNAH+MS-PGothic,9.60979999999995
-,295.26045311999997,300.06680312,111.615272,15267.615272,121.22507199999995,True,9.60979999999995,4.806350000000009,ltr,GEDNAH+MS-PGothic,9.60979999999995
-,352.32047905,357.12682905,111.615272,15267.615272,121.22507199999995,True,9.60979999999995,4.806350000000009,ltr,GEDNAH+MS-PGothic,9.60979999999995
神奈川,52.38,77.39102798,123.75719000000004,15279.75719,132.08569,True,8.328499999999963,25.01102798,ltr,GEDNAH+MS-PGothic,8.328499999999963
2.9,170.94,182.82610355,123.19527200000005,15279.195272,132.805072,True,9.60979999999995,11.886103550000001,ltr,GEDNAH+MS-PGothic,9.60979999999995
2.5,228.00002593,239.8246082,123.19527200000005,15279.195272,132.805072,True,9.60979999999995,11.824582270000008,ltr,GEDNAH+MS-PGothic,9.60979999999995
86%,284.99853058,300.06547656000004,123.19527200000005,15279.195272,132.805072,True,9.60979999999995,15.066945980000014,ltr,GEDNAH+MS-PGothic,9.60979999999995
2.5,342.0595177800001,353.8841000500001,123.19527200000005,15279.195272,132.805072,True,9.60979999999995,11.824582270000008,ltr,GEDNAH+MS-PGothic,9.60979999999995
山,52.38,60.7109,135.27719000000002,15291.27719,143.60568999999998,True,8.328499999999963,8.3309,ltr,GEDNAH+MS-PGothic,8.328499999999963
梨,66.47921516000001,74.81011516000001,135.27719000000002,15291.27719,143.60568999999998,True,8.328499999999963,8.3309,ltr,GEDNAH+MS-PGothic,8.328499999999963
6.3,170.94,182.82610355,134.71527200000003,15290.715272,144.32507199999998,True,9.60979999999995,11.886103550000001,ltr,GEDNAH+MS-PGothic,9.60979999999995
5.6,228.00002593,239.8246082,134.71527200000003,15290.715272,144.32507199999998,True,9.60979999999995,11.824582270000008,ltr,GEDNAH+MS-PGothic,9.60979999999995
88%,284.99853058,300.06547656000004,134.71527200000003,15290.715272,144.32507199999998,True,9.60979999999995,15.066945980000014,ltr,GEDNAH+MS-PGothic,9.60979999999995
5.6,342.0595177800001,353.8841000500001,134.71527200000003,15290.715272,144.32507199999998,True,9.60979999999995,11.824582270000008,ltr,GEDNAH+MS-PGothic,9.60979999999995
(コシヒカリ),78.0,116.42127771,146.85718999999995,15302.85719,155.1856899999999,True,8.328499999999963,38.42127771,ltr,GEDNAH+MS-PGothic,8.328499999999963
5.4,170.94,182.82610355,146.235272,15302.235272,155.84507199999996,True,9.60979999999995,11.886103550000001,ltr,GEDNAH+MS-PGothic,9.60979999999995
4.8,228.00002593,239.8246082,146.235272,15302.235272,155.84507199999996,True,9.60979999999995,11.824582270000008,ltr,GEDNAH+MS-PGothic,9.60979999999995
88%,284.99853058,300.06547656000004,146.235272,15302.235272,155.84507199999996,True,9.60979999999995,15.066945980000014,ltr,GEDNAH+MS-PGothic,9.60979999999995
4.8,342.0595177800001,353.8841000500001,146.235272,15302.235272,155.84507199999996,True,9.60979999999995,11.824582270000008,ltr,GEDNAH+MS-PGothic,9.60979999999995
(あさひの夢),75.48,119.00562014,158.37719000000004,15314.37719,166.70569,True,8.328499999999963,43.52562014,ltr,GEDNAH+MS-PGothic,8.328499999999963
0.2,170.94,182.82610355,157.755272,15313.755272,167.36507199999994,True,9.60979999999995,11.886103550000001,ltr,GEDNAH+MS-PGothic,9.60979999999995
0.2,228.00002593,239.8246082,157.755272,15313.755272,167.36507199999994,True,9.60979999999995,11.824582270000008,ltr,GEDNAH+MS-PGothic,9.60979999999995
78%,284.99853058,300.06547656000004,157.755272,15313.755272,167.36507199999994,True,9.60979999999995,15.066945980000014,ltr,GEDNAH+MS-PGothic,9.60979999999995
0.2,342.0595177800001,353.8841000500001,157.755272,15313.755272,167.36507199999994,True,9.60979999999995,11.824582270000008,ltr,GEDNAH+MS-PGothic,9.60979999999995
長,52.38,60.7109,169.89719000000002,15325.89719,178.22569,True,8.328499999999963,8.3309,ltr,GEDNAH+MS-PGothic,8.328499999999963
野,66.47921516000001,74.81011516000001,169.89719000000002,15325.89719,178.22569,True,8.328499999999963,8.3309,ltr,GEDNAH+MS-PGothic,8.328499999999963
72.5,165.84,182.82467963000002,169.2752720000001,15325.275272,178.88507200000004,True,9.60979999999995,16.984679630000016,ltr,GEDNAH+MS-PGothic,9.60979999999995
72.3,222.83850465,239.82318428000002,169.2752720000001,15325.275272,178.88507200000004,True,9.60979999999995,16.984679630000016,ltr,GEDNAH+MS-PGothic,9.60979999999995
100%,279.89660804000005,300.06309137,169.2752720000001,15325.275272,178.88507200000004,True,9.60979999999995,20.16648332999995,ltr,GEDNAH+MS-PGothic,9.60979999999995
58.3,336.89703523000003,353.88171486000005,169.2752720000001,15325.275272,178.88507200000004,True,9.60979999999995,16.984679630000016,ltr,GEDNAH+MS-PGothic,9.60979999999995
(コシヒカリ),78.0,116.42127771,181.41719,15337.41719,189.74568999999997,True,8.328499999999963,38.42127771,ltr,GEDNAH+MS-PGothic,8.328499999999963
57.7,165.84,182.82467963000002,180.79527200000007,15336.795272,190.40507200000002,True,9.60979999999995,16.984679630000016,ltr,GEDNAH+MS-PGothic,9.60979999999995
57.6,222.83850465,239.82318428000002,180.79527200000007,15336.795272,190.40507200000002,True,9.60979999999995,16.984679630000016,ltr,GEDNAH+MS-PGothic,9.60979999999995
100%,279.89660804000005,300.06309137,180.79527200000007,15336.795272,190.40507200000002,True,9.60979999999995,20.16648332999995,ltr,GEDNAH+MS-PGothic,9.60979999999995
46.0,336.89703523000003,353.88171486000005,180.79527200000007,15336.795272,190.40507200000002,True,9.60979999999995,16.984679630000016,ltr,GEDNAH+MS-PGothic,9.60979999999995
(あきたこまち),72.9,121.58577960000001,192.93719,15348.93719,201.26568999999995,True,8.328499999999963,48.685779600000004,ltr,GEDNAH+MS-PGothic,8.328499999999963
8.3,170.94,182.82514228,192.37517200000002,15348.375172,201.98497199999997,True,9.60979999999995,11.885142279999997,ltr,GEDNAH+MS-PGothic,9.60979999999995
8.2,227.99906466,239.82364693,192.37517200000002,15348.375172,201.98497199999997,True,9.60979999999995,11.824582270000008,ltr,GEDNAH+MS-PGothic,9.60979999999995
100%,279.89707069,300.06259275,192.37517200000002,15348.375172,201.98497199999997,True,9.60979999999995,20.16552206,ltr,GEDNAH+MS-PGothic,9.60979999999995
7.0,342.05663397,353.88121624,192.37517200000002,15348.375172,201.98497199999997,True,9.60979999999995,11.824582270000008,ltr,GEDNAH+MS-PGothic,9.60979999999995
静,52.38,60.7109,204.51719000000003,15360.51719,212.84569,True,8.328499999999963,8.3309,ltr,GEDNAH+MS-PGothic,8.328499999999963
岡,66.47921516000001,74.81011516000001,204.51719000000003,15360.51719,212.84569,True,8.328499999999963,8.3309,ltr,GEDNAH+MS-PGothic,8.328499999999963
7.2,170.94,182.82610355,203.8952720000001,15359.895272,213.50507200000004,True,9.60979999999995,11.886103550000001,ltr,GEDNAH+MS-PGothic,9.60979999999995
6.3,228.00002593,239.8246082,203.8952720000001,15359.895272,213.50507200000004,True,9.60979999999995,11.824582270000008,ltr,GEDNAH+MS-PGothic,9.60979999999995
88%,284.99853058,300.06547656000004,203.8952720000001,15359.895272,213.50507200000004,True,9.60979999999995,15.066945980000014,ltr,GEDNAH+MS-PGothic,9.60979999999995
6.3,342.0595177800001,353.8841000500001,203.8952720000001,15359.895272,213.50507200000004,True,9.60979999999995,11.824582270000008,ltr,GEDNAH+MS-PGothic,9.60979999999995
(コシヒカリ),78.0,116.42127771,216.03719,15372.03719,224.36568999999997,True,8.328499999999963,38.42127771,ltr,GEDNAH+MS-PGothic,8.328499999999963
4.8,170.94,182.82610355,215.41527200000007,15371.415272,225.02507200000002,True,9.60979999999995,11.886103550000001,ltr,GEDNAH+MS-PGothic,9.60979999999995
4.4,228.00002593,239.8246082,215.41527200000007,15371.415272,225.02507200000002,True,9.60979999999995,11.824582270000008,ltr,GEDNAH+MS-PGothic,9.60979999999995
92%,284.99853058,300.06547656000004,215.41527200000007,15371.415272,225.02507200000002,True,9.60979999999995,15.066945980000014,ltr,GEDNAH+MS-PGothic,9.60979999999995
4.4,342.0595177800001,353.8841000500001,215.41527200000007,15371.415272,225.02507200000002,True,9.60979999999995,11.824582270000008,ltr,GEDNAH+MS-PGothic,9.60979999999995
(きぬむすめ),75.48,118.99728924,227.55719,15383.55719,235.88568999999995,True,8.328499999999963,43.51728924,ltr,GEDNAH+MS-PGothic,8.328499999999963
0.8,170.94,182.82610355,226.93527200000005,15382.935272,236.545072,True,9.60979999999995,11.886103550000001,ltr,GEDNAH+MS-PGothic,9.60979999999995
0.6,228.00002593,239.8246082,226.93527200000005,15382.935272,236.545072,True,9.60979999999995,11.824582270000008,ltr,GEDNAH+MS-PGothic,9.60979999999995
