PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2024/Nov2024.pdf
Title page: 51 | Table start page: 51
Parsing page: 51 (crop_right_ratio=0.65)
Numeric centers (xc): (223.32707985000002, 274.08644760000004, 327.125811495)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
２令和６年産米の産地別契約・販売状況 |  |  | ２令和６年産米の産地別契約・販売状況 | 
（累計、うるち米、令 |  |  | （累計、うるち米、令 | 
作況 |  |  | 作況 | 
指数 |  |  | 指数 | 
北海道 | 北海道 |  | general | (75.1, 185.5, 10.1)
ななつぼし36.999.0 |  |  | ななつぼし36.999.0 | (36.9, 99.0, 4.1)
ゆめぴりか30.651.4 |  |  | ゆめぴりか30.651.4 | (30.6, 51.4, 3.8)
きらら３９７1.715.6 |  |  | きらら３９７1.715.6 | (1.7, 15.6, 0.0)
青 |  |  | 青 | (26.2, 3.5, 2.1)
まっしぐら14.41.7 |  |  | まっしぐら14.41.7 | (14.4, 1.7, 0.8)
つがるロマン-- |  |  | つがるロマン-- | 
岩 |  |  | 岩 | (11.5, 66.7, 0.9)
ひとめぼれ9.146.0 |  |  | ひとめぼれ9.146.0 | (9.1, 46.0, 0.6)
銀河のしずく1.315.4 |  |  | 銀河のしずく1.315.4 | (1.3, 15.4, 0.3)
あきたこまち0.33.9 |  |  | あきたこまち0.33.9 | (0.3, 3.9, nan)
宮 |  |  | 宮 | (32.7, 60.2, 2.4)
ひとめぼれ25.944.9 |  |  | ひとめぼれ25.944.9 | (25.9, 44.9, 2.0)
つや姫1.06.8 |  |  | つや姫1.06.8 | (1.0, 6.8, 0.0)
ササニシキ2.83.9 |  |  | ササニシキ2.83.9 | (2.8, 3.9, 0.2)
秋 |  |  | 秋 | (67.6, 167.6, 4.2)
あきたこまち63.7141.6 |  |  | あきたこまち63.7141.6 | (63.7, 141.6, 4.1)
ひとめぼれ0.516.9 |  |  | ひとめぼれ0.516.9 | (0.5, 16.9, 0.0)
めんこいな0.65.6 |  |  | めんこいな0.65.6 | (0.6, 5.6, 0.0)
山 |  |  | 山 | (36.9, 72.7, 1.5)
はえぬき16.334.0 |  |  | はえぬき16.334.0 | (16.3, 34.0, 0.8)
つや姫4.021.2 |  |  | つや姫4.021.2 | (4.0, 21.2, 0.3)
雪若丸8.89.8 |  |  | 雪若丸8.89.8 | (8.8, 9.8, 0.3)
福 |  |  | 福 | (13.5, 43.3, 0.5)
コシヒカリ（中通り）3.76.1 |  |  | コシヒカリ（中通り）3.76.1 | (3.7, 6.1, 0.0)
コシヒカリ（会津）1.118.9 |  |  | コシヒカリ（会津）1.118.9 | (1.1, 18.9, 0.0)
コシヒカリ（浜通り）0.91.9 |  |  | コシヒカリ（浜通り）0.91.9 | (0.9, 1.9, 0.0)
ひとめぼれ4.66.9 |  |  | ひとめぼれ4.66.9 | (4.6, 6.9, 0.2)
天のつぶ1.36.4 |  |  | 天のつぶ1.36.4 | (1.3, 6.4, 0.1)
茨 |  |  | 茨 | (34.6, 29.6, 8.1)
コシヒカリ21.818.1 |  |  | コシヒカリ21.818.1 | (21.8, 18.1, 4.1)
あきたこまち5.36.6 |  |  | あきたこまち5.36.6 | (5.3, 6.6, 3.2)
にじのきらめき3.22.5 |  |  | にじのきらめき3.22.5 | (3.2, 2.5, 0.0)
栃 |  |  | 栃 | (37.4, 59.9, 1.3)
コシヒカリ31.048.8 |  |  | コシヒカリ31.048.8 | (31.0, 48.8, 0.9)
とちぎの星4.06.9 |  |  | とちぎの星4.06.9 | (4.0, 6.9, 0.2)
あさひの夢0.12.6 |  |  | あさひの夢0.12.6 | (0.1, 2.6, nan)
群 |  |  | 群 | 
あさひの夢-- |  |  | あさひの夢-- | 
ゆめまつり-- |  |  | ゆめまつり-- | 
埼 |  |  | 埼 | (1.9, 8.6, 0.1)
彩のきずな0.73.5 |  |  | 彩のきずな0.73.5 | (0.7, 3.5, 0.0)
彩のかがやき-2.9 |  |  | 彩のかがやき-2.9 | (nan, 2.9, nan)
コシヒカリ1.12.1 |  |  | コシヒカリ1.12.1 | (1.1, 2.1, 0.0)
千 |  |  | 千 | (43.5, 41.5, 22.2)
コシヒカリ20.022.8 |  |  | コシヒカリ20.022.8 | (20.0, 22.8, 9.6)
ふさこがね10.99.4 |  |  | ふさこがね10.99.4 | (10.9, 9.4, 6.2)
ふさおとめ8.56.2 |  |  | ふさおとめ8.56.2 | (8.5, 6.2, 5.3)
東 |  |  | 東 | 
神奈川 | 神奈川 |  | general | (0.4, 0.1, 0.1)
山 |  |  | 山 | (1.3, 0.1, 0.1)
コシヒカリ1.00.1 |  |  | コシヒカリ1.00.1 | (1.0, 0.1, 0.1)
長 |  |  | 長 | (13.8, 36.7, 1.1)
コシヒカリ11.331.3 |  |  | コシヒカリ11.331.3 | (11.3, 31.3, 0.8)
あきたこまち0.83.9 |  |  | あきたこまち0.83.9 | (0.8, 3.9, 0.2)
静 |  |  | 静 | (4.7, 7.2, 0.9)
コシヒカリ3.94.5 |  |  | コシヒカリ3.94.5 | (3.9, 4.5, 0.9)
きぬむすめ0.41.2 |  |  | きぬむすめ0.41.2 | (0.4, 1.2, 0.0)
にこまる-0.4 |  |  | にこまる-0.4 | (nan, 0.4, nan)
契約 |  |  | 契約 | 
