PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2024/Nov2024.pdf
Title page: 51 | Table start page: 51
Parsing page: 52 (crop_right_ratio=0.65)
Numeric centers (xc): (224.16990265, 274.98932082500005, 328.0882487)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
作況 |  |  | 作況 | 
指数 |  |  | 指数 | 
新 |  |  | 新 | (121.2, 177.1, 16.5)
コシヒカリ（一般）64.493.1 |  |  | コシヒカリ（一般）64.493.1 | (64.4, 93.1, 6.6)
コシヒカリ（魚沼）12.917.4 |  |  | コシヒカリ（魚沼）12.917.4 | (12.9, 17.4, 2.1)
コシヒカリ（佐渡）3.212.2 |  |  | コシヒカリ（佐渡）3.212.2 | (3.2, 12.2, 0.4)
コシヒカリ（岩船）2.310.3 |  |  | コシヒカリ（岩船）2.310.3 | (2.3, 10.3, 0.3)
こしいぶき20.916.4 |  |  | こしいぶき20.916.4 | (20.9, 16.4, 4.8)
富 |  |  | 富 | (39.6, 39.1, 3.9)
コシヒカリ25.724.4 |  |  | コシヒカリ25.724.4 | (25.7, 24.4, 2.5)
てんたかく5.65.2 |  |  | てんたかく5.65.2 | (5.6, 5.2, 1.1)
石 |  |  | 石 | (20.0, 9.6, 1.6)
コシヒカリ8.25.9 |  |  | コシヒカリ8.25.9 | (8.2, 5.9, 0.9)
ゆめみづほ6.62.0 |  |  | ゆめみづほ6.62.0 | (6.6, 2.0, 0.4)
福 |  |  | 福 | (34.5, 24.9, 6.0)
コシヒカリ6.68.3 |  |  | コシヒカリ6.68.3 | (6.6, 8.3, 1.1)
ハナエチゼン8.19.0 |  |  | ハナエチゼン8.19.0 | (8.1, 9.0, 4.4)
あきさかり12.72.2 |  |  | あきさかり12.72.2 | (12.7, 2.2, 0.0)
岐 |  |  | 岐 | (2.1, 3.4, 0.9)
ハツシモ0.01.8 |  |  | ハツシモ0.01.8 | (0.0, 1.8, nan)
コシヒカリ0.70.4 |  |  | コシヒカリ0.70.4 | (0.7, 0.4, 0.1)
ほしじるし0.00.3 |  |  | ほしじるし0.00.3 | (0.0, 0.3, nan)
愛 |  |  | 愛 | (7.1, 25.3, 2.3)
あいちのかおり0.212.1 |  |  | あいちのかおり0.212.1 | (0.2, 12.1, nan)
コシヒカリ4.08.4 |  |  | コシヒカリ4.08.4 | (4.0, 8.4, 1.2)
大地の風0.0- |  |  | 大地の風0.0- | (0.0, nan, nan)
三 |  |  | 三 | (10.9, 5.6, 2.5)
コシヒカリ（一般）4.22.9 |  |  | コシヒカリ（一般）4.22.9 | (4.2, 2.9, 1.1)
コシヒカリ（伊賀）3.91.2 |  |  | コシヒカリ（伊賀）3.91.2 | (3.9, 1.2, 0.6)
キヌヒカリ0.40.2 |  |  | キヌヒカリ0.40.2 | (0.4, 0.2, 0.1)
滋 |  |  | 滋 | (19.8, 12.4, 5.4)
コシヒカリ7.54.4 |  |  | コシヒカリ7.54.4 | (7.5, 4.4, 2.2)
キヌヒカリ2.81.6 |  |  | キヌヒカリ2.81.6 | (2.8, 1.6, 0.4)
みずかがみ5.63.7 |  |  | みずかがみ5.63.7 | (5.6, 3.7, 2.4)
京 |  |  | 京 | (3.1, 3.8, 0.5)
コシヒカリ2.52.2 |  |  | コシヒカリ2.52.2 | (2.5, 2.2, 0.4)
キヌヒカリ0.30.6 |  |  | キヌヒカリ0.30.6 | (0.3, 0.6, 0.1)
ヒノヒカリ-0.0 |  |  | ヒノヒカリ-0.0 | (nan, 0.0, nan)
大 |  |  | 大 | 
兵 |  |  | 兵 | (9.2, 2.7, 1.4)
コシヒカリ7.52.1 |  |  | コシヒカリ7.52.1 | (7.5, 2.1, 1.1)
ヒノヒカリ-0.0 |  |  | ヒノヒカリ-0.0 | (nan, 0.0, nan)
キヌヒカリ1.10.1 |  |  | キヌヒカリ1.10.1 | (1.1, 0.1, 0.1)
奈 |  |  | 奈 | (0.6, 0.1, 0.1)
ヒノヒカリ0.0- |  |  | ヒノヒカリ0.0- | (0.0, nan, nan)
和歌山 | 和歌山 |  | general | (0.1, 0.1, 0.0)
鳥 |  |  | 鳥 | (4.4, 7.7, 0.8)
きぬむすめ0.00.7 |  |  | きぬむすめ0.00.7 | (0.0, 0.7, nan)
コシヒカリ1.72.7 |  |  | コシヒカリ1.72.7 | (1.7, 2.7, 0.3)
ひとめぼれ1.52.3 |  |  | ひとめぼれ1.52.3 | (1.5, 2.3, 0.4)
島 |  |  | 島 | (11.5, 27.7, 1.6)
きぬむすめ1.911.6 |  |  | きぬむすめ1.911.6 | (1.9, 11.6, 0.2)
コシヒカリ6.19.7 |  |  | コシヒカリ6.19.7 | (6.1, 9.7, 1.0)
つや姫2.65.1 |  |  | つや姫2.65.1 | (2.6, 5.1, 0.3)
岡 |  |  | 岡 | (6.2, 14.3, 1.7)
アケボノ-0.2 |  |  | アケボノ-0.2 | (nan, 0.2, nan)
きぬむすめ0.12.8 |  |  | きぬむすめ0.12.8 | (0.1, 2.8, 0.0)
コシヒカリ3.14.4 |  |  | コシヒカリ3.14.4 | (3.1, 4.4, 0.9)
広 |  |  | 広 | (13.9, 26.2, 0.7)
コシヒカリ7.611.5 |  |  | コシヒカリ7.611.5 | (7.6, 11.5, 0.5)
あきさかり2.95.6 |  |  | あきさかり2.95.6 | (2.9, 5.6, 0.1)
あきろまん0.12.6 |  |  | あきろまん0.12.6 | (0.1, 2.6, 0.0)
契約 |  |  | 契約 | 
