PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2021/Dec2021.pdf
Title page: 9 | Table start page: 9
Parsing page: 9 (crop_right_ratio=0.65)
Numeric centers (xc): (244.6116637, 296.21135821999997, 350.54096233999996)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
2令和3年産米の産地別契約・販売状況 |  |  | 2令和3年産米の産地別契約・販売状況 | 
（累計、うるち米、令 |  |  | （累計、うるち米、令 | 
指数 |  |  | 指数 | 
①② |  |  | ①② | 
北海道 | 北海道 |  | general | (209.8, 238.5, 35.9)
ななつぼし104.6111.1 |  |  | ななつぼし104.6111.1 | (104.6, 111.1, 16.3)
ゆめぴりか59.571.7 |  |  | ゆめぴりか59.571.7 | (59.5, 71.7, 7.7)
きらら３９７19.017.6 |  |  | きらら３９７19.017.6 | (19.0, 17.6, 1.0)
青 |  |  | 青 | (71.7, 37.4, 5.9)
まっしぐら51.428.4 |  |  | まっしぐら51.428.4 | (51.4, 28.4, 2.2)
つがるロマン10.84.0 |  |  | つがるロマン10.84.0 | (10.8, 4.0, 1.7)
岩 |  |  | 岩 | (82.1, 53.9, 4.7)
ひとめぼれ61.442.4 |  |  | ひとめぼれ61.442.4 | (61.4, 42.4, 3.1)
あきたこまち11.13.5 |  |  | あきたこまち11.13.5 | (11.1, 3.5, 0.3)
銀河のしずく4.94.5 |  |  | 銀河のしずく4.94.5 | (4.9, 4.5, 0.7)
宮 |  |  | 宮 | (123.3, 115.0, 6.7)
ひとめぼれ91.791.6 |  |  | ひとめぼれ91.791.6 | (91.7, 91.6, 4.7)
つや姫12.210.8 |  |  | つや姫12.210.8 | (12.2, 10.8, 0.7)
ササニシキ6.67.2 |  |  | ササニシキ6.67.2 | (6.6, 7.2, 0.5)
秋 |  |  | 秋 | (206.0, 200.4, 14.4)
あきたこまち182.9171.8 |  |  | あきたこまち182.9171.8 | (182.9, 171.8, 13.3)
めんこいな8.26.7 |  |  | めんこいな8.26.7 | (8.2, 6.7, 0.1)
ひとめぼれ4.615.0 |  |  | ひとめぼれ4.615.0 | (4.6, 15.0, 0.3)
山 |  |  | 山 | (148.2, 83.9, 9.1)
はえぬき79.237.4 |  |  | はえぬき79.237.4 | (79.2, 37.4, 2.5)
つや姫29.023.3 |  |  | つや姫29.023.3 | (29.0, 23.3, 3.6)
雪若丸16.811.6 |  |  | 雪若丸16.811.6 | (16.8, 11.6, 1.0)
福 |  |  | 福 | (97.8, 56.4, 3.3)
コシヒカリ中通り32.88.2 |  |  | コシヒカリ中通り32.88.2 | (32.8, 8.2, 1.0)
コシヒカリ会津22.426.3 |  |  | コシヒカリ会津22.426.3 | (22.4, 26.3, 0.6)
コシヒカリ浜通り3.33.6 |  |  | コシヒカリ浜通り3.33.6 | (3.3, 3.6, 0.1)
ひとめぼれ19.18.7 |  |  | ひとめぼれ19.18.7 | (19.1, 8.7, 0.8)
天のつぶ11.06.3 |  |  | 天のつぶ11.06.3 | (11.0, 6.3, 0.3)
茨 |  |  | 茨 | (64.9, 26.1, 8.4)
コシヒカリ46.115.0 |  |  | コシヒカリ46.115.0 | (46.1, 15.0, 4.1)
あきたこまち9.47.3 |  |  | あきたこまち9.47.3 | (9.4, 7.3, 3.6)
あさひの夢0.20.1 |  |  | あさひの夢0.20.1 | (0.2, 0.1, nan)
栃 |  |  | 栃 | (95.6, 65.7, 2.7)
コシヒカリ70.453.0 |  |  | コシヒカリ70.453.0 | (70.4, 53.0, 2.1)
あさひの夢4.22.8 |  |  | あさひの夢4.22.8 | (4.2, 2.8, 0.1)
とちぎの星14.76.5 |  |  | とちぎの星14.76.5 | (14.7, 6.5, 0.1)
群 |  |  | 群 | (0.1, 3.7, 0.0)
あさひの夢0.03.7 |  |  | あさひの夢0.03.7 | (0.0, 3.7, nan)
ゆめまつり0.00.0 |  |  | ゆめまつり0.00.0 | (0.0, 0.0, nan)
埼 |  |  | 埼 | (15.7, 6.7, 0.9)
彩のかがやき3.83.3 |  |  | 彩のかがやき3.83.3 | (3.8, 3.3, 0.2)
彩のきずな5.82.0 |  |  | 彩のきずな5.82.0 | (5.8, 2.0, 0.4)
コシヒカリ4.81.4 |  |  | コシヒカリ4.81.4 | (4.8, 1.4, 0.3)
千 |  |  | 千 | (47.5, 24.8, 16.2)
コシヒカリ22.813.7 |  |  | コシヒカリ22.813.7 | (22.8, 13.7, 7.4)
ふさこがね10.04.9 |  |  | ふさこがね10.04.9 | (10.0, 4.9, 3.4)
ふさおとめ10.44.8 |  |  | ふさおとめ10.44.8 | (10.4, 4.8, 4.5)
東 |  |  | 東 | 
神奈川 | 神奈川 |  | general | (1.8, 0.2, 0.2)
山 |  |  | 山 | (3.3, 0.4, 0.4)
コシヒカリ2.90.3 |  |  | コシヒカリ2.90.3 | (2.9, 0.3, 0.3)
長 |  |  | 長 | (42.6, 32.2, 3.4)
コシヒカリ33.724.6 |  |  | コシヒカリ33.724.6 | (33.7, 24.6, 2.5)
あきたこまち4.24.3 |  |  | あきたこまち4.24.3 | (4.2, 4.3, 0.4)
静 |  |  | 静 | (7.5, 1.7, 0.9)
コシヒカリ4.91.4 |  |  | コシヒカリ4.91.4 | (4.9, 1.4, 0.8)
きぬむすめ1.40.1 |  |  | きぬむすめ1.40.1 | (1.4, 0.1, 0.0)
あいちのかおり0.50.1 |  |  | あいちのかおり0.50.1 | (0.5, 0.1, 0.0)
契約 |  |  | 契約 | 
