PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2020/Jul2020.pdf
Title page: 25 | Table start page: 25
Parsing page: 26 (crop_right_ratio=0.65)
Numeric centers (xc): (214.17049992, 256.37951710000004, 328.4384205)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
指数比率 |  |  | 指数比率 | 
①②②/① |  |  | ①②②/① | 
新 |  |  | 新 | (279.8, 266.2, 181.5)
コシヒカリ一般133.4129.397% |  |  | コシヒカリ一般133.4129.397% | (133.4, 129.3, 85.4)
コシヒカリ魚沼33.428.485% |  |  | コシヒカリ魚沼33.428.485% | (33.4, 28.4, 23.0)
コシヒカリ佐渡14.514.298% |  |  | コシヒカリ佐渡14.514.298% | (14.5, 14.2, 10.1)
コシヒカリ岩船12.612.6100% |  |  | コシヒカリ岩船12.612.6100% | (12.6, 12.6, 7.3)
こしいぶき45.444.297% |  |  | こしいぶき45.444.297% | (45.4, 44.2, 29.7)
富 |  |  | 富 | (90.2, 83.1, 62.0)
コシヒカリ65.061.194% |  |  | コシヒカリ65.061.194% | (65.0, 61.1, 47.4)
てんたかく9.48.792% |  |  | てんたかく9.48.792% | (9.4, 8.7, 6.0)
石 |  |  | 石 | (25.7, 25.2, 14.1)
コシヒカリ14.214.099% |  |  | コシヒカリ14.214.099% | (14.2, 14.0, 7.7)
ゆめみづほ4.34.3100% |  |  | ゆめみづほ4.34.3100% | (4.3, 4.3, 2.0)
福 |  |  | 福 | (69.9, 62.5, 47.8)
コシヒカリ28.324.486% |  |  | コシヒカリ28.324.486% | (28.3, 24.4, 18.7)
ハナエチゼン21.220.597% |  |  | ハナエチゼン21.220.597% | (21.2, 20.5, 18.1)
あきさかり7.75.572% |  |  | あきさかり7.75.572% | (7.7, 5.5, 4.1)
岐 |  |  | 岐 | (22.0, 21.7, 11.6)
ハツシモ10.19.291% |  |  | ハツシモ10.19.291% | (10.1, 9.2, 4.1)
コシヒカリ6.66.090% |  |  | コシヒカリ6.66.090% | (6.6, 6.0, 3.4)
あきたこまち0.80.796% |  |  | あきたこまち0.80.796% | (0.8, 0.7, 0.4)
愛 |  |  | 愛 | (31.0, 28.6, 17.5)
あいちのかおり16.716.398% |  |  | あいちのかおり16.716.398% | (16.7, 16.3, 7.7)
コシヒカリ9.68.285% |  |  | コシヒカリ9.68.285% | (9.6, 8.2, 6.7)
大地の風1.31.299% |  |  | 大地の風1.31.299% | (1.3, 1.2, 0.7)
三 |  |  | 三 | (25.5, 24.8, 17.4)
コシヒカリ一般13.513.9103% |  |  | コシヒカリ一般13.513.9103% | (13.5, 13.9, 9.0)
コシヒカリ伊賀5.55.396% |  |  | コシヒカリ伊賀5.55.396% | (5.5, 5.3, 4.1)
キヌヒカリ1.81.8100% |  |  | キヌヒカリ1.81.8100% | (1.8, 1.8, 0.8)
滋 |  |  | 滋 | (51.0, 53.7, 33.9)
コシヒカリ17.718.6105% |  |  | コシヒカリ17.718.6105% | (17.7, 18.6, 12.1)
キヌヒカリ9.39.5102% |  |  | キヌヒカリ9.39.5102% | (9.3, 9.5, 6.4)
みずかがみ9.79.8100% |  |  | みずかがみ9.79.8100% | (9.7, 9.8, 6.8)
京 |  |  | 京 | (8.4, 9.8, 4.8)
コシヒカリ4.85.7120% |  |  | コシヒカリ4.85.7120% | (4.8, 5.7, 3.1)
キヌヒカリ1.92.2116% |  |  | キヌヒカリ1.92.2116% | (1.9, 2.2, 0.8)
ヒノヒカリ1.01.0100% |  |  | ヒノヒカリ1.01.0100% | (1.0, 1.0, 0.5)
大 |  |  | 大 | 
兵 |  |  | 兵 | (41.4, 37.9, 24.5)
コシヒカリ10.611.0104% |  |  | コシヒカリ10.611.0104% | (10.6, 11.0, 8.5)
ヒノヒカリ4.13.483% |  |  | ヒノヒカリ4.13.483% | (4.1, 3.4, 2.2)
キヌヒカリ3.22.991% |  |  | キヌヒカリ3.22.991% | (3.2, 2.9, 2.1)
奈 |  |  | 奈 | (8.4, 5.3, 5.3)
ヒノヒカリ6.74.162% |  |  | ヒノヒカリ6.74.162% | (6.7, 4.1, 4.1)
和歌山 | 和歌山 |  | general | (0.9, 0.9, 0.9)
鳥 |  |  | 鳥 | (25.8, 21.5, 17.9)
コシヒカリ9.77.880% |  |  | コシヒカリ9.77.880% | (9.7, 7.8, 6.7)
きぬむすめ7.96.988% |  |  | きぬむすめ7.96.988% | (7.9, 6.9, 5.1)
ひとめぼれ6.25.385% |  |  | ひとめぼれ6.25.385% | (6.2, 5.3, 5.0)
島 |  |  | 島 | (34.6, 35.2, 23.1)
きぬむすめ13.914.6105% |  |  | きぬむすめ13.914.6105% | (13.9, 14.6, 9.5)
コシヒカリ13.813.497% |  |  | コシヒカリ13.813.497% | (13.8, 13.4, 8.5)
つや姫4.34.3100% |  |  | つや姫4.34.3100% | (4.3, 4.3, 3.2)
岡 |  |  | 岡 | (45.7, 45.7, 24.8)
アケボノ8.68.6100% |  |  | アケボノ8.68.6100% | (8.6, 8.6, 2.7)
あきたこまち6.26.2100% |  |  | あきたこまち6.26.2100% | (6.2, 6.2, 4.5)
ヒノヒカリ3.83.8100% |  |  | ヒノヒカリ3.83.8100% | (3.8, 3.8, 1.6)
広 |  |  | 広 | (29.4, 37.2, 19.4)
コシヒカリ12.216.5136% |  |  | コシヒカリ12.216.5136% | (12.2, 16.5, 8.9)
あきさかり6.37.9126% |  |  | あきさかり6.37.9126% | (6.3, 7.9, 3.9)
あきろまん2.53.8151% |  |  | あきろまん2.53.8151% | (2.5, 3.8, 1.3)
契約 |  |  | 契約 | 
