PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2020/Jul2020.pdf
Title page: 25 | Table start page: 25
Parsing page: 25 (crop_right_ratio=0.65)
Numeric centers (xc): (214.50043091999999, 257.759146875, 327.86686137)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
３令和元年産米の産地別契約・販売状況 |  |  | ３令和元年産米の産地別契約・販売状況 | 
（累計、うるち米、令 |  |  | （累計、うるち米、令 | 
指数比率 |  |  | 指数比率 | 
①②②/① |  |  | ①②②/① | 
北海道 | 北海道 |  | general | (336.4, 324.0, 212.0)
ななつぼし159.6155.497% |  |  | ななつぼし159.6155.497% | (159.6, 155.4, 100.6)
ゆめぴりか80.077.997% |  |  | ゆめぴりか80.077.997% | (80.0, 77.9, 55.8)
きらら３９７37.736.697% |  |  | きらら３９７37.736.697% | (37.7, 36.6, 16.4)
青 |  |  | 青 | (155.6, 130.8, 80.1)
まっしぐら111.290.281% |  |  | まっしぐら111.290.281% | (111.2, 90.2, 53.7)
つがるロマン34.731.190% |  |  | つがるロマン34.731.190% | (34.7, 31.1, 18.9)
岩 |  |  | 岩 | (136.1, 133.1, 68.1)
ひとめぼれ104.3101.597% |  |  | ひとめぼれ104.3101.597% | (104.3, 101.5, 51.7)
あきたこまち15.615.5100% |  |  | あきたこまち15.615.5100% | (15.6, 15.5, 7.8)
銀河のしずく6.76.7100% |  |  | 銀河のしずく6.76.7100% | (6.7, 6.7, 4.0)
宮 |  |  | 宮 | (172.0, 163.0, 80.1)
ひとめぼれ134.1127.895% |  |  | ひとめぼれ134.1127.895% | (134.1, 127.8, 58.7)
つや姫12.011.495% |  |  | つや姫12.011.495% | (12.0, 11.4, 7.3)
ササニシキ8.47.893% |  |  | ササニシキ8.47.893% | (8.4, 7.8, 4.7)
秋 |  |  | 秋 | (272.5, 255.4, 166.1)
あきたこまち221.6210.195% |  |  | あきたこまち221.6210.195% | (221.6, 210.1, 143.5)
めんこいな13.412.392% |  |  | めんこいな13.412.392% | (13.4, 12.3, 7.4)
