PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2020/Dec2020.pdf
Title page: 6 | Table start page: 6
Parsing page: 6 (crop_right_ratio=0.65)
Numeric centers (xc): (217.01286768, 257.93124167999997, 329.89959462)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
2令和2年産米の産地別契約・販売状況 |  |  | 2令和2年産米の産地別契約・販売状況 | 
（累計、うるち米、令 |  |  | （累計、うるち米、令 | 
指数比率 |  |  | 指数比率 | 
①②②/① |  |  | ①②②/① | 
北海道 | 北海道 |  | general | (213.9, 225.0, 35.6)
ななつぼし107.2111.3- |  |  | ななつぼし107.2111.3- | (107.2, 111.3, 15.4)
ゆめぴりか53.356.3- |  |  | ゆめぴりか53.356.3- | (53.3, 56.3, 9.5)
きらら３９７24.626.0- |  |  | きらら３９７24.626.0- | (24.6, 26.0, 1.1)
青 |  |  | 青 | (80.5, 72.1, 5.2)
まっしぐら54.552.5- |  |  | まっしぐら54.552.5- | (54.5, 52.5, 1.9)
つがるロマン17.412.2- |  |  | つがるロマン17.412.2- | (17.4, 12.2, 1.3)
岩 |  |  | 岩 | (78.6, 90.3, 4.1)
ひとめぼれ57.666.1- |  |  | ひとめぼれ57.666.1- | (57.6, 66.1, 2.8)
あきたこまち11.011.8- |  |  | あきたこまち11.011.8- | (11.0, 11.8, 0.2)
銀河のしずく4.55.4- |  |  | 銀河のしずく4.55.4- | (4.5, 5.4, 0.6)
宮 |  |  | 宮 | (124.9, 143.8, 10.6)
ひとめぼれ91.6115.1- |  |  | ひとめぼれ91.6115.1- | (91.6, 115.1, 6.5)
つや姫12.110.9- |  |  | つや姫12.110.9- | (12.1, 10.9, 0.9)
ササニシキ6.57.4- |  |  | ササニシキ6.57.4- | (6.5, 7.4, 0.8)
秋 |  |  | 秋 | (214.7, 210.6, 13.8)
あきたこまち185.9177.6- |  |  | あきたこまち185.9177.6- | (185.9, 177.6, 12.6)
めんこいな10.78.4- |  |  | めんこいな10.78.4- | (10.7, 8.4, 0.2)
ひとめぼれ5.817.1- |  |  | ひとめぼれ5.817.1- | (5.8, 17.1, 0.5)
山 |  |  | 山 | (141.8, 72.7, 10.8)
はえぬき77.629.8- |  |  | はえぬき77.629.8- | (77.6, 29.8, 3.7)
つや姫27.519.7- |  |  | つや姫27.519.7- | (27.5, 19.7, 3.7)
ひとめぼれ10.18.2- |  |  | ひとめぼれ10.18.2- | (10.1, 8.2, 0.8)
福 |  |  | 福 | (111.4, 61.5, 5.8)
コシヒカリ中通り34.811.3- |  |  | コシヒカリ中通り34.811.3- | (34.8, 11.3, 1.2)
コシヒカリ会津26.426.4- |  |  | コシヒカリ会津26.426.4- | (26.4, 26.4, 0.7)
コシヒカリ浜通り3.64.2- |  |  | コシヒカリ浜通り3.64.2- | (3.6, 4.2, 0.1)
ひとめぼれ22.09.0- |  |  | ひとめぼれ22.09.0- | (22.0, 9.0, 1.0)
天のつぶ14.56.1- |  |  | 天のつぶ14.56.1- | (14.5, 6.1, 1.0)
茨 |  |  | 茨 | (60.2, 37.9, 10.9)
コシヒカリ41.126.8- |  |  | コシヒカリ41.126.8- | (41.1, 26.8, 5.2)
あきたこまち11.59.7- |  |  | あきたこまち11.59.7- | (11.5, 9.7, 4.9)
あさひの夢0.60.0- |  |  | あさひの夢0.60.0- | (0.6, 0.0, 0.0)
栃 |  |  | 栃 | (96.9, 67.7, 3.7)
コシヒカリ70.055.9- |  |  | コシヒカリ70.055.9- | (70.0, 55.9, 2.4)
あさひの夢6.63.0- |  |  | あさひの夢6.63.0- | (6.6, 3.0, 0.4)
とちぎの星12.86.5- |  |  | とちぎの星12.86.5- | (12.8, 6.5, 0.2)
群 |  |  | 群 | (6.0, 4.7, 0.1)
あさひの夢4.14.2- |  |  | あさひの夢4.14.2- | (4.1, 4.2, nan)
ゆめまつり1.00.0- |  |  | ゆめまつり1.00.0- | (1.0, 0.0, 0.0)
埼 |  |  | 埼 | (14.7, 7.2, 0.4)
彩のかがやき4.33.0- |  |  | 彩のかがやき4.33.0- | (4.3, 3.0, 0.2)
コシヒカリ5.02.5- |  |  | コシヒカリ5.02.5- | (5.0, 2.5, 0.1)
彩のきずな4.41.7- |  |  | 彩のきずな4.41.7- | (4.4, 1.7, 0.1)
千 |  |  | 千 | (58.5, 24.0, 15.8)
コシヒカリ25.312.6- |  |  | コシヒカリ25.312.6- | (25.3, 12.6, 6.6)
ふさこがね15.04.3- |  |  | ふさこがね15.04.3- | (15.0, 4.3, 3.2)
ふさおとめ13.95.3- |  |  | ふさおとめ13.95.3- | (13.9, 5.3, 4.5)
東 |  |  | 東 | 
神奈川 | 神奈川 |  | general | (1.4, 0.1, 0.1)
山 |  |  | 山 | (3.2, 0.3, 0.3)
コシヒカリ2.80.3- |  |  | コシヒカリ2.80.3- | (2.8, 0.3, 0.3)
長 |  |  | 長 | (44.4, 35.8, 3.5)
コシヒカリ35.228.8- |  |  | コシヒカリ35.228.8- | (35.2, 28.8, 2.5)
あきたこまち4.34.2- |  |  | あきたこまち4.34.2- | (4.3, 4.2, 0.4)
静 |  |  | 静 | (7.4, 1.6, 0.8)
コシヒカリ5.21.3- |  |  | コシヒカリ5.21.3- | (5.2, 1.3, 0.7)
きぬむすめ1.20.1- |  |  | きぬむすめ1.20.1- | (1.2, 0.1, 0.0)
あいちのかおり0.40.1- |  |  | あいちのかおり0.40.1- | (0.4, 0.1, 0.0)
契約 |  |  | 契約 | 
