PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2020/Apr2020.pdf
Title page: 33 | Table start page: 33
Parsing page: 34 (crop_right_ratio=0.65)
Numeric centers (xc): (219.36330421000002, 257.70214484999997, 325.56210633)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
指数比率 |  |  | 指数比率 | 
①②②/① |  |  | ①②②/① | 
新潟100279.1238.185% |  |  | 新潟100279.1238.185% | (279.1, 238.1, 109.0)
コシヒカリ一般133.0120.791% |  |  | コシヒカリ一般133.0120.791% | (133.0, 120.7, 52.0)
コシヒカリ魚沼32.921.365% |  |  | コシヒカリ魚沼32.921.365% | (32.9, 21.3, 14.1)
コシヒカリ佐渡14.413.493% |  |  | コシヒカリ佐渡14.413.493% | (14.4, 13.4, 6.6)
コシヒカリ岩船12.611.390% |  |  | コシヒカリ岩船12.611.390% | (12.6, 11.3, 4.3)
こしいぶき45.941.189% |  |  | こしいぶき45.941.189% | (45.9, 41.1, 16.8)
富山10289.457.865% |  |  | 富山10289.457.865% | (89.4, 57.8, 34.6)
コシヒカリ64.443.768% |  |  | コシヒカリ64.443.768% | (64.4, 43.7, 26.9)
てんたかく9.36.267% |  |  | てんたかく9.36.267% | (9.3, 6.2, 3.7)
石川10225.123.895% |  |  | 石川10225.123.895% | (25.1, 23.8, 9.5)
コシヒカリ13.813.598% |  |  | コシヒカリ13.813.598% | (13.8, 13.5, 4.9)
ゆめみづほ4.24.197% |  |  | ゆめみづほ4.24.197% | (4.2, 4.1, 1.6)
福井10067.247.571% |  |  | 福井10067.247.571% | (67.2, 47.5, 32.6)
コシヒカリ27.015.557% |  |  | コシヒカリ27.015.557% | (27.0, 15.5, 11.3)
ハナエチゼン20.416.782% |  |  | ハナエチゼン20.416.782% | (20.4, 16.7, 14.1)
あきさかり7.43.852% |  |  | あきさかり7.43.852% | (7.4, 3.8, 2.4)
岐阜9920.119.999% |  |  | 岐阜9920.119.999% | (20.1, 19.9, 7.5)
ハツシモ9.68.993% |  |  | ハツシモ9.68.993% | (9.6, 8.9, 2.2)
コシヒカリ5.95.084% |  |  | コシヒカリ5.95.084% | (5.9, 5.0, 2.2)
あきたこまち0.50.599% |  |  | あきたこまち0.50.599% | (0.5, 0.5, 0.1)
愛知9830.827.489% |  |  | 愛知9830.827.489% | (30.8, 27.4, 12.1)
あいちのかおり16.616.197% |  |  | あいちのかおり16.616.197% | (16.6, 16.1, 5.5)
コシヒカリ9.58.084% |  |  | コシヒカリ9.58.084% | (9.5, 8.0, 4.5)
大地の風1.31.4111% |  |  | 大地の風1.31.4111% | (1.3, 1.4, 0.5)
三重9524.523.094% |  |  | 三重9524.523.094% | (24.5, 23.0, 9.9)
コシヒカリ一般13.313.299% |  |  | コシヒカリ一般13.313.299% | (13.3, 13.2, 4.8)
コシヒカリ伊賀5.54.683% |  |  | コシヒカリ伊賀5.54.683% | (5.5, 4.6, 2.6)
キヌヒカリ1.81.267% |  |  | キヌヒカリ1.81.267% | (1.8, 1.2, 0.3)
滋賀9845.542.493% |  |  | 滋賀9845.542.493% | (45.5, 42.4, 20.3)
コシヒカリ16.216.9104% |  |  | コシヒカリ16.216.9104% | (16.2, 16.9, 7.6)
キヌヒカリ8.17.289% |  |  | キヌヒカリ8.17.289% | (8.1, 7.2, 3.7)
みずかがみ9.27.582% |  |  | みずかがみ9.27.582% | (9.2, 7.5, 4.3)
京都998.38.298% |  |  | 京都998.38.298% | (8.3, 8.2, 3.3)
コシヒカリ4.74.799% |  |  | コシヒカリ4.74.799% | (4.7, 4.7, 2.0)
キヌヒカリ1.91.999% |  |  | キヌヒカリ1.91.999% | (1.9, 1.9, 0.5)
ヒノヒカリ1.00.878% |  |  | ヒノヒカリ1.00.878% | (1.0, 0.8, 0.4)
大阪101--- |  |  | 大阪101--- | 
兵庫9940.235.789% |  |  | 兵庫9940.235.789% | (40.2, 35.7, 17.7)
コシヒカリ10.611.0104% |  |  | コシヒカリ10.611.0104% | (10.6, 11.0, 5.2)
ヒノヒカリ3.52.777% |  |  | ヒノヒカリ3.52.777% | (3.5, 2.7, 1.1)
キヌヒカリ2.82.486% |  |  | キヌヒカリ2.82.486% | (2.8, 2.4, 1.3)
奈良1008.42.226% |  |  | 奈良1008.42.226% | (8.4, 2.2, 2.2)
ヒノヒカリ6.71.725% |  |  | ヒノヒカリ6.71.725% | (6.7, 1.7, 1.7)
和歌山990.90.9100% |  |  | 和歌山990.90.9100% | (0.9, 0.9, 0.3)
鳥取10022.218.583% |  |  | 鳥取10022.218.583% | (22.2, 18.5, 9.3)
コシヒカリ7.86.583% |  |  | コシヒカリ7.86.583% | (7.8, 6.5, 3.2)
きぬむすめ7.26.692% |  |  | きぬむすめ7.26.692% | (7.2, 6.6, 2.7)
ひとめぼれ5.24.689% |  |  | ひとめぼれ5.24.689% | (5.2, 4.6, 2.7)
島根9934.034.9103% |  |  | 島根9934.034.9103% | (34.0, 34.9, 13.2)
きぬむすめ13.814.5105% |  |  | きぬむすめ13.814.5105% | (13.8, 14.5, 5.9)
コシヒカリ13.613.297% |  |  | コシヒカリ13.613.297% | (13.6, 13.2, 4.3)
つや姫4.24.3101% |  |  | つや姫4.24.3101% | (4.2, 4.3, 1.8)
岡山9821.419.290% |  |  | 岡山9821.419.290% | (21.4, 19.2, 7.5)
アケボノ3.43.5103% |  |  | アケボノ3.43.5103% | (3.4, 3.5, 1.5)
あきたこまち1.91.372% |  |  | あきたこまち1.91.372% | (1.9, 1.3, 0.7)
ヒノヒカリ2.72.593% |  |  | ヒノヒカリ2.72.593% | (2.7, 2.5, 0.5)
広島9528.635.7125% |  |  | 広島9528.635.7125% | (28.6, 35.7, 12.2)
コシヒカリ11.816.2136% |  |  | コシヒカリ11.816.2136% | (11.8, 16.2, 5.4)
あきさかり6.27.7124% |  |  | あきさかり6.27.7124% | (6.2, 7.7, 2.2)
あきろまん2.43.6145% |  |  | あきろまん2.43.6145% | (2.4, 3.6, 0.8)
