PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2025/Jun2025.pdf
Title page: 37 | Table start page: 37
Parsing page: 37 (crop_right_ratio=0.65)
Numeric centers (xc): (175.09568699999994, 215.85008939999994, 297.37628459999996)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
２令和６年産米の産地別契約・販売状況 |  |  | ２令和６年産米の産地別契約・販売状況 | 
（累計、うるち米、令 |  |  | （累計、うるち米、令 | 
指数比率 |  |  | 指数比率 | 
①②②/①③ |  |  | ①②②/①③ | 
北海道 | 北海道 |  | general | (284.2, 271.5, 168.8)
ななつぼし |  |  | ななつぼし | (135.7, 131.7, 79.7)
ゆめぴりか |  |  | ゆめぴりか | (79.7, 74.2, 47.2)
きらら３９７ |  |  | きらら３９７ | (20.7, 20.3, 10.0)
青森 | 青森 |  | general | (120.2, 112.6, 61.1)
まっしぐら |  |  | まっしぐら | (92.0, 87.6, 45.6)
つがるロマン |  |  | つがるロマン | (0.0, 0.0, 0.0)
岩手 | 岩手 |  | general | (106.5, 100.7, 60.3)
ひとめぼれ |  |  | ひとめぼれ | (78.8, 73.6, 45.4)
銀河のしずく |  |  | 銀河のしずく | (17.8, 17.3, 9.6)
あきたこまち |  |  | あきたこまち | (5.6, 5.5, 3.2)
宮城 | 宮城 |  | general | (148.0, 141.7, 66.5)
ひとめぼれ |  |  | ひとめぼれ | (109.8, 106.2, 44.4)
つや姫 |  |  | つや姫 | (13.4, 12.6, 6.8)
ササニシキ |  |  | ササニシキ | (8.6, 8.5, 5.6)
秋田 | 秋田 |  | general | (214.0, 264.7, 118.4)
あきたこまち |  |  | あきたこまち | (166.7, 213.9, 98.9)
ひとめぼれ |  |  | ひとめぼれ | (18.3, 20.1, 6.0)
めんこいな |  |  | めんこいな | (10.9, 11.9, 4.3)
山形 | 山形 |  | general | (175.0, 151.3, 82.3)
はえぬき |  |  | はえぬき | (93.2, 82.8, 38.5)
つや姫 |  |  | つや姫 | (39.6, 34.9, 22.7)
雪若丸 |  |  | 雪若丸 | (23.3, 17.7, 10.0)
福島 | 福島 |  | general | (141.9, 125.8, 63.8)
コシヒカリ（中通り） |  |  | コシヒカリ（中通り） | (36.1, 32.8, 16.5)
コシヒカリ（会津） |  |  | コシヒカリ（会津） | (25.4, 22.9, 8.6)
コシヒカリ（浜通り） |  |  | コシヒカリ（浜通り） | (4.0, 3.5, 1.6)
ひとめぼれ |  |  | ひとめぼれ | (27.3, 21.4, 14.0)
天のつぶ |  |  | 天のつぶ | (34.1, 31.6, 14.7)
茨城 | 茨城 |  | general | (58.4, 58.6, 45.7)
コシヒカリ |  |  | コシヒカリ | (34.5, 34.6, 27.3)
あきたこまち |  |  | あきたこまち | (7.4, 7.4, 6.8)
にじのきらめき |  |  | にじのきらめき | (9.1, 9.1, 6.3)
栃木 | 栃木 |  | general | (87.8, 78.5, 42.4)
コシヒカリ |  |  | コシヒカリ | (61.3, 55.7, 33.5)
とちぎの星 |  |  | とちぎの星 | (16.3, 14.4, 4.9)
あさひの夢 |  |  | あさひの夢 | (4.2, 3.7, 1.1)
群馬 | 群馬 |  | general | (13.9, 9.6, 5.2)
あさひの夢 |  |  | あさひの夢 | (9.5, 7.3, 3.7)
ゆめまつり |  |  | ゆめまつり | (0.9, 0.5, 0.2)
埼玉 | 埼玉 |  | general | (7.7, 11.0, 5.5)
彩のきずな |  |  | 彩のきずな | (3.3, 4.3, 2.2)
彩のかがやき |  |  | 彩のかがやき | (1.3, 2.5, 0.5)
コシヒカリ |  |  | コシヒカリ | (1.7, 2.8, 1.5)
千葉 | 千葉 |  | general | (55.2, 56.7, 46.8)
コシヒカリ |  |  | コシヒカリ | (26.0, 26.4, 21.7)
ふさこがね |  |  | ふさこがね | (13.9, 14.3, 12.0)
ふさおとめ |  |  | ふさおとめ | (9.5, 9.6, 8.9)
東京 | 東京 |  | general | 
神奈川 | 神奈川 |  | general | (2.3, 2.1, 2.1)
山梨 | 山梨 |  | general | (4.3, 2.7, 2.7)
コシヒカリ |  |  | コシヒカリ | (3.7, 2.4, 2.4)
長野 | 長野 |  | general | (56.9, 56.5, 31.9)
コシヒカリ |  |  | コシヒカリ | (45.6, 45.2, 23.9)
あきたこまち |  |  | あきたこまち | (5.2, 5.1, 3.9)
静岡 | 静岡 |  | general | (4.8, 7.2, 3.2)
コシヒカリ |  |  | コシヒカリ | (3.2, 4.5, 2.2)
きぬむすめ |  |  | きぬむすめ | (0.6, 1.2, 0.4)
にこまる |  |  | にこまる | (0.3, 0.4, 0.2)
契約-3 |  |  | 契約-3 | 
