PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2020/Jun2020.pdf
Title page: 29 | Table start page: 29
Parsing page: 30 (crop_right_ratio=0.65)
Numeric centers (xc): (218.05203108, 257.0516682, 326.0510957800001)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
指数⽐率 |  |  | 指数⽐率 | 
①②②/① |  |  | ①②②/① | 
新 |  |  | 新 | (279.0, 264.1, 165.4)
コシヒカリ一般133.2128.697% |  |  | コシヒカリ一般133.2128.697% | (133.2, 128.6, 78.7)
コシヒカリ魚沼33.025.979% |  |  | コシヒカリ魚沼33.025.979% | (33.0, 25.9, 20.5)
コシヒカリ佐渡14.414.4100% |  |  | コシヒカリ佐渡14.414.4100% | (14.4, 14.4, 9.2)
コシヒカリ岩船12.612.6100% |  |  | コシヒカリ岩船12.612.6100% | (12.6, 12.6, 6.6)
こしいぶき45.344.698% |  |  | こしいぶき45.344.698% | (45.3, 44.6, 26.5)
富 |  |  | 富 | (90.1, 83.1, 58.9)
コシヒカリ65.061.194% |  |  | コシヒカリ65.061.194% | (65.0, 61.1, 45.1)
てんたかく9.48.792% |  |  | てんたかく9.48.792% | (9.4, 8.7, 5.7)
石 |  |  | 石 | (25.4, 24.9, 13.3)
コシヒカリ14.114.0100% |  |  | コシヒカリ14.114.0100% | (14.1, 14.0, 7.3)
ゆめみづほ4.34.3101% |  |  | ゆめみづほ4.34.3101% | (4.3, 4.3, 1.9)
福 |  |  | 福 | (69.7, 60.0, 43.7)
コシヒカリ28.322.880% |  |  | コシヒカリ28.322.880% | (28.3, 22.8, 16.3)
ハナエチゼン21.220.396% |  |  | ハナエチゼン21.220.396% | (21.2, 20.3, 17.4)
あきさかり7.74.964% |  |  | あきさかり7.74.964% | (7.7, 4.9, 3.6)
岐 |  |  | 岐 | (21.8, 21.1, 10.6)
ハツシモ10.08.989% |  |  | ハツシモ10.08.989% | (10.0, 8.9, 3.6)
コシヒカリ6.65.786% |  |  | コシヒカリ6.65.786% | (6.6, 5.7, 3.2)
あきたこまち0.80.798% |  |  | あきたこまち0.80.798% | (0.8, 0.7, 0.3)
愛 |  |  | 愛 | (31.0, 27.9, 15.8)
あいちのかおり16.716.398% |  |  | あいちのかおり16.716.398% | (16.7, 16.3, 6.8)
コシヒカリ9.68.185% |  |  | コシヒカリ9.68.185% | (9.6, 8.1, 6.2)
大地の風1.31.4111% |  |  | 大地の風1.31.4111% | (1.3, 1.4, 0.7)
三 |  |  | 三 | (25.1, 24.7, 15.9)
コシヒカリ一般13.513.7102% |  |  | コシヒカリ一般13.513.7102% | (13.5, 13.7, 8.2)
コシヒカリ伊賀5.55.396% |  |  | コシヒカリ伊賀5.55.396% | (5.5, 5.3, 3.8)
キヌヒカリ1.81.8100% |  |  | キヌヒカリ1.81.8100% | (1.8, 1.8, 0.6)
滋 |  |  | 滋 | (50.6, 50.7, 30.9)
コシヒカリ17.718.0102% |  |  | コシヒカリ17.718.0102% | (17.7, 18.0, 11.3)
キヌヒカリ9.18.998% |  |  | キヌヒカリ9.18.998% | (9.1, 8.9, 5.6)
みずかがみ9.79.498% |  |  | みずかがみ9.79.498% | (9.7, 9.4, 6.2)
京 |  |  | 京 | (8.3, 9.7, 4.4)
コシヒカリ4.75.7120% |  |  | コシヒカリ4.75.7120% | (4.7, 5.7, 2.8)
キヌヒカリ1.92.2114% |  |  | キヌヒカリ1.92.2114% | (1.9, 2.2, 0.7)
ヒノヒカリ1.01.0100% |  |  | ヒノヒカリ1.01.0100% | (1.0, 1.0, 0.5)
大 |  |  | 大 | 
兵 |  |  | 兵 | (41.4, 37.9, 20.4)
コシヒカリ10.611.0104% |  |  | コシヒカリ10.611.0104% | (10.6, 11.0, 6.7)
ヒノヒカリ4.13.483% |  |  | ヒノヒカリ4.13.483% | (4.1, 3.4, 1.3)
キヌヒカリ3.22.991% |  |  | キヌヒカリ3.22.991% | (3.2, 2.9, 1.5)
奈 |  |  | 奈 | (8.4, 5.0, 5.0)
ヒノヒカリ6.73.958% |  |  | ヒノヒカリ6.73.958% | (6.7, 3.9, 3.9)
和歌山 | 和歌山 |  | general | (0.9, 0.9, 0.9)
鳥 |  |  | 鳥 | (26.2, 25.2, 16.9)
コシヒカリ9.99.697% |  |  | コシヒカリ9.99.697% | (9.9, 9.6, 6.4)
きぬむすめ7.97.697% |  |  | きぬむすめ7.97.697% | (7.9, 7.6, 4.7)
ひとめぼれ6.46.399% |  |  | ひとめぼれ6.46.399% | (6.4, 6.3, 4.7)
島 |  |  | 島 | (34.6, 35.1, 20.4)
きぬむすめ13.914.6105% |  |  | きぬむすめ13.914.6105% | (13.9, 14.6, 8.4)
コシヒカリ13.813.397% |  |  | コシヒカリ13.813.397% | (13.8, 13.3, 7.5)
つや姫4.34.3100% |  |  | つや姫4.34.3100% | (4.3, 4.3, 2.9)
岡 |  |  | 岡 | (45.5, 45.5, 22.7)
アケボノ8.68.6100% |  |  | アケボノ8.68.6100% | (8.6, 8.6, 2.5)
あきたこまち6.16.3103% |  |  | あきたこまち6.16.3103% | (6.1, 6.3, 4.0)
ヒノヒカリ3.53.499% |  |  | ヒノヒカリ3.53.499% | (3.5, 3.4, 1.3)
広 |  |  | 広 | (29.4, 36.7, 18.2)
コシヒカリ12.116.4135% |  |  | コシヒカリ12.116.4135% | (12.1, 16.4, 8.5)
あきさかり6.37.9126% |  |  | あきさかり6.37.9126% | (6.3, 7.9, 3.6)
あきろまん2.53.6144% |  |  | あきろまん2.53.6144% | (2.5, 3.6, 1.2)
契約 |  |  | 契約 | 
