PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2017/Jan2017.pdf
Title page: 12 | Table start page: 12
Parsing page: 12 (crop_right_ratio=0.65)
Numeric centers (xc): (183.94763503000001, 255.34651618000004, 329.23525461500003)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
（2）平成28年産米の産地別契約・販売状況（累計、うるち米、平 |  |  | （2）平成28年産米の産地別契約・販売状況（累計、うるち米、平 | 
(玄米千ﾄﾝ)(玄米千ﾄﾝ) |  |  | 玄米千ﾄﾝ)(玄米千ﾄﾝ | 
北海道 | 北海道 |  | general | (282.2, 250.4, 70.1)
(ななつぼし) |  |  | ななつぼし | (137.9, 126.0, 32.5)
(ゆめぴりか) |  |  | ゆめぴりか | (63.9, 56.9, 13.5)
(きらら３９７) |  |  | きらら３９７ | (32.3, 27.1, 3.3)
青森 | 青森 |  | general | (112.6, 76.3, 16.4)
(まっしぐら) |  |  | まっしぐら | (72.4, 47.2, 9.2)
(つがるロマン) |  |  | つがるロマン | (30.8, 21.6, 4.0)
岩手 | 岩手 |  | general | (114.4, 94.2, 11.6)
(ひとめぼれ) |  |  | ひとめぼれ | (90.1, 73.0, 8.5)
(あきたこまち) |  |  | あきたこまち | (15.4, 15.5, 1.5)
(いわてっこ) |  |  | いわてっこ | (2.9, 1.9, 0.2)
宮城 | 宮城 |  | general | (139.8, 124.7, 17.2)
(ひとめぼれ) |  |  | ひとめぼれ | (111.9, 105.9, 12.5)
(ササニシキ) |  |  | ササニシキ | (8.9, 6.7, 1.3)
(つや姫) |  |  | つや姫 | (11.6, 7.7, 2.4)
秋田 | 秋田 |  | general | (198.2, 107.3, 36.3)
(あきたこまち) |  |  | あきたこまち | (172.5, 93.8, 32.9)
(めんこいな) |  |  | めんこいな | (9.0, 3.4, 0.6)
(ひとめぼれ) |  |  | ひとめぼれ | (5.7, 5.7, 1.5)
山形 | 山形 |  | general | (176.7, 55.9, 19.2)
(はえぬき) |  |  | はえぬき | (104.7, 27.0, 8.0)
(つや姫) |  |  | つや姫 | (33.0, 15.3, 5.4)
(ひとめぼれ) |  |  | ひとめぼれ | (17.8, 8.0, 2.7)
福島 | 福島 |  | general | (140.2, 70.8, 8.7)
(コシヒカリ中通り) |  |  | コシヒカリ中通り | (49.9, 11.4, 2.6)
(コシヒカリ会津) |  |  | コシヒカリ会津 | (39.1, 32.5, 1.9)
(コシヒカリ浜通り) |  |  | コシヒカリ浜通り | (4.9, 5.0, 0.2)
(ひとめぼれ) |  |  | ひとめぼれ | (28.3, 13.7, 1.8)
(天のつぶ) |  |  | 天のつぶ | (8.1, 1.9, 0.6)
茨城 | 茨城 |  | general | (62.8, 54.1, 14.7)
(コシヒカリ) |  |  | コシヒカリ | (49.1, 41.7, 8.4)
(あきたこまち) |  |  | あきたこまち | (8.3, 9.5, 5.4)
(ゆめひたち) |  |  | ゆめひたち | (0.5, 0.1, 0.1)
栃木 | 栃木 |  | general | (129.5, 84.6, 10.4)
(コシヒカリ) |  |  | コシヒカリ | (110.7, 76.0, 8.0)
(あさひの夢) |  |  | あさひの夢 | (6.8, 3.8, 1.0)
(なすひかり) |  |  | なすひかり | (6.5, 1.9, 0.6)
群馬 | 群馬 |  | general | (13.7, 3.4, 0.7)
(あさひの夢) |  |  | あさひの夢 | (8.8, 2.4, 0.1)
(ゆめまつり) |  |  | ゆめまつり | (3.7, 0.4, 0.1)
埼玉 | 埼玉 |  | general | (16.1, 9.3, 2.5)
(彩のかがやき) |  |  | 彩のかがやき | (8.3, 5.2, 1.2)
(コシヒカリ) |  |  | コシヒカリ | (6.7, 3.7, 1.1)
(彩のきずな) |  |  | 彩のきずな | (1.8, 0.9, 0.1)
千葉 | 千葉 |  | general | (75.1, 59.5, 24.4)
(コシヒカリ) |  |  | コシヒカリ | (42.2, 33.8, 11.8)
(ふさこがね) |  |  | ふさこがね | (13.5, 11.0, 3.4)
(ふさおとめ) |  |  | ふさおとめ | (15.6, 12.3, 7.9)
２報告対象米穀は、水稲うるちもみ及び水稲うるち玄米（醸造用玄米を含む。）である。 |  |  | ２報告対象米穀は、水稲うるちもみ及び水稲うるち玄米（醸造用玄米を含む。）である。 | 
７全国欄には産地の特定が出来ない未検査米等を含んでいるため、産地の合計と一致しない。 |  |  | ７全国欄には産地の特定が出来ない未検査米等を含んでいるため、産地の合計と一致しない。 | 
９「参考：前年同月比」の「…」は、27年産では調査の対象銘柄でなかったこと等から、28年産との比 |  |  | ９「参考：前年同月比」の「…」は、27年産では調査の対象銘柄でなかったこと等から、28年産との比 | 
