PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2017/Jan2017.pdf
Title page: 12 | Table start page: 12
Parsing page: 13 (crop_right_ratio=0.65)
Numeric centers (xc): (188.897777745, 260.296658895, 331.695540045)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
(玄米千ﾄﾝ)(玄米千ﾄﾝ) |  |  | 玄米千ﾄﾝ)(玄米千ﾄﾝ | 
東京 | 東京 |  | general | 
神奈川 | 神奈川 |  | general | (2.9, 0.5, 0.5)
山梨 | 山梨 |  | general | (4.8, 0.9, 0.9)
(コシヒカリ) |  |  | コシヒカリ | (4.1, 0.7, 0.7)
(あさひの夢) |  |  | あさひの夢 | (0.2, 0.0, 0.0)
長野 | 長野 |  | general | (68.4, 31.2, 8.0)
(コシヒカリ) |  |  | コシヒカリ | (54.5, 23.0, 5.5)
(あきたこまち) |  |  | あきたこまち | (7.8, 3.6, 1.1)
静岡 | 静岡 |  | general | (9.4, 1.5, 1.5)
(コシヒカリ) |  |  | コシヒカリ | (6.1, 1.2, 1.2)
(きぬむすめ) |  |  | きぬむすめ | (1.2, 0.1, 0.1)
(あいちのかおり) |  |  | あいちのかおり | (1.0, 0.1, 0.1)
新潟 | 新潟 |  | general | (280.7, 181.6, 47.9)
(コシヒカリ一般) |  |  | コシヒカリ一般 | (162.1, 103.8, 21.6)
(コシヒカリ魚沼) |  |  | コシヒカリ魚沼 | (24.8, 12.1, 5.1)
(コシヒカリ岩船) |  |  | コシヒカリ岩船 | (13.2, 10.0, 2.4)
(コシヒカリ佐渡) |  |  | コシヒカリ佐渡 | (15.7, 12.7, 3.3)
(こしいぶき) |  |  | こしいぶき | (42.7, 28.2, 8.1)
富山 | 富山 |  | general | (108.6, 56.5, 16.1)
(コシヒカリ) |  |  | コシヒカリ | (89.8, 44.2, 12.5)
(てんたかく) |  |  | てんたかく | (9.2, 6.2, 2.1)
石川 | 石川 |  | general | (31.7, 22.0, 1.9)
(コシヒカリ) |  |  | コシヒカリ | (22.3, 15.6, 1.2)
(ゆめみづほ) |  |  | ゆめみづほ | (6.6, 4.6, 0.4)
福井 | 福井 |  | general | (63.9, 30.1, 14.2)
(コシヒカリ) |  |  | コシヒカリ | (30.7, 12.4, 5.1)
(ハナエチゼン) |  |  | ハナエチゼン | (19.3, 10.7, 7.3)
岐阜 | 岐阜 |  | general | (23.9, 16.2, 5.2)
(ハツシモ) |  |  | ハツシモ | (9.0, 7.0, 1.0)
(コシヒカリ) |  |  | コシヒカリ | (8.3, 4.1, 1.3)
(あきたこまち) |  |  | あきたこまち | (2.0, 1.8, 1.4)
愛知 | 愛知 |  | general | (32.3, 23.3, 7.1)
(あいちのかおり) |  |  | あいちのかおり | (15.2, 10.2, 2.2)
(コシヒカリ) |  |  | コシヒカリ | (11.6, 9.8, 2.7)
(大地の風) |  |  | 大地の風 | (1.0, 0.6, 0.3)
三重 | 三重 |  | general | (30.1, 18.7, 5.5)
(コシヒカリ一般) |  |  | コシヒカリ一般 | (16.4, 10.5, 2.8)
(コシヒカリ伊賀) |  |  | コシヒカリ伊賀 | (7.0, 4.1, 1.3)
(キヌヒカリ) |  |  | キヌヒカリ | (2.6, 0.9, 0.2)
滋賀 | 滋賀 |  | general | (49.5, 58.4, 13.5)
(コシヒカリ) |  |  | コシヒカリ | (20.6, 23.0, 4.7)
(キヌヒカリ) |  |  | キヌヒカリ | (8.7, 11.7, 2.6)
(日本晴) |  |  | 日本晴 | (4.0, 5.9, 0.5)
京都 | 京都 |  | general | (8.8, 9.7, 2.1)
(コシヒカリ) |  |  | コシヒカリ | (4.2, 6.0, 1.3)
(キヌヒカリ) |  |  | キヌヒカリ | (2.6, 2.5, 0.4)
大阪 | 大阪 |  | general | 
兵庫 | 兵庫 |  | general | (43.4, 19.9, 9.3)
(コシヒカリ) |  |  | コシヒカリ | (13.8, 3.3, 2.4)
(ヒノヒカリ) |  |  | ヒノヒカリ | (4.6, 0.8, 0.6)
(キヌヒカリ) |  |  | キヌヒカリ | (6.0, 0.8, 0.7)
奈良 | 奈良 |  | general | (9.1, 9.1, 1.6)
(ヒノヒカリ) |  |  | ヒノヒカリ | (7.2, 7.2, 1.1)
(コシヒカリ) |  |  | コシヒカリ | (0.5, 0.5, 0.2)
和歌山 | 和歌山 |  | general | (2.0, 2.0, 0.3)
鳥取 | 鳥取 |  | general | (4.9, 6.7, 2.4)
(コシヒカリ) |  |  | コシヒカリ | (1.7, 1.7, 0.6)
(きぬむすめ) |  |  | きぬむすめ | (0.7, 2.1, 0.3)
(ひとめぼれ) |  |  | ひとめぼれ | (2.4, 2.7, 1.5)
‐ |  |  | ‐ | 
