PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2019/Jan2019.pdf
Title page: 11 | Table start page: 11
Parsing page: 12 (crop_right_ratio=0.65)
Numeric centers (xc): (180.24031809, 250.16913319999998, 320.09794831)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
（東京から鳥取まで） |  |  | 東京から鳥取まで | 
(千玄米ﾄﾝ)(千玄米ﾄﾝ)(千玄米ﾄﾝ) |  |  | 千玄米ﾄﾝ)(千玄米ﾄﾝ)(千玄米ﾄﾝ | 
東京 | 東京 |  | general | (0.0, 0.0, 0.0)
神奈川 | 神奈川 |  | general | (2.2, 0.6, 0.6)
山梨 | 山梨 |  | general | (4.4, 0.8, 0.8)
コシヒカリ |  |  | コシヒカリ | (3.7, 0.7, 0.7)
長野 | 長野 |  | general | (63.3, 41.0, 8.2)
コシヒカリ |  |  | コシヒカリ | (50.2, 33.0, 6.0)
あきたこまち |  |  | あきたこまち | (7.0, 3.9, 0.9)
静岡 | 静岡 |  | general | (8.1, 2.2, 1.7)
コシヒカリ |  |  | コシヒカリ | (5.4, 1.6, 1.2)
きぬむすめ |  |  | きぬむすめ | (1.1, 0.1, 0.1)
あいちのかおり |  |  | あいちのかおり | (0.8, 0.2, 0.2)
新潟 | 新潟 |  | general | (244.7, 213.5, 54.4)
コシヒカリ一般 |  |  | コシヒカリ一般 | (120.9, 106.4, 27.2)
コシヒカリ魚沼 |  |  | コシヒカリ魚沼 | (27.0, 20.9, 6.8)
コシヒカリ佐渡 |  |  | コシヒカリ佐渡 | (11.7, 11.4, 3.2)
コシヒカリ岩船 |  |  | コシヒカリ岩船 | (10.3, 11.1, 2.4)
こしいぶき |  |  | こしいぶき | (42.3, 33.2, 6.7)
富山 | 富山 |  | general | (84.8, 59.1, 18.0)
コシヒカリ |  |  | コシヒカリ | (65.0, 45.9, 13.4)
てんたかく |  |  | てんたかく | (7.8, 5.5, 2.6)
石川 | 石川 |  | general | (26.8, 23.7, 3.5)
コシヒカリ |  |  | コシヒカリ | (16.5, 15.4, 1.2)
ゆめみづほ |  |  | ゆめみづほ | (5.4, 4.1, 1.2)
福井 | 福井 |  | general | (54.5, 45.4, 18.0)
コシヒカリ |  |  | コシヒカリ | (24.1, 17.3, 6.0)
ハナエチゼン |  |  | ハナエチゼン | (15.9, 15.6, 8.7)
岐阜 | 岐阜 |  | general | (12.2, 13.8, 4.3)
ハツシモ |  |  | ハツシモ | (2.2, 7.3, 1.0)
コシヒカリ |  |  | コシヒカリ | (5.6, 3.0, 1.1)
あきたこまち |  |  | あきたこまち | (1.6, 1.7, 1.4)
愛知 | 愛知 |  | general | (26.6, 30.0, 6.3)
あいちのかおり |  |  | あいちのかおり | (13.2, 17.3, 2.1)
コシヒカリ |  |  | コシヒカリ | (8.9, 9.1, 2.7)
大地の風 |  |  | 大地の風 | (1.0, 1.3, 0.2)
三重 | 三重 |  | general | (27.3, 21.9, 6.1)
コシヒカリ一般 |  |  | コシヒカリ一般 | (14.8, 13.1, 3.5)
コシヒカリ伊賀 |  |  | コシヒカリ伊賀 | (6.5, 4.6, 1.0)
キヌヒカリ |  |  | キヌヒカリ | (2.1, 1.1, 0.2)
滋賀 | 滋賀 |  | general | (37.5, 54.2, 12.7)
コシヒカリ |  |  | コシヒカリ | (13.6, 21.1, 5.9)
キヌヒカリ |  |  | キヌヒカリ | (6.7, 9.9, 1.8)
日本晴 |  |  | 日本晴 | (2.4, 4.8, 0.2)
京都 | 京都 |  | general | (8.9, 8.8, 1.7)
コシヒカリ |  |  | コシヒカリ | (5.2, 5.8, 1.1)
キヌヒカリ |  |  | キヌヒカリ | (2.1, 2.1, 0.4)
ヒノヒカリ |  |  | ヒノヒカリ | (0.9, 0.8, 0.1)
大阪 | 大阪 |  | general | 
兵庫 | 兵庫 |  | general | (39.5, 28.3, 8.6)
コシヒカリ |  |  | コシヒカリ | (10.9, 7.5, 2.4)
ヒノヒカリ |  |  | ヒノヒカリ | (4.1, 2.6, 0.3)
キヌヒカリ |  |  | キヌヒカリ | (3.1, 1.7, 0.4)
奈良 | 奈良 |  | general | (7.9, 1.1, 1.1)
ヒノヒカリ |  |  | ヒノヒカリ | (6.1, 0.8, 0.8)
和歌山 | 和歌山 |  | general | (0.9, 0.9, 0.2)
鳥取 | 鳥取 |  | general | (16.7, 8.6, 3.6)
コシヒカリ |  |  | コシヒカリ | (6.3, 2.7, 1.6)
きぬむすめ |  |  | きぬむすめ | (5.5, 2.5, 0.7)
ひとめぼれ |  |  | ひとめぼれ | (4.5, 3.1, 1.3)
‐6‐ |  |  | ‐6‐ | 
