PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2024/Jun2024.pdf
Title page: 42 | Table start page: 42
Parsing page: 42 (crop_right_ratio=0.65)
Numeric centers (xc): (201.978857075, 245.05815842500004, 331.279308205)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
２令和５年産米の産地別契約・販売状況 |  |  | ２令和５年産米の産地別契約・販売状況 | 
（累計、うるち米、令 |  |  | （累計、うるち米、令 | 
指数比率 |  |  | 指数比率 | 
①②②/① |  |  | ①②②/① | 
北海道 | 北海道 |  | general | (277.4, 245.1, 140.3)
ななつぼし |  |  | ななつぼし | (133.6, 122.0, 67.7)
ゆめぴりか |  |  | ゆめぴりか | (79.1, 64.0, 36.0)
きらら３９７ |  |  | きらら３９７ | (18.6, 16.6, 4.5)
青森 | 青森 |  | general | (111.1, 103.4, 59.9)
まっしぐら |  |  | まっしぐら | (82.4, 77.2, 42.2)
つがるロマン |  |  | つがるロマン | (8.3, 7.1, 4.9)
岩手 | 岩手 |  | general | (111.8, 105.1, 46.2)
ひとめぼれ |  |  | ひとめぼれ | (84.2, 78.8, 32.4)
あきたこまち |  |  | あきたこまち | (8.2, 7.9, 4.1)
銀河のしずく |  |  | 銀河のしずく | (14.8, 13.8, 7.1)
宮城 | 宮城 |  | general | (154.0, 148.5, 69.7)
ひとめぼれ |  |  | ひとめぼれ | (117.0, 113.5, 50.4)
つや姫 |  |  | つや姫 | (14.9, 14.0, 6.6)
ササニシキ |  |  | ササニシキ | (9.3, 9.0, 4.9)
秋田 | 秋田 |  | general | (219.2, 235.3, 131.2)
あきたこまち |  |  | あきたこまち | (180.0, 197.3, 111.7)
ひとめぼれ |  |  | ひとめぼれ | (17.0, 17.4, 7.3)
めんこいな |  |  | めんこいな | (6.5, 6.4, 4.4)
山形 | 山形 |  | general | (179.6, 153.8, 94.8)
はえぬき |  |  | はえぬき | (95.1, 80.4, 46.8)
つや姫 |  |  | つや姫 | (41.1, 38.3, 26.4)
雪若丸 |  |  | 雪若丸 | (21.8, 16.8, 8.9)
福島 | 福島 |  | general | (123.0, 119.8, 46.2)
コシヒカリ（中通り） |  |  | コシヒカリ（中通り） | (38.7, 33.7, 17.0)
コシヒカリ（会津） |  |  | コシヒカリ（会津） | (29.3, 37.7, 8.2)
コシヒカリ（浜通り） |  |  | コシヒカリ（浜通り） | (5.0, 6.0, 1.6)
ひとめぼれ |  |  | ひとめぼれ | (22.0, 19.9, 6.5)
天のつぶ |  |  | 天のつぶ | (17.1, 16.4, 8.3)
茨城 | 茨城 |  | general | (63.0, 63.2, 39.4)
コシヒカリ |  |  | コシヒカリ | (43.8, 43.9, 26.3)
あきたこまち |  |  | あきたこまち | (7.3, 7.1, 6.3)
ふくまる |  |  | ふくまる | (2.9, 2.8, 1.8)
栃木 | 栃木 |  | general | (106.4, 87.5, 41.3)
コシヒカリ |  |  | コシヒカリ | (84.7, 70.4, 33.0)
とちぎの星 |  |  | とちぎの星 | (12.4, 10.5, 4.1)
あさひの夢 |  |  | あさひの夢 | (3.5, 2.5, 0.8)
群馬 | 群馬 |  | general | (17.1, 13.0, 6.0)
あさひの夢 |  |  | あさひの夢 | (11.6, 9.0, 4.0)
ゆめまつり |  |  | ゆめまつり | (1.5, 1.2, 0.3)
埼玉 | 埼玉 |  | general | (16.1, 15.1, 9.4)
彩のかがやき |  |  | 彩のかがやき | (4.5, 4.4, 2.5)
彩のきずな |  |  | 彩のきずな | (6.1, 5.3, 2.8)
コシヒカリ |  |  | コシヒカリ | (3.2, 3.1, 1.9)
千葉 | 千葉 |  | general | (53.8, 54.2, 44.0)
コシヒカリ |  |  | コシヒカリ | (27.5, 28.8, 22.2)
ふさこがね |  |  | ふさこがね | (10.1, 10.1, 8.3)
ふさおとめ |  |  | ふさおとめ | (9.8, 9.1, 7.8)
東京 | 東京 |  | general | 
神奈川 | 神奈川 |  | general | (3.4, 2.1, 2.1)
山梨 | 山梨 |  | general | (5.5, 3.1, 3.1)
コシヒカリ |  |  | コシヒカリ | (4.8, 2.5, 2.5)
長野 | 長野 |  | general | (62.9, 62.7, 27.3)
コシヒカリ |  |  | コシヒカリ | (50.5, 50.3, 20.3)
あきたこまち |  |  | あきたこまち | (6.0, 6.0, 2.8)
静岡 | 静岡 |  | general | (7.7, 7.7, 4.6)
コシヒカリ |  |  | コシヒカリ | (4.6, 4.6, 3.3)
きぬむすめ |  |  | きぬむすめ | (1.4, 1.4, 0.6)
にこまる |  |  | にこまる | (0.4, 0.4, 0.2)
契約 |  |  | 契約 | 
