PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2025/Jul2025.pdf
Title page: 41 | Table start page: 41
Parsing page: 42 (crop_right_ratio=0.65)
Numeric centers (xc): (177.17894422500004, 217.99287152500003, 299.646949825)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
指数比率 |  |  | 指数比率 | 
①②②/①③ |  |  | ①②②/①③ | 
新潟 | 新潟 |  | general | (272.2, 263.9, 183.2)
コシヒカリ（一般） |  |  | コシヒカリ（一般） | (120.8, 117.1, 80.4)
コシヒカリ（魚沼） |  |  | コシヒカリ（魚沼） | (31.2, 28.3, 21.8)
コシヒカリ（佐渡） |  |  | コシヒカリ（佐渡） | (12.2, 12.0, 6.6)
コシヒカリ（岩船） |  |  | コシヒカリ（岩船） | (10.6, 10.6, 6.8)
こしいぶき |  |  | こしいぶき | (48.0, 47.5, 34.0)
富山 | 富山 |  | general | (78.8, 75.9, 49.5)
コシヒカリ |  |  | コシヒカリ | (47.4, 45.5, 32.5)
てんたかく |  |  | てんたかく | (10.4, 10.4, 6.9)
石川 | 石川 |  | general | (28.0, 31.5, 17.3)
コシヒカリ |  |  | コシヒカリ | (10.3, 11.1, 6.5)
ゆめみづほ |  |  | ゆめみづほ | (7.4, 7.5, 3.7)
福井 | 福井 |  | general | (45.9, 45.1, 33.7)
コシヒカリ |  |  | コシヒカリ | (15.7, 16.1, 11.0)
ハナエチゼン |  |  | ハナエチゼン | (14.0, 14.4, 11.5)
あきさかり |  |  | あきさかり | (4.3, 4.5, 2.5)
岐阜 | 岐阜 |  | general | (12.4, 12.8, 8.9)
ハツシモ |  |  | ハツシモ | (4.4, 4.0, 2.8)
コシヒカリ |  |  | コシヒカリ | (3.8, 3.8, 2.7)
ほしじるし |  |  | ほしじるし | (1.3, 1.8, 1.1)
愛知 | 愛知 |  | general | (27.4, 27.4, 18.4)
あいちのかおり |  |  | あいちのかおり | (14.4, 14.4, 8.9)
コシヒカリ |  |  | コシヒカリ | (7.1, 7.1, 5.3)
大地の風 |  |  | 大地の風 | (1.1, 1.1, 0.8)
三重 | 三重 |  | general | (16.1, 21.5, 11.8)
コシヒカリ（一般） |  |  | コシヒカリ（一般） | (6.6, 11.7, 5.2)
コシヒカリ（伊賀） |  |  | コシヒカリ（伊賀） | (4.3, 4.6, 3.3)
キヌヒカリ |  |  | キヌヒカリ | (0.6, 1.2, 0.4)
滋賀 | 滋賀 |  | general | (45.9, 45.1, 34.9)
コシヒカリ |  |  | コシヒカリ | (16.5, 16.4, 12.7)
キヌヒカリ |  |  | キヌヒカリ | (7.3, 7.0, 5.7)
みずかがみ |  |  | みずかがみ | (9.3, 8.8, 7.4)
京都 | 京都 |  | general | (6.7, 5.0, 4.6)
コシヒカリ |  |  | コシヒカリ | (3.9, 2.6, 2.7)
キヌヒカリ |  |  | キヌヒカリ | (0.8, 0.7, 0.7)
ヒノヒカリ |  |  | ヒノヒカリ | (0.8, 0.7, 0.4)
大阪 | 大阪 |  | general | 
兵庫 | 兵庫 |  | general | (17.1, 19.4, 11.8)
コシヒカリ |  |  | コシヒカリ | (8.1, 9.8, 6.8)
ヒノヒカリ |  |  | ヒノヒカリ | (2.4, 3.0, 1.3)
キヌヒカリ |  |  | キヌヒカリ | (2.8, 3.1, 1.9)
奈良 | 奈良 |  | general | (6.6, 5.3, 5.3)
ヒノヒカリ |  |  | ヒノヒカリ | (5.5, 4.4, 4.4)
和歌山 | 和歌山 |  | general | (0.8, 0.8, 0.6)
鳥取 | 鳥取 |  | general | (23.8, 18.7, 16.4)
きぬむすめ |  |  | きぬむすめ | (7.8, 5.1, 5.7)
コシヒカリ |  |  | コシヒカリ | (5.3, 4.9, 4.1)
ひとめぼれ |  |  | ひとめぼれ | (3.6, 3.4, 2.7)
島根 | 島根 |  | general | (28.1, 27.9, 19.8)
きぬむすめ |  |  | きぬむすめ | (12.3, 12.3, 7.7)
コシヒカリ |  |  | コシヒカリ | (9.3, 9.3, 7.2)
つや姫 |  |  | つや姫 | (4.8, 4.7, 3.7)
岡山 | 岡山 |  | general | (34.1, 34.1, 17.3)
アケボノ |  |  | アケボノ | (5.8, 5.8, 2.3)
きぬむすめ |  |  | きぬむすめ | (6.8, 6.8, 2.9)
コシヒカリ |  |  | コシヒカリ | (5.1, 5.1, 3.6)
広島 | 広島 |  | general | (26.4, 31.1, 21.1)
コシヒカリ |  |  | コシヒカリ | (10.0, 12.9, 8.3)
あきさかり |  |  | あきさかり | (5.1, 6.6, 4.1)
あきろまん |  |  | あきろまん | (2.4, 2.7, 2.0)
契約-4 |  |  | 契約-4 | 
