PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2024/Jul2024.pdf
Title page: 36 | Table start page: 36
Parsing page: 36 (crop_right_ratio=0.65)
Numeric centers (xc): (202.15850782999996, 245.29791910999995, 331.51696377)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
２令和５年産米の産地別契約・販売状況 |  |  | ２令和５年産米の産地別契約・販売状況 | 
（累計、うるち米、令 |  |  | （累計、うるち米、令 | 
指数比率 |  |  | 指数比率 | 
①②②/① |  |  | ①②②/① | 
北海道 | 北海道 |  | general | (288.7, 274.4, 205.7)
ななつぼし |  |  | ななつぼし | (133.8, 130.1, 91.8)
ゆめぴりか |  |  | ゆめぴりか | (79.6, 69.2, 50.6)
きらら３９７ |  |  | きらら３９７ | (18.6, 18.5, 6.9)
青森 | 青森 |  | general | (112.3, 106.0, 68.7)
まっしぐら |  |  | まっしぐら | (83.5, 79.0, 48.3)
つがるロマン |  |  | つがるロマン | (8.3, 7.5, 5.8)
岩手 | 岩手 |  | general | (112.0, 105.9, 55.2)
ひとめぼれ |  |  | ひとめぼれ | (84.3, 79.7, 39.3)
あきたこまち |  |  | あきたこまち | (8.2, 7.9, 4.7)
銀河のしずく |  |  | 銀河のしずく | (14.9, 13.8, 8.3)
宮城 | 宮城 |  | general | (156.0, 149.2, 85.2)
ひとめぼれ |  |  | ひとめぼれ | (118.5, 113.5, 61.7)
つや姫 |  |  | つや姫 | (14.9, 14.3, 8.2)
ササニシキ |  |  | ササニシキ | (9.3, 9.1, 6.1)
秋田 | 秋田 |  | general | (220.8, 238.3, 152.7)
あきたこまち |  |  | あきたこまち | (181.6, 199.6, 130.0)
ひとめぼれ |  |  | ひとめぼれ | (17.0, 17.5, 8.7)
めんこいな |  |  | めんこいな | (6.5, 6.4, 5.0)
山形 | 山形 |  | general | (179.7, 160.2, 112.1)
はえぬき |  |  | はえぬき | (94.6, 84.6, 56.6)
つや姫 |  |  | つや姫 | (41.6, 39.8, 30.4)
雪若丸 |  |  | 雪若丸 | (21.9, 17.0, 10.9)
福島 | 福島 |  | general | (123.5, 126.5, 59.2)
コシヒカリ（中通り） |  |  | コシヒカリ（中通り） | (39.0, 34.6, 21.4)
コシヒカリ（会津） |  |  | コシヒカリ（会津） | (29.3, 39.9, 10.5)
コシヒカリ（浜通り） |  |  | コシヒカリ（浜通り） | (5.1, 7.0, 2.0)
ひとめぼれ |  |  | ひとめぼれ | (22.2, 20.1, 9.0)
天のつぶ |  |  | 天のつぶ | (17.1, 17.0, 10.6)
茨城 | 茨城 |  | general | (63.5, 63.8, 47.2)
コシヒカリ |  |  | コシヒカリ | (44.0, 44.3, 32.0)
あきたこまち |  |  | あきたこまち | (7.3, 7.3, 6.6)
ふくまる |  |  | ふくまる | (2.9, 2.9, 2.0)
栃木 | 栃木 |  | general | (106.5, 91.2, 50.4)
コシヒカリ |  |  | コシヒカリ | (84.8, 73.4, 40.4)
とちぎの星 |  |  | とちぎの星 | (12.4, 10.9, 5.0)
あさひの夢 |  |  | あさひの夢 | (3.5, 2.6, 1.2)
群馬 | 群馬 |  | general | (17.2, 13.7, 8.7)
あさひの夢 |  |  | あさひの夢 | (11.7, 9.6, 5.9)
ゆめまつり |  |  | ゆめまつり | (1.5, 1.2, 0.6)
埼玉 | 埼玉 |  | general | (16.2, 15.3, 11.0)
彩のかがやき |  |  | 彩のかがやき | (4.5, 4.5, 2.9)
彩のきずな |  |  | 彩のきずな | (6.2, 5.4, 3.5)
コシヒカリ |  |  | コシヒカリ | (3.2, 3.1, 2.4)
千葉 | 千葉 |  | general | (55.6, 56.0, 48.1)
コシヒカリ |  |  | コシヒカリ | (28.8, 29.5, 24.9)
ふさこがね |  |  | ふさこがね | (10.2, 10.3, 8.8)
ふさおとめ |  |  | ふさおとめ | (10.0, 9.6, 8.4)
東京 | 東京 |  | general | 
神奈川 | 神奈川 |  | general | (3.4, 2.5, 2.5)
山梨 | 山梨 |  | general | (5.5, 3.4, 3.4)
コシヒカリ |  |  | コシヒカリ | (4.8, 2.8, 2.8)
長野 | 長野 |  | general | (62.9, 62.7, 32.1)
コシヒカリ |  |  | コシヒカリ | (50.5, 50.3, 24.2)
あきたこまち |  |  | あきたこまち | (6.0, 6.0, 3.3)
静岡 | 静岡 |  | general | (7.7, 7.7, 5.5)
コシヒカリ |  |  | コシヒカリ | (4.6, 4.6, 3.8)
きぬむすめ |  |  | きぬむすめ | (1.4, 1.4, 0.7)
にこまる |  |  | にこまる | (0.4, 0.4, 0.3)
契約 |  |  | 契約 | 
