text,x0,x1,top,doctop,bottom,upright,height,width,direction,fontname,size
２,42.54,57.66,36.67650000000003,29506.6765,51.79650000000004,True,15.120000000000005,15.119999999999997,ltr,HGBACE+HGMaruGothicMPRO,15.120000000000005
令和５年産米の産地別契約・販売状況,72.71952,329.75952000000007,36.67650000000003,29506.6765,51.79650000000004,True,15.120000000000005,257.0400000000001,ltr,HGBACE+HGMaruGothicMPRO,15.120000000000005
（累計、うるち米、令,258.36,386.89300000000003,54.1341000000001,29524.1341,67.09410000000003,True,12.959999999999923,128.53300000000002,ltr,HGBACE+HGMaruGothicMPRO,12.959999999999923
契約,277.98,301.74,826.0029,30296.0029,837.8829,True,11.879999999999995,23.75999999999999,ltr,HGAAJI+MS-PGothic,11.88
‐,301.74,305.37528000000003,827.3097,30297.3097,839.1897,True,11.879999999999995,3.635280000000023,ltr,HGAIHB+Calibri,11.88
2,305.400228,311.42338800000005,827.3097,30297.3097,839.1897,True,11.879999999999995,6.0231600000000185,ltr,HGAKFG+Calibri,11.88
集荷・契約・販売数量（北海道から静岡まで）,96.72,257.93458179,79.36399999999992,29549.364,87.82399999999996,True,8.460000000000036,161.21458178999998,ltr,HGAAJI+MS-PGothic,8.460000000000036
①,189.24,196.1374,126.17913399999998,29596.179133999998,132.94723399999998,True,6.768100000000004,6.897400000000005,ltr,HGAAJI+MS-PGothic,6.768100000000004
②,232.3797883,239.2771883,126.17913399999998,29596.179133999998,132.94723399999998,True,6.768100000000004,6.897400000000005,ltr,HGAAJI+MS-PGothic,6.768100000000004
②/①,270.29962428000005,287.51691416000006,126.17913399999998,29596.179133999998,132.94723399999998,True,6.768100000000004,17.21728988000001,ltr,HGAAJI+MS-PGothic,6.768100000000004
③,318.59935752,325.49675752,126.17913399999998,29596.179133999998,132.94723399999998,True,6.768100000000004,6.897400000000005,ltr,HGAAJI+MS-PGothic,6.768100000000004
③/①,356.51919350000003,373.73648338000004,126.17913399999998,29596.179133999998,132.94723399999998,True,6.768100000000004,17.21728988000001,ltr,HGAAJI+MS-PGothic,6.768100000000004
北海道,96.72,119.13181673999999,136.914266,29606.914266,144.24616600000002,True,7.331900000000019,22.411816739999992,ltr,HGAAJI+MS-PGothic,7.331900000000019
104,153.6,167.37834611999997,135.75897399999997,29605.758974,144.78307399999994,True,9.024099999999976,13.77834611999998,ltr,HGAAJI+MS-PGothic,9.024099999999976
288.7,189.84012195999998,209.91721941999998,135.75897399999997,29605.758974,144.78307399999994,True,9.024099999999976,20.077097460000005,ltr,HGAAJI+MS-PGothic,9.024099999999976
274.4,232.91883567999997,253.05663069999997,135.75897399999997,29605.758974,144.78307399999994,True,9.024099999999976,20.13779502,ltr,HGAAJI+MS-PGothic,9.024099999999976
95%,285.23829307999995,299.0166392,135.75897399999997,29605.758974,144.78307399999994,True,9.024099999999976,13.778346120000037,ltr,HGAAJI+MS-PGothic,9.024099999999976
205.7,319.1378803399999,339.27567536000004,135.75897399999997,29605.758974,144.78307399999994,True,9.024099999999976,20.137795020000112,ltr,HGAAJI+MS-PGothic,9.024099999999976
71%,371.45733774000007,385.23568386000005,135.75897399999997,29605.758974,144.78307399999994,True,9.024099999999976,13.77834611999998,ltr,HGAAJI+MS-PGothic,9.024099999999976
133.8,189.84012195999998,209.91721941999998,147.03909899999996,29617.039099,156.06319899999994,True,9.024099999999976,20.077097460000005,ltr,HGAAJI+MS-PGothic,9.024099999999976
130.1,232.91883567999997,253.05663069999997,147.03909899999996,29617.039099,156.06319899999994,True,9.024099999999976,20.13779502,ltr,HGAAJI+MS-PGothic,9.024099999999976
97%,285.23829307999995,299.0166392,147.03909899999996,29617.039099,156.06319899999994,True,9.024099999999976,13.778346120000037,ltr,HGAAJI+MS-PGothic,9.024099999999976
91.8,323.75825217999994,339.2756753599999,147.03909899999996,29617.039099,156.06319899999994,True,9.024099999999976,15.51742317999998,ltr,HGAAJI+MS-PGothic,9.024099999999976
69%,371.45733773999996,385.23568386,147.03909899999996,29617.039099,156.06319899999994,True,9.024099999999976,13.778346120000037,ltr,HGAAJI+MS-PGothic,9.024099999999976
79.6,194.39979623999997,209.91721941999998,158.85886517999995,29628.85886518,167.88296517999993,True,9.024099999999976,15.517423180000009,ltr,HGAAJI+MS-PGothic,9.024099999999976
69.2,237.53920751999996,253.05663069999997,158.85886517999995,29628.85886518,167.88296517999993,True,9.024099999999976,15.517423180000009,ltr,HGAAJI+MS-PGothic,9.024099999999976
87%,285.23829307999995,299.0166392,158.85886517999995,29628.85886518,167.88296517999993,True,9.024099999999976,13.778346120000037,ltr,HGAAJI+MS-PGothic,9.024099999999976
50.6,323.75825217999994,339.2756753599999,158.85886517999995,29628.85886518,167.88296517999993,True,9.024099999999976,15.51742317999998,ltr,HGAAJI+MS-PGothic,9.024099999999976
64%,371.45733773999996,385.23568386,158.85886517999995,29628.85886518,167.88296517999993,True,9.024099999999976,13.778346120000037,ltr,HGAAJI+MS-PGothic,9.024099999999976
18.6,194.39979623999997,209.91721941999998,170.13899017999995,29640.13899018,179.16309017999993,True,9.024099999999976,15.517423180000009,ltr,HGAAJI+MS-PGothic,9.024099999999976
18.5,237.53920751999996,253.05663069999997,170.13899017999995,29640.13899018,179.16309017999993,True,9.024099999999976,15.517423180000009,ltr,HGAAJI+MS-PGothic,9.024099999999976
99%,285.23829307999995,299.0166392,170.13899017999995,29640.13899018,179.16309017999993,True,9.024099999999976,13.778346120000037,ltr,HGAAJI+MS-PGothic,9.024099999999976
6.9,328.31792645999997,339.2756753599999,170.13899017999995,29640.13899018,179.16309017999993,True,9.024099999999976,10.957748899999956,ltr,HGAAJI+MS-PGothic,9.024099999999976
37%,371.45733773999996,385.23568386,170.13899017999995,29640.13899018,179.16309017999993,True,9.024099999999976,13.778346120000037,ltr,HGAAJI+MS-PGothic,9.024099999999976
青,96.72,104.1921,182.57426599999997,29652.574266,189.90616599999998,True,7.331900000000019,7.4720999999999975,ltr,HGAAJI+MS-PGothic,7.331900000000019
森,109.37923182,116.85133182,182.57426599999997,29652.574266,189.90616599999998,True,7.331900000000019,7.4720999999999975,ltr,HGAAJI+MS-PGothic,7.331900000000019
102,153.6,167.37834611999997,181.41897400000005,29651.418974,190.44307400000002,True,9.024099999999976,13.77834611999998,ltr,HGAAJI+MS-PGothic,9.024099999999976
112.3,189.84012195999998,209.91721941999998,181.41897400000005,29651.418974,190.44307400000002,True,9.024099999999976,20.077097460000005,ltr,HGAAJI+MS-PGothic,9.024099999999976
106.0,232.91883567999997,253.05663069999997,181.41897400000005,29651.418974,190.44307400000002,True,9.024099999999976,20.13779502,ltr,HGAAJI+MS-PGothic,9.024099999999976
94%,285.23829307999995,299.0166392,181.41897400000005,29651.418974,190.44307400000002,True,9.024099999999976,13.778346120000037,ltr,HGAAJI+MS-PGothic,9.024099999999976
68.7,323.75825218,339.27567536000004,181.41897400000005,29651.418974,190.44307400000002,True,9.024099999999976,15.517423180000037,ltr,HGAAJI+MS-PGothic,9.024099999999976
61%,371.45733774000007,385.23568386000005,181.41897400000005,29651.418974,190.44307400000002,True,9.024099999999976,13.77834611999998,ltr,HGAAJI+MS-PGothic,9.024099999999976
83.5,194.39979624,209.91721941999998,192.69909900000005,29662.699099,201.72319900000002,True,9.024099999999976,15.51742317999998,ltr,HGAAJI+MS-PGothic,9.024099999999976
