PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2018/Mar2018.pdf
Title page: 12 | Table start page: 13
Parsing page: 15 (crop_right_ratio=0.65)
Numeric centers (xc): (172.08180477500002, 229.08049407500002, 345.71878311500006)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
①②②/① |  |  | ①②②/① | 
(千玄米ﾄﾝ)(千玄米ﾄﾝ) |  |  | 千玄米ﾄﾝ)(千玄米ﾄﾝ | 
島根 | 島根 |  | general | (38.0, 35.3, 12.9)
コシヒカリ |  |  | コシヒカリ | (17.7, 17.0, 6.6)
きぬむすめ |  |  | きぬむすめ | (13.1, 11.6, 3.3)
つや姫 |  |  | つや姫 | (4.3, 3.9, 1.5)
岡山 | 岡山 |  | general | (21.9, 17.9, 5.4)
アケボノ |  |  | アケボノ | (5.3, 4.5, 0.8)
あきたこまち |  |  | あきたこまち | (1.7, 1.1, 0.5)
ヒノヒカリ |  |  | ヒノヒカリ | (2.9, 2.3, 0.4)
広島 | 広島 |  | general | (34.4, 32.1, 11.7)
コシヒカリ |  |  | コシヒカリ | (15.2, 14.3, 4.7)
あきろまん |  |  | あきろまん | (3.8, 3.1, 1.1)
ヒノヒカリ |  |  | ヒノヒカリ | (1.2, 1.2, 0.5)
山口 | 山口 |  | general | (32.6, 25.8, 8.0)
コシヒカリ |  |  | コシヒカリ | (9.3, 8.3, 2.6)
ひとめぼれ |  |  | ひとめぼれ | (7.8, 5.8, 2.3)
ヒノヒカリ |  |  | ヒノヒカリ | (6.8, 6.0, 1.4)
徳島 | 徳島 |  | general | (5.3, 2.8, 2.4)
コシヒカリ |  |  | コシヒカリ | (2.9, 1.5, 1.4)
キヌヒカリ |  |  | キヌヒカリ | (1.5, 0.7, 0.7)
香川 | 香川 |  | general | (22.3, 14.1, 6.8)
ヒノヒカリ |  |  | ヒノヒカリ | (9.4, 5.9, 1.9)
コシヒカリ |  |  | コシヒカリ | (7.3, 5.5, 2.8)
愛媛 | 愛媛 |  | general | (11.4, 6.0, 4.8)
コシヒカリ |  |  | コシヒカリ | (4.3, 2.4, 2.0)
ヒノヒカリ |  |  | ヒノヒカリ | (2.2, 0.9, 0.7)
あきたこまち |  |  | あきたこまち | (1.5, 0.7, 0.6)
高知 | 高知 |  | general | (6.9, 5.9, 4.2)
コシヒカリ |  |  | コシヒカリ | (5.7, 4.7, 3.0)
ヒノヒカリ |  |  | ヒノヒカリ | (0.2, 0.2, 0.2)
福岡 | 福岡 |  | general | (52.9, 43.4, 15.8)
夢つくし |  |  | 夢つくし | (16.7, 13.9, 5.9)
ヒノヒカリ |  |  | ヒノヒカリ | (14.3, 12.4, 4.3)
元気つくし |  |  | 元気つくし | (18.8, 15.4, 5.0)
佐賀 | 佐賀 |  | general | (39.6, 31.8, 11.6)
さがびより |  |  | さがびより | (11.2, 11.2, 2.5)
夢しずく |  |  | 夢しずく | (12.8, 8.8, 4.3)
ヒノヒカリ |  |  | ヒノヒカリ | (9.9, 7.3, 1.9)
長崎 | 長崎 |  | general | (9.7, 5.0, 3.2)
ヒノヒカリ |  |  | ヒノヒカリ | (3.2, 1.4, 1.0)
にこまる |  |  | にこまる | (3.5, 1.8, 1.0)
コシヒカリ |  |  | コシヒカリ | (1.5, 1.0, 0.7)
熊本 | 熊本 |  | general | (33.7, 21.9, 11.3)
ヒノヒカリ |  |  | ヒノヒカリ | (13.5, 7.7, 4.0)
森のくまさん |  |  | 森のくまさん | (6.3, 4.9, 1.2)
コシヒカリ |  |  | コシヒカリ | (6.4, 5.4, 3.5)
大分 | 大分 |  | general | (13.1, 10.9, 3.0)
ヒノヒカリ |  |  | ヒノヒカリ | (9.5, 7.5, 1.6)
ひとめぼれ |  |  | ひとめぼれ | (0.8, 0.7, 0.2)
宮崎 | 宮崎 |  | general | (15.2, 15.2, 12.4)
コシヒカリ |  |  | コシヒカリ | (9.9, 9.9, 9.9)
ヒノヒカリ |  |  | ヒノヒカリ | (4.4, 4.4, 1.7)
鹿児島 | 鹿児島 |  | general | (10.8, 10.8, 8.6)
ヒノヒカリ |  |  | ヒノヒカリ | (3.8, 3.8, 2.1)
あきほなみ |  |  | あきほなみ | (1.1, 1.1, 0.6)
コシヒカリ |  |  | コシヒカリ | (3.9, 3.9, 3.9)
沖縄 | 沖縄 |  | general | (1.5, 1.5, 1.5)
全国① |  | YES | general | (2729.0, 2159.0, 859.0)
参前年同月(28年産)② |  |  | 参前年同月(28年産)② | 
考前年同月差(①-②) |  |  | 考前年同月差(①-②) | 
‐7 |  |  | ‐7 | 
