PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2023/May2023.pdf
Title page: 36 | Table start page: 36
Parsing page: 37 (crop_right_ratio=0.65)
Numeric centers (xc): (202.87708476, 246.52611516000002, 333.82439087999995)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
指数比率 |  |  | 指数比率 | 
①②②/① |  |  | ①②②/① | 
新潟 | 新潟 |  | general | (267.7, 251.3, 116.9)
コシヒカリ一般 |  |  | コシヒカリ一般 | (137.3, 129.1, 53.4)
コシヒカリ魚沼 |  |  | コシヒカリ魚沼 | (29.3, 23.7, 13.9)
コシヒカリ佐渡 |  |  | コシヒカリ佐渡 | (14.6, 14.2, 6.7)
コシヒカリ岩船 |  |  | コシヒカリ岩船 | (10.3, 10.2, 4.7)
こしいぶき |  |  | こしいぶき | (37.5, 36.3, 17.9)
富山 | 富山 |  | general | (84.3, 77.4, 32.8)
コシヒカリ |  |  | コシヒカリ | (60.7, 57.8, 25.6)
てんたかく |  |  | てんたかく | (7.6, 6.4, 2.9)
石川 | 石川 |  | general | (32.7, 29.8, 9.2)
コシヒカリ |  |  | コシヒカリ | (17.0, 16.4, 4.2)
ゆめみづほ |  |  | ゆめみづほ | (4.6, 4.3, 1.4)
福井 | 福井 |  | general | (51.8, 46.0, 26.2)
コシヒカリ |  |  | コシヒカリ | (20.8, 17.3, 9.7)
ハナエチゼン |  |  | ハナエチゼン | (14.6, 13.6, 9.6)
あきさかり |  |  | あきさかり | (5.2, 3.7, 2.0)
岐阜 | 岐阜 |  | general | (19.7, 21.4, 8.1)
ハツシモ |  |  | ハツシモ | (9.9, 10.4, 3.0)
コシヒカリ |  |  | コシヒカリ | (5.1, 4.6, 2.2)
ほしじるし |  |  | ほしじるし | (1.1, 2.6, 0.4)
愛知 | 愛知 |  | general | (37.1, 37.1, 15.6)
あいちのかおり |  |  | あいちのかおり | (19.8, 19.8, 7.0)
コシヒカリ |  |  | コシヒカリ | (10.6, 10.6, 5.6)
大地の風 |  |  | 大地の風 | (1.3, 1.3, 0.4)
三重 | 三重 |  | general | (26.1, 27.0, 14.8)
コシヒカリ一般 |  |  | コシヒカリ一般 | (12.7, 14.6, 8.6)
コシヒカリ伊賀 |  |  | コシヒカリ伊賀 | (6.5, 6.5, 3.2)
キヌヒカリ |  |  | キヌヒカリ | (1.4, 1.6, 0.5)
滋賀 | 滋賀 |  | general | (55.1, 54.3, 26.2)
コシヒカリ |  |  | コシヒカリ | (19.6, 19.1, 9.3)
キヌヒカリ |  |  | キヌヒカリ | (10.1, 9.6, 4.2)
みずかがみ |  |  | みずかがみ | (10.8, 10.7, 7.2)
京都 | 京都 |  | general | (8.9, 9.0, 4.2)
コシヒカリ |  |  | コシヒカリ | (4.7, 4.4, 2.5)
キヌヒカリ |  |  | キヌヒカリ | (1.5, 1.8, 0.6)
ヒノヒカリ |  |  | ヒノヒカリ | (1.4, 1.5, 0.6)
大阪 | 大阪 |  | general | 
兵庫 | 兵庫 |  | general | (44.0, 40.1, 21.7)
コシヒカリ |  |  | コシヒカリ | (14.9, 13.2, 7.8)
ヒノヒカリ |  |  | ヒノヒカリ | (5.6, 4.3, 2.0)
キヌヒカリ |  |  | キヌヒカリ | (4.4, 3.9, 1.7)
奈良 | 奈良 |  | general | (10.8, 4.2, 4.2)
ヒノヒカリ |  |  | ヒノヒカリ | (9.1, 3.6, 3.6)
和歌山 | 和歌山 |  | general | (1.8, 1.8, 1.8)
鳥取 | 鳥取 |  | general | (23.0, 22.6, 9.6)
きぬむすめ |  |  | きぬむすめ | (7.6, 7.5, 2.3)
コシヒカリ |  |  | コシヒカリ | (6.4, 6.3, 2.7)
ひとめぼれ |  |  | ひとめぼれ | (3.6, 3.8, 2.5)
島根 | 島根 |  | general | (33.0, 25.8, 12.9)
きぬむすめ |  |  | きぬむすめ | (13.4, 10.3, 4.3)
コシヒカリ |  |  | コシヒカリ | (12.6, 10.1, 5.5)
つや姫 |  |  | つや姫 | (5.3, 4.0, 2.1)
岡山 | 岡山 |  | general | (42.7, 31.4, 14.0)
アケボノ |  |  | アケボノ | (7.5, 6.9, 1.4)
きぬむすめ |  |  | きぬむすめ | (8.2, 5.4, 1.6)
コシヒカリ |  |  | コシヒカリ | (7.4, 4.7, 3.8)
広島 | 広島 |  | general | (33.4, 37.4, 16.1)
コシヒカリ |  |  | コシヒカリ | (13.2, 15.5, 6.6)
あきさかり |  |  | あきさかり | (7.2, 8.5, 3.6)
あきろまん |  |  | あきろまん | (3.0, 3.8, 1.5)
契約 |  |  | 契約 | 
