PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2021/Feb2021.pdf
Title page: 6 | Table start page: 7
Parsing page: 7 (crop_right_ratio=0.65)
Numeric centers (xc): (214.051337625, 259.65017728500004, 337.4386931100001)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
指数比率 |  |  | 指数比率 | 
①②②/① |  |  | ①②②/① | 
新潟 | 新潟 |  | general | (287.2, 221.3, 67.4)
コシヒカリ一般 |  |  | コシヒカリ一般 | (135.2, 107.0, 27.9)
コシヒカリ魚沼 |  |  | コシヒカリ魚沼 | (33.8, 18.2, 10.8)
コシヒカリ佐渡 |  |  | コシヒカリ佐渡 | (14.2, 13.0, 4.0)
コシヒカリ岩船 |  |  | コシヒカリ岩船 | (11.8, 10.8, 3.0)
こしいぶき |  |  | こしいぶき | (48.4, 39.5, 11.6)
富山 | 富山 |  | general | (95.0, 62.1, 20.1)
コシヒカリ |  |  | コシヒカリ | (66.7, 46.4, 14.5)
てんたかく |  |  | てんたかく | (8.5, 5.7, 2.3)
石川 | 石川 |  | general | (31.9, 21.5, 4.0)
コシヒカリ |  |  | コシヒカリ | (18.0, 11.3, 1.6)
ゆめみづほ |  |  | ゆめみづほ | (4.9, 3.8, 0.5)
福井 | 福井 |  | general | (49.7, 30.5, 5.4)
コシヒカリ |  |  | コシヒカリ | (20.7, 14.5, 2.5)
ハナエチゼン |  |  | ハナエチゼン | (11.9, 9.0, 1.4)
あきさかり |  |  | あきさかり | (5.5, 1.9, 0.5)
岐阜 | 岐阜 |  | general | (15.8, 13.7, 4.0)
ハツシモ |  |  | ハツシモ | (6.2, 7.3, 1.1)
コシヒカリ |  |  | コシヒカリ | (5.5, 3.4, 1.2)
あきたこまち |  |  | あきたこまち | (0.5, 0.1, 0.0)
愛知 | 愛知 |  | general | (32.8, 28.1, 7.4)
あいちのかおり |  |  | あいちのかおり | (17.8, 16.4, 2.7)
コシヒカリ |  |  | コシヒカリ | (10.3, 8.3, 3.0)
大地の風 |  |  | 大地の風 | (1.1, 1.2, 0.2)
三重 | 三重 |  | general | (24.8, 23.6, 6.7)
コシヒカリ一般 |  |  | コシヒカリ一般 | (12.9, 14.1, 3.3)
コシヒカリ伊賀 |  |  | コシヒカリ伊賀 | (6.0, 4.8, 1.8)
キヌヒカリ |  |  | キヌヒカリ | (2.0, 1.2, 0.4)
滋賀 | 滋賀 |  | general | (45.2, 42.5, 13.8)
コシヒカリ |  |  | コシヒカリ | (14.6, 16.6, 5.2)
キヌヒカリ |  |  | キヌヒカリ | (7.7, 7.0, 1.9)
みずかがみ |  |  | みずかがみ | (9.4, 8.0, 3.5)
京都 | 京都 |  | general | (7.5, 8.2, 1.7)
コシヒカリ |  |  | コシヒカリ | (4.9, 4.9, 1.2)
キヌヒカリ |  |  | キヌヒカリ | (1.4, 1.7, 0.2)
ヒノヒカリ |  |  | ヒノヒカリ | (0.4, 1.1, 0.1)
大阪 | 大阪 |  | general | 
兵庫 | 兵庫 |  | general | (38.0, 28.9, 10.3)
コシヒカリ |  |  | コシヒカリ | (11.8, 7.4, 3.2)
ヒノヒカリ |  |  | ヒノヒカリ | (3.3, 2.2, 0.5)
キヌヒカリ |  |  | キヌヒカリ | (3.7, 1.7, 0.7)
奈良 | 奈良 |  | general | (7.1, 1.2, 1.2)
ヒノヒカリ |  |  | ヒノヒカリ | (5.6, 0.9, 0.9)
和歌山 | 和歌山 |  | general | (0.5, 0.5, 0.3)
鳥取 | 鳥取 |  | general | (21.4, 16.2, 3.6)
コシヒカリ |  |  | コシヒカリ | (7.0, 5.3, 0.8)
きぬむすめ |  |  | きぬむすめ | (6.3, 4.7, 1.3)
ひとめぼれ |  |  | ひとめぼれ | (4.0, 3.6, 0.9)
島根 | 島根 |  | general | (31.2, 31.0, 7.1)
きぬむすめ |  |  | きぬむすめ | (12.4, 12.1, 3.0)
コシヒカリ |  |  | コシヒカリ | (12.3, 13.0, 2.1)
つや姫 |  |  | つや姫 | (4.2, 3.9, 1.2)
岡山 | 岡山 |  | general | (28.5, 29.3, 7.3)
アケボノ |  |  | アケボノ | (0.9, 1.3, 0.3)
あきたこまち |  |  | あきたこまち | (6.1, 5.0, 1.0)
ヒノヒカリ |  |  | ヒノヒカリ | (5.6, 5.4, 1.2)
広島 | 広島 |  | general | (28.4, 30.9, 7.1)
コシヒカリ |  |  | コシヒカリ | (12.1, 14.6, 3.6)
あきさかり |  |  | あきさかり | (6.7, 6.4, 1.0)
あきろまん |  |  | あきろまん | (2.2, 2.9, 0.5)
契約 |  |  | 契約 | 
