PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2020/Nov2020.pdf
Title page: 25 | Table start page: 25
Parsing page: 26 (crop_right_ratio=0.65)
Numeric centers (xc): (244.08385464000003, 298.14219536, 355.08185625)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
指数 |  |  | 指数 | 
新 |  |  | 新 | (146.2, 149.9, 9.9)
コシヒカリ一般76.677.5 |  |  | コシヒカリ一般76.677.5 | (76.6, 77.5, 4.2)
コシヒカリ魚沼14.511.8 |  |  | コシヒカリ魚沼14.511.8 | (14.5, 11.8, 1.5)
コシヒカリ佐渡6.012.7 |  |  | コシヒカリ佐渡6.012.7 | (6.0, 12.7, 0.2)
コシヒカリ岩船3.78.7 |  |  | コシヒカリ岩船3.78.7 | (3.7, 8.7, 0.2)
こしいぶき28.624.0 |  |  | こしいぶき28.624.0 | (28.6, 24.0, 2.3)
富 |  |  | 富 | (57.5, 51.8, 3.1)
コシヒカリ40.738.8 |  |  | コシヒカリ40.738.8 | (40.7, 38.8, 1.9)
てんたかく7.45.0 |  |  | てんたかく7.45.0 | (7.4, 5.0, 0.9)
石 |  |  | 石 | (18.1, 20.8, 0.7)
コシヒカリ10.110.8 |  |  | コシヒカリ10.110.8 | (10.1, 10.8, 0.1)
ゆめみづほ4.43.7 |  |  | ゆめみづほ4.43.7 | (4.4, 3.7, 0.3)
福 |  |  | 福 | (29.3, 15.7, 3.1)
コシヒカリ11.35.1 |  |  | コシヒカリ11.35.1 | (11.3, 5.1, 1.5)
ハナエチゼン11.56.0 |  |  | ハナエチゼン11.56.0 | (11.5, 6.0, 1.5)
あきさかり3.50.8 |  |  | あきさかり3.50.8 | (3.5, 0.8, 0.0)
岐 |  |  | 岐 | (3.1, 10.4, 1.0)
ハツシモ0.06.5 |  |  | ハツシモ0.06.5 | (0.0, 6.5, nan)
コシヒカリ1.22.1 |  |  | コシヒカリ1.22.1 | (1.2, 2.1, 0.0)
あさひの夢0.0 |  |  | あさひの夢0.0 | (0.0, nan, nan)
愛 |  |  | 愛 | (7.7, 27.0, 1.6)
あいちのかおり0.116.0 |  |  | あいちのかおり0.116.0 | (0.1, 16.0, 0.0)
コシヒカリ5.68.1 |  |  | コシヒカリ5.68.1 | (5.6, 8.1, 0.9)
大地の風-1.2 |  |  | 大地の風-1.2 | (nan, 1.2, nan)
三 |  |  | 三 | (17.7, 23.0, 2.2)
コシヒカリ一般9.813.9 |  |  | コシヒカリ一般9.813.9 | (9.8, 13.9, 1.4)
コシヒカリ伊賀4.74.7 |  |  | コシヒカリ伊賀4.74.7 | (4.7, 4.7, 0.5)
キヌヒカリ1.01.2 |  |  | キヌヒカリ1.01.2 | (1.0, 1.2, 0.0)
滋 |  |  | 滋 | (24.5, 36.9, 3.2)
コシヒカリ8.814.1 |  |  | コシヒカリ8.814.1 | (8.8, 14.1, 1.3)
キヌヒカリ4.16.2 |  |  | キヌヒカリ4.16.2 | (4.1, 6.2, 0.3)
みずかがみ6.47.1 |  |  | みずかがみ6.47.1 | (6.4, 7.1, 1.2)
京 |  |  | 京 | (4.5, 7.6, 0.2)
コシヒカリ3.54.8 |  |  | コシヒカリ3.54.8 | (3.5, 4.8, 0.1)
キヌヒカリ0.81.7 |  |  | キヌヒカリ0.81.7 | (0.8, 1.7, 0.0)
ヒノヒカリ-1.1 |  |  | ヒノヒカリ-1.1 | (nan, 1.1, nan)
大 |  |  | 大 | 
兵 |  |  | 兵 | (12.8, 26.1, 1.3)
コシヒカリ9.37.4 |  |  | コシヒカリ9.37.4 | (9.3, 7.4, 0.9)
ヒノヒカリ0.02.2 |  |  | ヒノヒカリ0.02.2 | (0.0, 2.2, nan)
キヌヒカリ1.61.7 |  |  | キヌヒカリ1.61.7 | (1.6, 1.7, 0.0)
奈 |  |  | 奈 | (0.8, 0.0, 0.0)
ヒノヒカリ0.0 |  |  | ヒノヒカリ0.0 | (0.0, nan, nan)
和歌山 | 和歌山 |  | general | (0.6, 0.6, 0.1)
鳥 |  |  | 鳥 | (4.1, 5.3, 0.5)
きぬむすめ0.01.9 |  |  | きぬむすめ0.01.9 | (0.0, 1.9, nan)
コシヒカリ2.01.3 |  |  | コシヒカリ2.01.3 | (2.0, 1.3, 0.2)
ひとめぼれ1.51.8 |  |  | ひとめぼれ1.51.8 | (1.5, 1.8, 0.3)
島 |  |  | 島 | (14.4, 32.0, 1.0)
コシヒカリ8.513.1 |  |  | コシヒカリ8.513.1 | (8.5, 13.1, 0.6)
きぬむすめ2.213.2 |  |  | きぬむすめ2.213.2 | (2.2, 13.2, 0.1)
つや姫2.54.0 |  |  | つや姫2.54.0 | (2.5, 4.0, 0.2)
岡 |  |  | 岡 | (6.6, 6.8, 1.2)
アケボノ-0.0 |  |  | アケボノ-0.0 | (nan, 0.0, nan)
きぬむすめ0.30.3 |  |  | きぬむすめ0.30.3 | (0.3, 0.3, 0.0)
あきたこまち2.72.7 |  |  | あきたこまち2.72.7 | (2.7, 2.7, 0.3)
広 |  |  | 広 | (13.1, 27.6, 0.8)
コシヒカリ7.613.0 |  |  | コシヒカリ7.613.0 | (7.6, 13.0, 0.6)
あきさかり3.45.8 |  |  | あきさかり3.45.8 | (3.4, 5.8, 0.1)
あきろまん0.22.6 |  |  | あきろまん0.22.6 | (0.2, 2.6, 0.0)
契約 |  |  | 契約 | 
