PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2020/Aug2020.pdf
Title page: 26 | Table start page: 26
Parsing page: 26 (crop_right_ratio=0.65)
Numeric centers (xc): (214.50130725000002, 257.760023205, 327.8677377)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
2令和元年産米の産地別契約・販売状況 |  |  | 2令和元年産米の産地別契約・販売状況 | 
（累計、うるち米、令 |  |  | （累計、うるち米、令 | 
指数比率 |  |  | 指数比率 | 
①②②/① |  |  | ①②②/① | 
北海道 | 北海道 |  | general | (340.3, 333.2, 237.1)
ななつぼし161.9160.399% |  |  | ななつぼし161.9160.399% | (161.9, 160.3, 113.6)
ゆめぴりか80.180.0100% |  |  | ゆめぴりか80.180.0100% | (80.1, 80.0, 61.6)
きらら３９７37.936.897% |  |  | きらら３９７37.936.897% | (37.9, 36.8, 19.0)
青 |  |  | 青 | (156.7, 134.7, 94.9)
まっしぐら111.893.383% |  |  | まっしぐら111.893.383% | (111.8, 93.3, 64.9)
つがるロマン35.231.890% |  |  | つがるロマン35.231.890% | (35.2, 31.8, 21.8)
岩 |  |  | 岩 | (136.5, 134.9, 79.9)
ひとめぼれ104.7103.198% |  |  | ひとめぼれ104.7103.198% | (104.7, 103.1, 60.9)
あきたこまち15.615.6100% |  |  | あきたこまち15.615.6100% | (15.6, 15.6, 8.9)
銀河のしずく6.76.7100% |  |  | 銀河のしずく6.76.7100% | (6.7, 6.7, 4.4)
宮 |  |  | 宮 | (172.4, 169.2, 95.7)
ひとめぼれ134.4132.799% |  |  | ひとめぼれ134.4132.799% | (134.4, 132.7, 70.7)
つや姫12.011.596% |  |  | つや姫12.011.596% | (12.0, 11.5, 8.4)
ササニシキ8.48.095% |  |  | ササニシキ8.48.095% | (8.4, 8.0, 5.3)
秋 |  |  | 秋 | (273.3, 260.3, 190.0)
あきたこまち222.3213.696% |  |  | あきたこまち222.3213.696% | (222.3, 213.6, 162.8)
めんこいな13.412.694% |  |  | めんこいな13.412.694% | (13.4, 12.6, 8.4)
ひとめぼれ21.218.788% |  |  | ひとめぼれ21.218.788% | (21.2, 18.7, 10.7)
山 |  |  | 山 | (208.9, 201.3, 133.2)
はえぬき121.4118.598% |  |  | はえぬき121.4118.598% | (121.4, 118.5, 71.9)
つや姫42.540.395% |  |  | つや姫42.540.395% | (42.5, 40.3, 32.0)
ひとめぼれ16.015.195% |  |  | ひとめぼれ16.015.195% | (16.0, 15.1, 12.0)
福 |  |  | 福 | (171.4, 149.1, 86.2)
コシヒカリ中通り47.239.784% |  |  | コシヒカリ中通り47.239.784% | (47.2, 39.7, 22.5)
コシヒカリ会津45.443.496% |  |  | コシヒカリ会津45.443.496% | (45.4, 43.4, 21.1)
コシヒカリ浜通り7.28.5119% |  |  | コシヒカリ浜通り7.28.5119% | (7.2, 8.5, 3.0)
ひとめぼれ30.827.288% |  |  | ひとめぼれ30.827.288% | (30.8, 27.2, 17.0)
天のつぶ25.520.581% |  |  | 天のつぶ25.520.581% | (25.5, 20.5, 13.2)
茨 |  |  | 茨 | (70.8, 67.3, 53.5)
コシヒカリ52.649.294% |  |  | コシヒカリ52.649.294% | (52.6, 49.2, 37.0)
あきたこまち9.89.8100% |  |  | あきたこまち9.89.8100% | (9.8, 9.8, 9.6)
あさひの夢1.11.1100% |  |  | あさひの夢1.11.1100% | (1.1, 1.1, 0.6)
栃 |  |  | 栃 | (125.7, 111.5, 80.6)
コシヒカリ94.083.989% |  |  | コシヒカリ94.083.989% | (94.0, 83.9, 58.7)
あさひの夢8.97.787% |  |  | あさひの夢8.97.787% | (8.9, 7.7, 5.6)
とちぎの星12.911.488% |  |  | とちぎの星12.911.488% | (12.9, 11.4, 9.0)
群 |  |  | 群 | (22.1, 21.7, 15.4)
あさひの夢16.316.098% |  |  | あさひの夢16.316.098% | (16.3, 16.0, 10.9)
ゆめまつり3.83.799% |  |  | ゆめまつり3.83.799% | (3.8, 3.7, 3.3)
埼 |  |  | 埼 | (18.0, 15.5, 11.2)
彩のかがやき8.06.582% |  |  | 彩のかがやき8.06.582% | (8.0, 6.5, 4.7)
コシヒカリ3.83.490% |  |  | コシヒカリ3.83.490% | (3.8, 3.4, 2.2)
彩のきずな4.54.191% |  |  | 彩のきずな4.54.191% | (4.5, 4.1, 2.9)
千 |  |  | 千 | (77.0, 74.7, 72.3)
コシヒカリ36.333.893% |  |  | コシヒカリ36.333.893% | (36.3, 33.8, 33.6)
ふさこがね18.918.397% |  |  | ふさこがね18.918.397% | (18.9, 18.3, 17.8)
ふさおとめ17.116.396% |  |  | ふさおとめ17.116.396% | (17.1, 16.3, 16.3)
東 |  |  | 東 | (0.0, 0.0, 0.0)
神奈川 | 神奈川 |  | general | (1.8, 1.2, 1.2)
山 |  |  | 山 | (5.9, 3.6, 3.6)
コシヒカリ5.13.263% |  |  | コシヒカリ5.13.263% | (5.1, 3.2, 3.2)
長 |  |  | 長 | (69.7, 68.6, 46.1)
コシヒカリ55.054.9100% |  |  | コシヒカリ55.054.9100% | (55.0, 54.9, 36.1)
あきたこまち7.77.597% |  |  | あきたこまち7.77.597% | (7.7, 7.5, 5.0)
静 |  |  | 静 | (6.2, 6.2, 6.2)
コシヒカリ4.14.1100% |  |  | コシヒカリ4.14.1100% | (4.1, 4.1, 4.1)
きぬむすめ0.80.8100% |  |  | きぬむすめ0.80.8100% | (0.8, 0.8, 0.8)
あいちのかおり0.80.8100% |  |  | あいちのかおり0.80.8100% | (0.8, 0.8, 0.8)
契約 |  |  | 契約 | 
