PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2020/Aug2020.pdf
Title page: 26 | Table start page: 26
Parsing page: 27 (crop_right_ratio=0.65)
Numeric centers (xc): (220.71064925999997, 262.88924124, 334.9477504200001)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
指数比率 |  |  | 指数比率 | 
①②②/① |  |  | ①②②/① | 
新 |  |  | 新 | (284.1, 269.5, 201.8)
コシヒカリ一般134.5130.197% |  |  | コシヒカリ一般134.5130.197% | (134.5, 130.1, 94.4)
コシヒカリ魚沼33.830.189% |  |  | コシヒカリ魚沼33.830.189% | (33.8, 30.1, 25.6)
コシヒカリ佐渡14.514.298% |  |  | コシヒカリ佐渡14.514.298% | (14.5, 14.2, 11.0)
コシヒカリ岩船12.712.699% |  |  | コシヒカリ岩船12.712.699% | (12.7, 12.6, 8.6)
こしいぶき48.044.693% |  |  | こしいぶき48.044.693% | (48.0, 44.6, 34.0)
富 |  |  | 富 | (90.7, 88.4, 72.9)
コシヒカリ65.464.799% |  |  | コシヒカリ65.464.799% | (65.4, 64.7, 55.7)
てんたかく9.49.399% |  |  | てんたかく9.49.399% | (9.4, 9.3, 6.7)
石 |  |  | 石 | (25.7, 25.5, 16.5)
コシヒカリ14.214.099% |  |  | コシヒカリ14.214.099% | (14.2, 14.0, 9.2)
ゆめみづほ4.34.3100% |  |  | ゆめみづほ4.34.3100% | (4.3, 4.3, 2.3)
福 |  |  | 福 | (70.1, 69.4, 52.5)
コシヒカリ28.427.998% |  |  | コシヒカリ28.427.998% | (28.4, 27.9, 21.2)
ハナエチゼン21.321.199% |  |  | ハナエチゼン21.321.199% | (21.3, 21.1, 18.9)
あきさかり7.77.294% |  |  | あきさかり7.77.294% | (7.7, 7.2, 4.6)
岐 |  |  | 岐 | (22.1, 22.4, 13.8)
ハツシモ10.29.694% |  |  | ハツシモ10.29.694% | (10.2, 9.6, 5.2)
コシヒカリ6.66.293% |  |  | コシヒカリ6.66.293% | (6.6, 6.2, 4.1)
あきたこまち0.80.8100% |  |  | あきたこまち0.80.8100% | (0.8, 0.8, 0.5)
愛 |  |  | 愛 | (31.1, 29.1, 20.5)
あいちのかおり16.816.498% |  |  | あいちのかおり16.816.498% | (16.8, 16.4, 9.3)
コシヒカリ9.68.689% |  |  | コシヒカリ9.68.689% | (9.6, 8.6, 7.8)
大地の風1.31.3100% |  |  | 大地の風1.31.3100% | (1.3, 1.3, 0.8)
三 |  |  | 三 | (25.7, 25.8, 20.2)
コシヒカリ一般13.613.6100% |  |  | コシヒカリ一般13.613.6100% | (13.6, 13.6, 10.7)
コシヒカリ伊賀5.75.7100% |  |  | コシヒカリ伊賀5.75.7100% | (5.7, 5.7, 4.6)
キヌヒカリ1.81.8100% |  |  | キヌヒカリ1.81.8100% | (1.8, 1.8, 1.1)
滋 |  |  | 滋 | (51.8, 54.0, 38.8)
コシヒカリ17.818.8105% |  |  | コシヒカリ17.818.8105% | (17.8, 18.8, 13.9)
キヌヒカリ9.59.7102% |  |  | キヌヒカリ9.59.7102% | (9.5, 9.7, 7.2)
みずかがみ9.99.9100% |  |  | みずかがみ9.99.9100% | (9.9, 9.9, 7.8)
京 |  |  | 京 | (8.4, 9.9, 5.9)
コシヒカリ4.85.8120% |  |  | コシヒカリ4.85.8120% | (4.8, 5.8, 3.8)
キヌヒカリ1.92.3119% |  |  | キヌヒカリ1.92.3119% | (1.9, 2.3, 1.0)
ヒノヒカリ1.01.0100% |  |  | ヒノヒカリ1.01.0100% | (1.0, 1.0, 0.7)
大 |  |  | 大 | 
兵 |  |  | 兵 | (41.4, 41.4, 27.3)
コシヒカリ10.610.6100% |  |  | コシヒカリ10.610.6100% | (10.6, 10.6, 9.6)
ヒノヒカリ4.14.1100% |  |  | ヒノヒカリ4.14.1100% | (4.1, 4.1, 2.8)
キヌヒカリ3.23.2100% |  |  | キヌヒカリ3.23.2100% | (3.2, 3.2, 2.5)
奈 |  |  | 奈 | (8.4, 5.7, 5.7)
ヒノヒカリ6.74.466% |  |  | ヒノヒカリ6.74.466% | (6.7, 4.4, 4.4)
和歌山 | 和歌山 |  | general | (0.9, 0.9, 0.9)
鳥 |  |  | 鳥 | (22.3, 21.6, 15.7)
コシヒカリ7.87.899% |  |  | コシヒカリ7.87.899% | (7.8, 7.8, 5.6)
きぬむすめ7.26.996% |  |  | きぬむすめ7.26.996% | (7.2, 6.9, 4.8)
ひとめぼれ5.25.3102% |  |  | ひとめぼれ5.25.3102% | (5.2, 5.3, 4.1)
島 |  |  | 島 | (34.7, 34.2, 27.5)
きぬむすめ13.913.9100% |  |  | きぬむすめ13.913.9100% | (13.9, 13.9, 11.1)
コシヒカリ13.913.597% |  |  | コシヒカリ13.913.597% | (13.9, 13.5, 10.4)
つや姫4.34.3100% |  |  | つや姫4.34.3100% | (4.3, 4.3, 3.7)
岡 |  |  | 岡 | (45.8, 45.8, 28.6)
アケボノ8.68.6100% |  |  | アケボノ8.68.6100% | (8.6, 8.6, 3.5)
あきたこまち6.26.2100% |  |  | あきたこまち6.26.2100% | (6.2, 6.2, 5.0)
ヒノヒカリ3.83.799% |  |  | ヒノヒカリ3.83.799% | (3.8, 3.7, 2.3)
広 |  |  | 広 | (29.4, 31.1, 21.4)
コシヒカリ12.213.1107% |  |  | コシヒカリ12.213.1107% | (12.2, 13.1, 9.8)
あきさかり6.36.9110% |  |  | あきさかり6.36.9110% | (6.3, 6.9, 4.5)
あきろまん2.52.7108% |  |  | あきろまん2.52.7108% | (2.5, 2.7, 1.4)
契約 |  |  | 契約 | 
