PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2020/Feb2020.pdf
Title page: 15 | Table start page: 15
Parsing page: 16 (crop_right_ratio=0.65)
Numeric centers (xc): (232.07582774, 286.105445715, 340.13516456)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
（新潟から広島まで） |  |  | 新潟から広島まで | 
(千玄米ﾄﾝ)(千玄米ﾄﾝ) |  |  | 千玄米ﾄﾝ)(千玄米ﾄﾝ | 
新潟281.8238.7 |  |  | 新潟281.8238.7 | (281.8, 238.7, 73.2)
コシヒカリ一般132.7118.9 |  |  | コシヒカリ一般132.7118.9 | (132.7, 118.9, 34.8)
コシヒカリ魚沼32.819.0 |  |  | コシヒカリ魚沼32.819.0 | (32.8, 19.0, 10.0)
コシヒカリ佐渡14.411.6 |  |  | コシヒカリ佐渡14.411.6 | (14.4, 11.6, 4.1)
コシヒカリ岩船12.69.5 |  |  | コシヒカリ岩船12.69.5 | (12.6, 9.5, 3.0)
こしいぶき47.042.6 |  |  | こしいぶき47.042.6 | (47.0, 42.6, 10.7)
富山87.851.0 |  |  | 富山87.851.0 | (87.8, 51.0, 23.7)
コシヒカリ63.038.6 |  |  | コシヒカリ63.038.6 | (63.0, 38.6, 18.5)
てんたかく9.35.8 |  |  | てんたかく9.35.8 | (9.3, 5.8, 2.7)
石川24.623.0 |  |  | 石川24.623.0 | (24.6, 23.0, 5.7)
コシヒカリ13.213.4 |  |  | コシヒカリ13.213.4 | (13.2, 13.4, 2.7)
ゆめみづほ4.33.9 |  |  | ゆめみづほ4.33.9 | (4.3, 3.9, 1.1)
福井63.755.6 |  |  | 福井63.755.6 | (63.7, 55.6, 23.5)
コシヒカリ25.719.4 |  |  | コシヒカリ25.719.4 | (25.7, 19.4, 8.0)
ハナエチゼン18.818.1 |  |  | ハナエチゼン18.818.1 | (18.8, 18.1, 10.9)
あきさかり6.85.5 |  |  | あきさかり6.85.5 | (6.8, 5.5, 1.3)
岐阜19.817.8 |  |  | 岐阜19.817.8 | (19.8, 17.8, 5.0)
ハツシモ9.58.1 |  |  | ハツシモ9.58.1 | (9.5, 8.1, 1.4)
