PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2020/Feb2020.pdf
Title page: 15 | Table start page: 15
Parsing page: 15 (crop_right_ratio=0.65)
Numeric centers (xc): (231.06595355000002, 285.875324375, 338.58484525)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
３令和元年産米の産地別契約・販売状況 |  |  | ３令和元年産米の産地別契約・販売状況 | 
（累計、うるち米、令 |  |  | （累計、うるち米、令 | 
進んだ段階で掲載します。 |  |  | 進んだ段階で掲載します。 | 
(千玄米ﾄﾝ)(千玄米ﾄﾝ) |  |  | 千玄米ﾄﾝ)(千玄米ﾄﾝ | 
北海道302.1254.7 |  |  | 北海道302.1254.7 | (302.1, 254.7, 90.6)
ななつぼし143.8124.5 |  |  | ななつぼし143.8124.5 | (143.8, 124.5, 39.9)
ゆめぴりか75.963.0 |  |  | ゆめぴりか75.963.0 | (75.9, 63.0, 23.5)
きらら３９７36.326.5 |  |  | きらら３９７36.326.5 | (36.3, 26.5, 5.4)
青森148.390.9 |  |  | 青森148.390.9 | (148.3, 90.9, 21.7)
まっしぐら105.559.0 |  |  | まっしぐら105.559.0 | (105.5, 59.0, 13.4)
つがるロマン33.423.8 |  |  | つがるロマン33.423.8 | (33.4, 23.8, 4.4)
岩手133.394.9 |  |  | 岩手133.394.9 | (133.3, 94.9, 16.7)
ひとめぼれ102.269.7 |  |  | ひとめぼれ102.269.7 | (102.2, 69.7, 11.8)
あきたこまち14.212.8 |  |  | あきたこまち14.212.8 | (14.2, 12.8, 1.7)
銀河のしずく6.95.5 |  |  | 銀河のしずく6.95.5 | (6.9, 5.5, 1.6)
宮城139.7142.2 |  |  | 宮城139.7142.2 | (139.7, 142.2, 24.4)
ひとめぼれ105.4115.1 |  |  | ひとめぼれ105.4115.1 | (105.4, 115.1, 16.2)
つや姫11.510.2 |  |  | つや姫11.510.2 | (11.5, 10.2, 2.3)
ササニシキ7.86.8 |  |  | ササニシキ7.86.8 | (7.8, 6.8, 1.8)
秋田265.5220.9 |  |  | 秋田265.5220.9 | (265.5, 220.9, 52.2)
