text,x0,x1,top,doctop,bottom,upright,height,width,direction,fontname,size
２,42.54,57.66,30.616499999999974,29500.6165,45.73649999999998,True,15.120000000000005,15.119999999999997,ltr,HBFCEL+HGMaruGothicMPRO,15.120000000000005
令和４年産米の産地別契約・販売状況,72.71952,329.75952000000007,30.616499999999974,29500.6165,45.73649999999998,True,15.120000000000005,257.0400000000001,ltr,HBFCEL+HGMaruGothicMPRO,15.120000000000005
（累計、うるち米、令,258.36,386.89300000000003,48.074100000000044,29518.0741,61.03409999999997,True,12.959999999999923,128.53300000000002,ltr,HBFCEL+HGMaruGothicMPRO,12.959999999999923
契約,277.98,301.74,826.0029,30296.0029,837.8829,True,11.879999999999995,23.75999999999999,ltr,HBEKFJ+MS-PGothic,11.88
‐,301.74,305.37528000000003,827.3097,30297.3097,839.1897,True,11.879999999999995,3.635280000000023,ltr,HBFCKM+Calibri,11.88
3,305.400228,311.42338800000005,827.3097,30297.3097,839.1897,True,11.879999999999995,6.0231600000000185,ltr,HBFCLM+Calibri,11.88
集荷・契約・販売数量（北海道から静岡まで）,98.94,256.13825069000006,68.02409999999998,29538.0241,76.48410000000001,True,8.460000000000036,157.19825069000007,ltr,HBEKFJ+MS-PGothic,8.460000000000036
①,191.46,198.35840000000002,114.83913400000006,29584.839134,121.60723400000006,True,6.768100000000004,6.898400000000009,ltr,HBEKFJ+MS-PGothic,6.768100000000004
②,234.59983424,241.49823424000002,114.83913400000006,29584.839134,121.60723400000006,True,6.768100000000004,6.898400000000009,ltr,HBEKFJ+MS-PGothic,6.768100000000004
②/①,272.5196492,289.76840855999995,114.83913400000006,29584.839134,121.60723400000006,True,6.768100000000004,17.24875935999995,ltr,HBEKFJ+MS-PGothic,6.768100000000004
③,320.78982352,327.68822352,114.83913400000006,29584.839134,121.60723400000006,True,6.768100000000004,6.898399999999981,ltr,HBEKFJ+MS-PGothic,6.768100000000004
③/①,358.76965456,376.01841392,114.83913400000006,29584.839134,121.60723400000006,True,6.768100000000004,17.248759360000008,ltr,HBEKFJ+MS-PGothic,6.768100000000004
北海道,98.94,120.21349577999999,125.57426599999997,29595.574266,132.90616599999998,True,7.331900000000019,21.27349577999999,ltr,HBEKFJ+MS-PGothic,7.331900000000019
106,155.82,169.65946126,124.41897400000005,29594.418974,133.44307400000002,True,9.024099999999976,13.839461260000007,ltr,HBEKFJ+MS-PGothic,9.024099999999976
312.2,192.06051399999998,212.19883414,124.41897400000005,29594.418974,133.44307400000002,True,9.024099999999976,20.13832014000002,ltr,HBEKFJ+MS-PGothic,9.024099999999976
305.8,235.199603,255.27813548999998,124.41897400000005,29594.418974,133.44307400000002,True,9.024099999999976,20.078532489999986,ltr,HBEKFJ+MS-PGothic,9.024099999999976
98%,287.45952795999995,301.29898921999995,124.41897400000005,29594.418974,133.44307400000002,True,9.024099999999976,13.839461260000007,ltr,HBEKFJ+MS-PGothic,9.024099999999976
232.7,321.41983297,341.49836546,124.41897400000005,29594.418974,133.44307400000002,True,9.024099999999976,20.078532489999986,ltr,HBEKFJ+MS-PGothic,9.024099999999976
75%,373.73954558,386.89300000000003,124.41897400000005,29594.418974,133.44307400000002,True,9.024099999999976,13.153454420000003,ltr,HBEKFJ+MS-PGothic,9.024099999999976
143.8,192.06051399999998,212.19883414,135.69909900000005,29605.699099,144.72319900000002,True,9.024099999999976,20.13832014000002,ltr,HBEKFJ+MS-PGothic,9.024099999999976
141.2,235.199603,255.27813548999998,135.69909900000005,29605.699099,144.72319900000002,True,9.024099999999976,20.078532489999986,ltr,HBEKFJ+MS-PGothic,9.024099999999976
98%,287.45952796,301.29898921999995,135.69909900000005,29605.699099,144.72319900000002,True,9.024099999999976,13.83946125999995,ltr,HBEKFJ+MS-PGothic,9.024099999999976
112.1,321.41983297,341.49836545999995,135.69909900000005,29605.699099,144.72319900000002,True,9.024099999999976,20.07853248999993,ltr,HBEKFJ+MS-PGothic,9.024099999999976
78%,373.73954558,386.89300000000003,135.69909900000005,29605.699099,144.72319900000002,True,9.024099999999976,13.153454420000003,ltr,HBEKFJ+MS-PGothic,9.024099999999976
94.9,196.68071962999997,212.19883413999997,147.51886518000003,29617.51886518,156.54296518,True,9.024099999999976,15.518114510000004,ltr,HBEKFJ+MS-PGothic,9.024099999999976
92.1,239.76002097999998,255.27813548999998,147.51886518000003,29617.51886518,156.54296518,True,9.024099999999976,15.518114510000004,ltr,HBEKFJ+MS-PGothic,9.024099999999976
97%,287.45952795999995,301.29898921999995,147.51886518000003,29617.51886518,156.54296518,True,9.024099999999976,13.839461260000007,ltr,HBEKFJ+MS-PGothic,9.024099999999976
70.8,325.98025094999997,341.49836545999995,147.51886518000003,29617.51886518,156.54296518,True,9.024099999999976,15.518114509999975,ltr,HBEKFJ+MS-PGothic,9.024099999999976
75%,373.73954558,386.89300000000003,147.51886518000003,29617.51886518,156.54296518,True,9.024099999999976,13.153454420000003,ltr,HBEKFJ+MS-PGothic,9.024099999999976
21.5,196.68071962999997,212.19883413999997,158.79899018000003,29628.79899018,167.82309018,True,9.024099999999976,15.518114510000004,ltr,HBEKFJ+MS-PGothic,9.024099999999976
21.1,239.76002097999998,255.27813548999998,158.79899018000003,29628.79899018,167.82309018,True,9.024099999999976,15.518114510000004,ltr,HBEKFJ+MS-PGothic,9.024099999999976
98%,287.45952795999995,301.29898921999995,158.79899018000003,29628.79899018,167.82309018,True,9.024099999999976,13.839461260000007,ltr,HBEKFJ+MS-PGothic,9.024099999999976
10.5,325.98025094999997,341.49836545999995,158.79899018000003,29628.79899018,167.82309018,True,9.024099999999976,15.518114509999975,ltr,HBEKFJ+MS-PGothic,9.024099999999976
49%,373.73954558,386.89300000000003,158.79899018000003,29628.79899018,167.82309018,True,9.024099999999976,13.153454420000003,ltr,HBEKFJ+MS-PGothic,9.024099999999976
青,98.94,106.41329999999999,171.23426600000005,29641.234266,178.56616600000007,True,7.331900000000019,7.473299999999995,ltr,HBEKFJ+MS-PGothic,7.331900000000019
森,110.99966420999999,118.47296420999999,171.23426600000005,29641.234266,178.56616600000007,True,7.331900000000019,7.473299999999995,ltr,HBEKFJ+MS-PGothic,7.331900000000019
99,158.16,167.31946798,170.07897400000002,29640.078974,179.103074,True,9.024099999999976,9.159467980000016,ltr,HBEKFJ+MS-PGothic,9.024099999999976
111.8,192.06051736,212.1988375,170.07897400000002,29640.078974,179.103074,True,9.024099999999976,20.13832013999999,ltr,HBEKFJ+MS-PGothic,9.024099999999976
106.4,235.19960636000002,255.27813884999998,170.07897400000002,29640.078974,179.103074,True,9.024099999999976,20.078532489999958,ltr,HBEKFJ+MS-PGothic,9.024099999999976
95%,287.45953132,301.29899257999995,170.07897400000002,29640.078974,179.103074,True,9.024099999999976,13.83946125999995,ltr,HBEKFJ+MS-PGothic,9.024099999999976
71.8,325.98025431,341.49836882000005,170.07897400000002,29640.078974,179.103074,True,9.024099999999976,15.518114510000032,ltr,HBEKFJ+MS-PGothic,9.024099999999976
64%,373.7395489400001,386.89300000000003,170.07897400000002,29640.078974,179.103074,True,9.024099999999976,13.153451059999952,ltr,HBEKFJ+MS-PGothic,9.024099999999976
84.8,196.67980318,212.19791769,181.35909900000001,29651.359099,190.383199,True,9.024099999999976,15.518114510000004,ltr,HBEKFJ+MS-PGothic,9.024099999999976
80.9,239.75910453,255.27721904,181.35909900000001,29651.359099,190.383199,True,9.024099999999976,15.518114510000004,ltr,HBEKFJ+MS-PGothic,9.024099999999976
95%,287.45861150999997,301.29807277,181.35909900000001,29651.359099,190.383199,True,9.024099999999976,13.839461260000007,ltr,HBEKFJ+MS-PGothic,9.024099999999976
50.4,325.9793345,341.49744900999997,181.35909900000001,29651.359099,190.383199,True,9.024099999999976,15.518114509999975,ltr,HBEKFJ+MS-PGothic,9.024099999999976
