PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2022/Oct2022.pdf
Title page: 39 | Table start page: 39
Parsing page: 40 (crop_right_ratio=0.65)
Numeric centers (xc): (207.1875847, 254.58691978, 335.52513273)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
指数比率 |  |  | 指数比率 | 
①②②/① |  |  | ①②②/① | 
新潟 | 新潟 |  | general | (272.3, 270.8, 239.0)
コシヒカリ一般 |  |  | コシヒカリ一般 | (136.8, 136.4, 121.7)
コシヒカリ魚沼 |  |  | コシヒカリ魚沼 | (29.8, 29.2, 27.3)
コシヒカリ佐渡 |  |  | コシヒカリ佐渡 | (13.9, 13.9, 12.1)
コシヒカリ岩船 |  |  | コシヒカリ岩船 | (11.0, 11.0, 9.6)
こしいぶき |  |  | こしいぶき | (42.6, 42.3, 36.1)
富山 | 富山 |  | general | (86.9, 86.6, 67.1)
コシヒカリ |  |  | コシヒカリ | (61.3, 61.1, 49.6)
てんたかく |  |  | てんたかく | (8.3, 8.3, 6.9)
石川 | 石川 |  | general | (36.8, 36.8, 21.1)
コシヒカリ |  |  | コシヒカリ | (18.3, 18.3, 10.0)
ゆめみづほ |  |  | ゆめみづほ | (7.9, 7.9, 4.0)
福井 | 福井 |  | general | (55.9, 55.4, 44.4)
コシヒカリ |  |  | コシヒカリ | (20.6, 20.7, 16.7)
ハナエチゼン |  |  | ハナエチゼン | (17.3, 17.2, 14.0)
あきさかり |  |  | あきさかり | (5.1, 5.1, 4.3)
岐阜 | 岐阜 |  | general | (22.3, 22.5, 15.7)
ハツシモ |  |  | ハツシモ | (10.7, 11.1, 5.9)
コシヒカリ |  |  | コシヒカリ | (5.1, 5.0, 4.3)
あさひの夢 |  |  | あさひの夢 | (0.1, 0.1, 0.1)
愛知 | 愛知 |  | general | (37.0, 37.0, 29.5)
あいちのかおり |  |  | あいちのかおり | (20.5, 20.5, 15.5)
コシヒカリ |  |  | コシヒカリ | (10.7, 10.7, 9.6)
大地の風 |  |  | 大地の風 | (1.3, 1.3, 0.9)
三重 | 三重 |  | general | (27.2, 27.2, 23.5)
コシヒカリ一般 |  |  | コシヒカリ一般 | (13.2, 13.2, 11.5)
コシヒカリ伊賀 |  |  | コシヒカリ伊賀 | (6.2, 6.2, 5.2)
キヌヒカリ |  |  | キヌヒカリ | (2.1, 2.1, 2.0)
滋賀 | 滋賀 |  | general | (59.1, 58.6, 47.7)
コシヒカリ |  |  | コシヒカリ | (20.0, 19.9, 16.6)
キヌヒカリ |  |  | キヌヒカリ | (10.9, 10.8, 8.9)
みずかがみ |  |  | みずかがみ | (11.4, 11.4, 9.9)
京都 | 京都 |  | general | (9.0, 9.0, 8.1)
コシヒカリ |  |  | コシヒカリ | (5.6, 5.6, 5.3)
キヌヒカリ |  |  | キヌヒカリ | (1.6, 1.6, 1.4)
ヒノヒカリ |  |  | ヒノヒカリ | (1.0, 1.0, 0.8)
大阪 | 大阪 |  | general | 
兵庫 | 兵庫 |  | general | (40.2, 39.3, 30.5)
コシヒカリ |  |  | コシヒカリ | (12.3, 12.1, 11.4)
ヒノヒカリ |  |  | ヒノヒカリ | (5.1, 4.7, 3.5)
キヌヒカリ |  |  | キヌヒカリ | (4.0, 3.9, 3.1)
奈良 | 奈良 |  | general | (9.0, 6.2, 6.2)
ヒノヒカリ |  |  | ヒノヒカリ | (7.7, 5.3, 5.3)
和歌山 | 和歌山 |  | general | (0.8, 0.8, 0.8)
鳥取 | 鳥取 |  | general | (24.8, 24.6, 17.9)
きぬむすめ |  |  | きぬむすめ | (8.9, 8.7, 4.7)
コシヒカリ |  |  | コシヒカリ | (6.2, 6.2, 4.9)
ひとめぼれ |  |  | ひとめぼれ | (4.4, 4.4, 3.9)
島根 | 島根 |  | general | (34.5, 33.6, 27.6)
コシヒカリ |  |  | コシヒカリ | (13.1, 12.6, 11.8)
きぬむすめ |  |  | きぬむすめ | (14.3, 14.1, 10.2)
つや姫 |  |  | つや姫 | (4.9, 4.7, 4.1)
岡山 | 岡山 |  | general | (40.3, 36.7, 29.5)
アケボノ |  |  | アケボノ | (8.4, 7.5, 4.4)
コシヒカリ |  |  | コシヒカリ | (6.7, 6.5, 6.5)
きぬむすめ |  |  | きぬむすめ | (6.9, 5.6, 4.5)
広島 | 広島 |  | general | (31.7, 36.8, 23.6)
コシヒカリ |  |  | コシヒカリ | (12.8, 16.9, 10.7)
あきさかり |  |  | あきさかり | (7.4, 9.5, 4.6)
あきろまん |  |  | あきろまん | (3.0, 2.8, 2.1)
契約 |  |  | 契約 | 
