PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2022/Oct2022.pdf
Title page: 39 | Table start page: 39
Parsing page: 39 (crop_right_ratio=0.65)
Numeric centers (xc): (199.78901055999998, 247.36822472, 328.63765868)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
２令和3年産米の産地別契約・販売状況 |  |  | ２令和3年産米の産地別契約・販売状況 | 
（累計、うるち米、 |  |  | （累計、うるち米、 | 
指数比率 |  |  | 指数比率 | 
①②②/① |  |  | ①②②/① | 
北海道 | 北海道 |  | general | (368.4, 354.0, 285.3)
ななつぼし |  |  | ななつぼし | (176.1, 173.9, 152.5)
ゆめぴりか |  |  | ゆめぴりか | (92.9, 84.4, 68.2)
きらら３９７ |  |  | きらら３９７ | (33.9, 33.0, 16.5)
青森 | 青森 |  | general | (122.7, 117.5, 96.9)
まっしぐら |  |  | まっしぐら | (96.0, 91.6, 73.3)
つがるロマン |  |  | つがるロマン | (15.4, 14.7, 13.6)
岩手 | 岩手 |  | general | (132.7, 129.5, 79.6)
ひとめぼれ |  |  | ひとめぼれ | (102.8, 99.8, 63.7)
あきたこまち |  |  | あきたこまち | (14.4, 14.4, 5.6)
銀河のしずく |  |  | 銀河のしずく | (7.2, 7.1, 5.7)
宮城 | 宮城 |  | general | (181.5, 179.0, 114.0)
ひとめぼれ |  |  | ひとめぼれ | (139.6, 139.0, 83.7)
つや姫 |  |  | つや姫 | (14.7, 14.7, 12.3)
ササニシキ |  |  | ササニシキ | (9.9, 9.8, 6.9)
秋田 | 秋田 |  | general | (269.8, 267.7, 216.4)
あきたこまち |  |  | あきたこまち | (223.1, 221.2, 188.6)
めんこいな |  |  | めんこいな | (11.1, 10.9, 6.2)
ひとめぼれ |  |  | ひとめぼれ | (21.1, 21.1, 10.6)
山形 | 山形 |  | general | (211.6, 201.9, 156.1)
はえぬき |  |  | はえぬき | (121.0, 114.5, 81.0)
つや姫 |  |  | つや姫 | (44.0, 43.2, 39.2)
雪若丸 |  |  | 雪若丸 | (20.3, 18.1, 13.6)
福島 | 福島 |  | general | (128.4, 128.6, 84.7)
コシヒカリ中通り |  |  | コシヒカリ中通り | (39.8, 39.9, 31.3)
コシヒカリ会津 |  |  | コシヒカリ会津 | (31.1, 32.9, 13.6)
コシヒカリ浜通り |  |  | コシヒカリ浜通り | (5.1, 5.3, 3.4)
ひとめぼれ |  |  | ひとめぼれ | (24.1, 24.3, 16.7)
天のつぶ |  |  | 天のつぶ | (18.2, 17.4, 12.6)
茨城 | 茨城 |  | general | (81.9, 82.1, 65.6)
コシヒカリ |  |  | コシヒカリ | (59.7, 59.6, 44.4)
あきたこまち |  |  | あきたこまち | (10.7, 11.0, 10.6)
あさひの夢 |  |  | あさひの夢 | (0.2, 0.2, 0.2)
栃木 | 栃木 |  | general | (128.6, 120.9, 80.8)
コシヒカリ |  |  | コシヒカリ | (94.5, 89.2, 58.0)
あさひの夢 |  |  | あさひの夢 | (7.0, 6.4, 3.7)
とちぎの星 |  |  | とちぎの星 | (19.1, 18.0, 13.7)
群馬 | 群馬 |  | general | (18.6, 18.5, 12.2)
あさひの夢 |  |  | あさひの夢 | (12.3, 12.3, 8.3)
ゆめまつり |  |  | ゆめまつり | (3.5, 3.5, 2.0)
埼玉 | 埼玉 |  | general | (23.4, 22.9, 15.1)
彩のかがやき |  |  | 彩のかがやき | (8.7, 8.4, 6.9)
彩のきずな |  |  | 彩のきずな | (7.3, 7.2, 3.7)
コシヒカリ |  |  | コシヒカリ | (5.1, 5.0, 2.5)
千葉 | 千葉 |  | general | (69.7, 70.1, 68.7)
コシヒカリ |  |  | コシヒカリ | (34.9, 35.0, 34.6)
ふさこがね |  |  | ふさこがね | (14.8, 15.0, 14.8)
ふさおとめ |  |  | ふさおとめ | (13.1, 13.3, 13.0)
東京 | 東京 |  | general | (0.0, 0.0, 0.0)
神奈川 | 神奈川 |  | general | (2.2, 1.9, 1.9)
山梨 | 山梨 |  | general | (5.2, 4.2, 4.2)
コシヒカリ |  |  | コシヒカリ | (4.5, 3.6, 3.6)
長野 | 長野 |  | general | (65.3, 65.0, 42.9)
コシヒカリ |  |  | コシヒカリ | (52.3, 52.0, 33.5)
あきたこまち |  |  | あきたこまち | (6.6, 6.6, 4.9)
静岡 | 静岡 |  | general | (6.7, 6.7, 6.7)
コシヒカリ |  |  | コシヒカリ | (3.8, 3.8, 3.8)
きぬむすめ |  |  | きぬむすめ | (1.3, 1.3, 1.3)
あいちのかおり |  |  | あいちのかおり | (0.9, 0.9, 0.9)
契約 |  |  | 契約 | 
