PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2025/Mar2025.pdf
Title page: 35 | Table start page: 35
Parsing page: 35 (crop_right_ratio=0.65)
Numeric centers (xc): (179.183253565881, 219.53652086495157, 300.26405456005944)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
２令和６年産米の産地別契約・販売状況 |  |  | ２令和６年産米の産地別契約・販売状況 | 
（累計、うるち米、令 |  |  | （累計、うるち米、令 | 
指数比率 |  |  | 指数比率 | 
①②②/①③ |  |  | ①②②/①③ | 
北海道 | 北海道 |  | general | (271.1, 233.3, 103.5)
ななつぼし |  |  | ななつぼし | (129.4, 118.1, 49.0)
ゆめぴりか |  |  | ゆめぴりか | (77.1, 61.9, 26.6)
きらら３９７ |  |  | きらら３９７ | (19.2, 17.4, 3.9)
青森 | 青森 |  | general | (96.7, 81.7, 26.0)
まっしぐら |  |  | まっしぐら | (69.3, 59.4, 17.1)
つがるロマン |  |  | つがるロマン | 
岩手 | 岩手 |  | general | (103.7, 90.7, 25.0)
ひとめぼれ |  |  | ひとめぼれ | (77.0, 68.6, 18.7)
銀河のしずく |  |  | 銀河のしずく | (17.3, 16.0, 4.8)
あきたこまち |  |  | あきたこまち | (5.2, 4.5, 0.7)
宮城 | 宮城 |  | general | (129.7, 125.0, 33.7)
ひとめぼれ |  |  | ひとめぼれ | (96.5, 94.9, 23.2)
つや姫 |  |  | つや姫 | (13.1, 12.2, 3.0)
ササニシキ |  |  | ササニシキ | (8.2, 8.0, 3.4)
秋田 | 秋田 |  | general | (201.7, 234.8, 58.2)
あきたこまち |  |  | あきたこまち | (161.4, 197.6, 48.9)
ひとめぼれ |  |  | ひとめぼれ | (16.2, 17.5, 2.0)
めんこいな |  |  | めんこいな | (7.4, 8.0, 2.4)
山形 | 山形 |  | general | (147.6, 101.6, 35.7)
はえぬき |  |  | はえぬき | (71.3, 47.8, 13.1)
つや姫 |  |  | つや姫 | (36.2, 27.7, 12.6)
雪若丸 |  |  | 雪若丸 | (22.3, 13.3, 3.9)
福島 | 福島 |  | general | (136.0, 82.2, 23.6)
コシヒカリ（中通り） |  |  | コシヒカリ（中通り） | (33.5, 25.6, 7.5)
コシヒカリ（会津） |  |  | コシヒカリ（会津） | (26.8, 20.8, 3.0)
コシヒカリ（浜通り） |  |  | コシヒカリ（浜通り） | (3.8, 3.1, 0.7)
ひとめぼれ |  |  | ひとめぼれ | (25.8, 13.3, 4.6)
天のつぶ |  |  | 天のつぶ | (27.9, 12.1, 4.0)
茨城 | 茨城 |  | general | (56.4, 62.1, 27.7)
コシヒカリ |  |  | コシヒカリ | (33.3, 39.2, 16.5)
あきたこまち |  |  | あきたこまち | (7.3, 7.4, 5.7)
にじのきらめき |  |  | にじのきらめき | (8.8, 8.8, 2.5)
栃木 | 栃木 |  | general | (82.1, 63.7, 18.2)
コシヒカリ |  |  | コシヒカリ | (59.9, 47.6, 15.0)
とちぎの星 |  |  | とちぎの星 | (13.3, 9.7, 1.3)
あさひの夢 |  |  | あさひの夢 | (3.3, 2.7, 0.4)
群馬 | 群馬 |  | general | (12.3, 6.0, 1.8)
あさひの夢 |  |  | あさひの夢 | (8.3, 5.2, 1.2)
ゆめまつり |  |  | ゆめまつり | (0.9, 0.0, 0.0)
埼玉 | 埼玉 |  | general | (7.4, 10.3, 3.3)
彩のきずな |  |  | 彩のきずな | (3.2, 3.8, 1.6)
彩のかがやき |  |  | 彩のかがやき | (1.1, 3.0, 0.3)
コシヒカリ |  |  | コシヒカリ | (1.6, 2.2, 0.8)
千葉 | 千葉 |  | general | (49.3, 52.0, 37.2)
コシヒカリ |  |  | コシヒカリ | (23.2, 25.0, 16.6)
ふさこがね |  |  | ふさこがね | (12.4, 12.8, 10.4)
ふさおとめ |  |  | ふさおとめ | (8.9, 9.0, 7.7)
東京 | 東京 |  | general | 
神奈川 | 神奈川 |  | general | (2.3, 2.0, 2.0)
山梨 | 山梨 |  | general | (4.3, 1.6, 1.6)
コシヒカリ |  |  | コシヒカリ | (3.7, 1.4, 1.4)
長野 | 長野 |  | general | (55.9, 49.4, 15.3)
コシヒカリ |  |  | コシヒカリ | (44.8, 39.8, 10.4)
あきたこまち |  |  | あきたこまち | (5.1, 4.7, 2.2)
静岡 | 静岡 |  | general | (4.8, 7.2, 2.4)
コシヒカリ |  |  | コシヒカリ | (3.2, 4.5, 1.8)
きぬむすめ |  |  | きぬむすめ | (0.6, 1.2, 0.3)
にこまる |  |  | にこまる | (0.3, 0.4, 0.1)
契約-3 |  |  | 契約-3 | 
