PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2025/Mar2025.pdf
Title page: 35 | Table start page: 35
Parsing page: 36 (crop_right_ratio=0.65)
Numeric centers (xc): (178.97839796044198, 219.33372360046437, 300.05837230092027)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
指数比率 |  |  | 指数比率 | 
①②②/①③ |  |  | ①②②/①③ | 
新潟 | 新潟 |  | general | (246.0, 219.7, 87.1)
コシヒカリ（一般） |  |  | コシヒカリ（一般） | (117.3, 112.1, 38.0)
コシヒカリ（魚沼） |  |  | コシヒカリ（魚沼） | (30.8, 25.5, 13.1)
コシヒカリ（佐渡） |  |  | コシヒカリ（佐渡） | (11.8, 12.6, 3.8)
コシヒカリ（岩船） |  |  | コシヒカリ（岩船） | (10.6, 11.3, 3.7)
こしいぶき |  |  | こしいぶき | (33.4, 22.2, 12.7)
富山 | 富山 |  | general | (69.4, 58.6, 23.2)
コシヒカリ |  |  | コシヒカリ | (44.4, 38.1, 16.5)
てんたかく |  |  | てんたかく | (6.8, 5.6, 2.5)
石川 | 石川 |  | general | (27.2, 29.1, 8.1)
コシヒカリ |  |  | コシヒカリ | (10.4, 10.4, 3.2)
ゆめみづほ |  |  | ゆめみづほ | (6.8, 6.1, 1.4)
福井 | 福井 |  | general | (42.2, 42.4, 17.5)
コシヒカリ |  |  | コシヒカリ | (15.2, 15.9, 5.1)
ハナエチゼン |  |  | ハナエチゼン | (11.7, 12.5, 7.0)
あきさかり |  |  | あきさかり | (3.9, 4.1, 1.0)
岐阜 | 岐阜 |  | general | (10.2, 8.0, 4.5)
ハツシモ |  |  | ハツシモ | (3.1, 3.4, 1.2)
コシヒカリ |  |  | コシヒカリ | (3.7, 1.8, 1.4)
ほしじるし |  |  | ほしじるし | (0.7, 0.7, 0.4)
愛知 | 愛知 |  | general | (26.1, 26.1, 10.7)
あいちのかおり |  |  | あいちのかおり | (13.4, 13.4, 4.0)
コシヒカリ |  |  | コシヒカリ | (7.1, 7.1, 3.9)
大地の風 |  |  | 大地の風 | (0.9, 0.9, 0.2)
三重 | 三重 |  | general | (14.6, 20.3, 6.9)
コシヒカリ（一般） |  |  | コシヒカリ（一般） | (5.3, 11.7, 3.7)
コシヒカリ（伊賀） |  |  | コシヒカリ（伊賀） | (4.3, 4.6, 1.6)
キヌヒカリ |  |  | キヌヒカリ | (0.6, 1.2, 0.3)
滋賀 | 滋賀 |  | general | (40.8, 32.8, 20.1)
コシヒカリ |  |  | コシヒカリ | (14.5, 11.5, 7.4)
キヌヒカリ |  |  | キヌヒカリ | (6.7, 5.6, 3.0)
みずかがみ |  |  | みずかがみ | (8.9, 7.1, 5.2)
京都 | 京都 |  | general | (6.1, 4.2, 2.9)
コシヒカリ |  |  | コシヒカリ | (3.7, 2.2, 1.8)
キヌヒカリ |  |  | キヌヒカリ | (0.7, 0.6, 0.4)
ヒノヒカリ |  |  | ヒノヒカリ | (0.5, 0.4, 0.2)
大阪 | 大阪 |  | general | 
兵庫 | 兵庫 |  | general | (17.0, 16.4, 6.7)
コシヒカリ |  |  | コシヒカリ | (8.1, 8.6, 4.3)
ヒノヒカリ |  |  | ヒノヒカリ | (2.4, 2.6, 0.6)
キヌヒカリ |  |  | キヌヒカリ | (2.7, 2.4, 1.0)
奈良 | 奈良 |  | general | (6.6, 2.5, 2.5)
ヒノヒカリ |  |  | ヒノヒカリ | (5.5, 1.9, 1.9)
和歌山 | 和歌山 |  | general | (0.8, 0.8, 0.3)
鳥取 | 鳥取 |  | general | (18.9, 14.1, 7.3)
きぬむすめ |  |  | きぬむすめ | (6.1, 3.8, 2.5)
コシヒカリ |  |  | コシヒカリ | (4.7, 4.6, 2.2)
ひとめぼれ |  |  | ひとめぼれ | (2.9, 2.6, 1.4)
島根 | 島根 |  | general | (27.8, 28.3, 10.9)
きぬむすめ |  |  | きぬむすめ | (12.3, 11.7, 4.1)
コシヒカリ |  |  | コシヒカリ | (9.2, 9.7, 4.1)
つや姫 |  |  | つや姫 | (4.7, 5.3, 2.0)
岡山 | 岡山 |  | general | (31.7, 31.7, 9.8)
アケボノ |  |  | アケボノ | (5.3, 2.7, 0.8)
きぬむすめ |  |  | きぬむすめ | (5.9, 7.5, 1.6)
コシヒカリ |  |  | コシヒカリ | (4.9, 5.6, 2.7)
広島 | 広島 |  | general | (26.3, 29.4, 13.9)
コシヒカリ |  |  | コシヒカリ | (9.9, 11.9, 5.1)
あきさかり |  |  | あきさかり | (5.1, 6.3, 2.6)
あきろまん |  |  | あきろまん | (2.4, 2.6, 1.3)
契約-4 |  |  | 契約-4 | 
