PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2025/Feb2025.pdf
Title page: 37 | Table start page: 37
Parsing page: 37 (crop_right_ratio=0.65)
Numeric centers (xc): (197.64190000000002, 246.3619, 295.08259999999996)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
２令和６年産米の産地別契約・販売状況 |  |  | ２令和６年産米の産地別契約・販売状況 | 
（累計、うるち米、令 |  |  | （累計、うるち米、令 | 
指数 |  |  | 指数 | 
北海道 | 北海道 |  | general | (254.7, 227.5, 83.6)
ななつぼし |  |  | ななつぼし | (121.6, 118.6, 39.2)
ゆめぴりか |  |  | ゆめぴりか | (74.9, 58.0, 20.8)
きらら３９７ |  |  | きらら３９７ | (18.9, 16.8, 2.9)
青森 | 青森 |  | general | (95.8, 79.9, 18.8)
まっしぐら |  |  | まっしぐら | (69.1, 57.9, 11.6)
つがるロマン |  |  | つがるロマン | 
岩手 | 岩手 |  | general | (104.3, 83.8, 17.8)
ひとめぼれ |  |  | ひとめぼれ | (77.4, 62.9, 12.6)
銀河のしずく |  |  | 銀河のしずく | (17.3, 15.4, 3.7)
あきたこまち |  |  | あきたこまち | (5.3, 4.0, 0.8)
宮城 | 宮城 |  | general | (128.3, 122.1, 25.0)
ひとめぼれ |  |  | ひとめぼれ | (95.3, 93.1, 17.2)
つや姫 |  |  | つや姫 | (13.1, 12.1, 2.1)
ササニシキ |  |  | ササニシキ | (8.1, 7.2, 2.6)
秋田 | 秋田 |  | general | (195.7, 222.8, 44.6)
あきたこまち |  |  | あきたこまち | (157.2, 187.8, 37.5)
ひとめぼれ |  |  | ひとめぼれ | (15.5, 17.4, 1.4)
めんこいな |  |  | めんこいな | (6.6, 7.6, 1.7)
山形 | 山形 |  | general | (146.5, 93.6, 32.1)
はえぬき |  |  | はえぬき | (70.6, 44.5, 9.3)
つや姫 |  |  | つや姫 | (35.8, 25.8, 9.4)
雪若丸 |  |  | 雪若丸 | (22.2, 11.8, 3.0)
福島 | 福島 |  | general | (132.0, 55.7, 15.6)
コシヒカリ（中通り） |  |  | コシヒカリ（中通り） | (32.6, 13.4, 5.3)
コシヒカリ（会津） |  |  | コシヒカリ（会津） | (26.8, 19.8, 2.2)
コシヒカリ（浜通り） |  |  | コシヒカリ（浜通り） | (3.7, 2.7, 0.6)
ひとめぼれ |  |  | ひとめぼれ | (23.8, 8.1, 2.8)
天のつぶ |  |  | 天のつぶ | (27.0, 7.5, 3.4)
茨城 | 茨城 |  | general | (56.1, 60.7, 22.6)
コシヒカリ |  |  | コシヒカリ | (33.1, 38.8, 13.2)
あきたこまち |  |  | あきたこまち | (7.3, 7.4, 5.3)
にじのきらめき |  |  | にじのきらめき | (8.8, 7.9, 1.8)
栃木 | 栃木 |  | general | (82.0, 67.3, 12.4)
コシヒカリ |  |  | コシヒカリ | (59.9, 51.6, 9.8)
とちぎの星 |  |  | とちぎの星 | (13.3, 9.4, 0.9)
あさひの夢 |  |  | あさひの夢 | (3.3, 2.7, 0.3)
群馬 | 群馬 |  | general | (10.7, 5.5, 1.1)
あさひの夢 |  |  | あさひの夢 | (7.4, 5.0, 0.7)
ゆめまつり |  |  | ゆめまつり | (0.6, nan, nan)
埼玉 | 埼玉 |  | general | (7.0, 10.1, 2.4)
彩のきずな |  |  | 彩のきずな | (2.9, 3.7, 1.3)
彩のかがやき |  |  | 彩のかがやき | (1.1, 3.0, 0.2)
コシヒカリ |  |  | コシヒカリ | (1.6, 2.2, 0.4)
千葉 | 千葉 |  | general | (48.4, 50.9, 34.9)
コシヒカリ |  |  | コシヒカリ | (22.7, 24.5, 15.5)
ふさこがね |  |  | ふさこがね | (12.2, 12.4, 9.8)
ふさおとめ |  |  | ふさおとめ | (8.8, 8.8, 7.4)
東京 | 東京 |  | general | 
神奈川 | 神奈川 |  | general | (2.3, 1.8, 1.8)
山梨 | 山梨 |  | general | (4.3, 1.4, 1.4)
コシヒカリ |  |  | コシヒカリ | (3.7, 1.1, 1.1)
長野 | 長野 |  | general | (55.8, 46.6, 11.1)
コシヒカリ |  |  | コシヒカリ | (44.7, 37.6, 7.6)
あきたこまち |  |  | あきたこまち | (5.1, 4.6, 1.6)
静岡 | 静岡 |  | general | (7.2, 7.2, 1.9)
コシヒカリ |  |  | コシヒカリ | (4.4, 4.5, 1.5)
きぬむすめ |  |  | きぬむすめ | (1.1, 1.2, 0.2)
にこまる |  |  | にこまる | (0.8, 0.4, 0.0)
契約-3 |  |  | 契約-3 | 
