PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2020/Sep2020.pdf
Title page: 20 | Table start page: 20
Parsing page: 20 (crop_right_ratio=0.65)
Numeric centers (xc): (225.859952855, 269.5382061749999, 340.27614032500003)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
2令和元年産米の産地別契約・販売状況 |  |  | 2令和元年産米の産地別契約・販売状況 | 
（累計、うるち米、令 |  |  | （累計、うるち米、令 | 
指数比率 |  |  | 指数比率 | 
①②②/① |  |  | ①②②/① | 
北海道104343.9338.098% |  |  | 北海道104343.9338.098% | (343.9, 338.0, 264.7)
ななつぼし164.2163.099% |  |  | ななつぼし164.2163.099% | (164.2, 163.0, 127.4)
ゆめぴりか80.179.699% |  |  | ゆめぴりか80.179.699% | (80.1, 79.6, 68.3)
きらら３９７38.137.097% |  |  | きらら３９７38.137.097% | (38.1, 37.0, 22.0)
青森106157.1140.389% |  |  | 青森106157.1140.389% | (157.1, 140.3, 108.4)
まっしぐら112.098.288% |  |  | まっしぐら112.098.288% | (112.0, 98.2, 75.2)
つがるロマン35.432.592% |  |  | つがるロマン35.432.592% | (35.4, 32.5, 24.5)
岩手103137.2135.999% |  |  | 岩手103137.2135.999% | (137.2, 135.9, 91.8)
ひとめぼれ105.0103.899% |  |  | ひとめぼれ105.0103.899% | (105.0, 103.8, 70.3)
あきたこまち15.815.8100% |  |  | あきたこまち15.815.8100% | (15.8, 15.8, 10.0)
銀河のしずく6.76.7100% |  |  | 銀河のしずく6.76.7100% | (6.7, 6.7, 4.9)
宮城102173.3166.096% |  |  | 宮城102173.3166.096% | (173.3, 166.0, 110.7)
ひとめぼれ135.3130.596% |  |  | ひとめぼれ135.3130.596% | (135.3, 130.5, 83.7)
つや姫12.011.697% |  |  | つや姫12.011.697% | (12.0, 11.6, 9.4)
ササニシキ8.48.297% |  |  | ササニシキ8.48.297% | (8.4, 8.2, 5.7)
秋田104275.1268.798% |  |  | 秋田104275.1268.798% | (275.1, 268.7, 216.1)
あきたこまち223.9217.697% |  |  | あきたこまち223.9217.697% | (223.9, 217.6, 184.1)
めんこいな13.513.5101% |  |  | めんこいな13.513.5101% | (13.5, 13.5, 9.3)
ひとめぼれ21.421.299% |  |  | ひとめぼれ21.421.299% | (21.4, 21.2, 13.0)
山形105216.0213.799% |  |  | 山形105216.0213.799% | (216.0, 213.7, 152.7)
はえぬき127.1127.3100% |  |  | はえぬき127.1127.3100% | (127.1, 127.3, 84.0)
つや姫42.941.998% |  |  | つや姫42.941.998% | (42.9, 41.9, 35.7)
ひとめぼれ16.215.897% |  |  | ひとめぼれ16.215.897% | (16.2, 15.8, 13.3)
福島102175.9158.290% |  |  | 福島102175.9158.290% | (175.9, 158.2, 101.4)
コシヒカリ中通り48.141.586% |  |  | コシヒカリ中通り48.141.586% | (48.1, 41.5, 27.3)
コシヒカリ会津46.045.9100% |  |  | コシヒカリ会津46.045.9100% | (46.0, 45.9, 24.4)
コシヒカリ浜通り8.28.7107% |  |  | コシヒカリ浜通り8.28.7107% | (8.2, 8.7, 3.6)
ひとめぼれ31.329.393% |  |  | ひとめぼれ31.329.393% | (31.3, 29.3, 19.8)
天のつぶ26.122.285% |  |  | 天のつぶ26.122.285% | (26.1, 22.2, 16.3)
茨城9671.070.8100% |  |  | 茨城9671.070.8100% | (71.0, 70.8, 58.5)
コシヒカリ52.852.6100% |  |  | コシヒカリ52.852.6100% | (52.8, 52.6, 41.4)
あきたこまち9.89.8100% |  |  | あきたこまち9.89.8100% | (9.8, 9.8, 9.8)
あさひの夢1.11.1100% |  |  | あさひの夢1.11.1100% | (1.1, 1.1, 0.6)
栃木97125.7116.393% |  |  | 栃木97125.7116.393% | (125.7, 116.3, 86.6)
コシヒカリ94.087.793% |  |  | コシヒカリ94.087.793% | (94.0, 87.7, 63.7)
あさひの夢8.98.393% |  |  | あさひの夢8.98.393% | (8.9, 8.3, 6.2)
とちぎの星12.911.690% |  |  | とちぎの星12.911.690% | (12.9, 11.6, 9.3)
群馬9822.122.0100% |  |  | 群馬9822.122.0100% | (22.1, 22.0, 16.3)
あさひの夢16.316.2100% |  |  | あさひの夢16.316.2100% | (16.3, 16.2, 11.6)
ゆめまつり3.83.899% |  |  | ゆめまつり3.83.899% | (3.8, 3.8, 3.4)
埼玉9818.015.586% |  |  | 埼玉9818.015.586% | (18.0, 15.5, 12.2)
彩のかがやき8.06.582% |  |  | 彩のかがやき8.06.582% | (8.0, 6.5, 5.2)
コシヒカリ3.83.491% |  |  | コシヒカリ3.83.491% | (3.8, 3.4, 2.5)
彩のきずな4.54.192% |  |  | 彩のきずな4.54.192% | (4.5, 4.1, 3.2)
千葉9577.077.4100% |  |  | 千葉9577.077.4100% | (77.0, 77.4, 75.1)
コシヒカリ36.335.598% |  |  | コシヒカリ36.335.598% | (36.3, 35.5, 35.0)
ふさこがね18.918.799% |  |  | ふさこがね18.918.799% | (18.9, 18.7, 18.6)
ふさおとめ17.116.899% |  |  | ふさおとめ17.116.899% | (17.1, 16.8, 16.8)
東京970.00.0100% |  |  | 東京970.00.0100% | (0.0, 0.0, 0.0)
神奈川951.81.270% |  |  | 神奈川951.81.270% | (1.8, 1.2, 1.2)
山梨995.94.271% |  |  | 山梨995.94.271% | (5.9, 4.2, 4.2)
コシヒカリ5.13.772% |  |  | コシヒカリ5.13.772% | (5.1, 3.7, 3.7)
長野10069.869.399% |  |  | 長野10069.869.399% | (69.8, 69.3, 51.3)
コシヒカリ55.154.9100% |  |  | コシヒカリ55.154.9100% | (55.1, 54.9, 40.1)
あきたこまち7.77.597% |  |  | あきたこまち7.77.597% | (7.7, 7.5, 5.9)
静岡996.26.2100% |  |  | 静岡996.26.2100% | (6.2, 6.2, 6.2)
コシヒカリ4.14.1100% |  |  | コシヒカリ4.14.1100% | (4.1, 4.1, 4.1)
