PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2023/Oct2023.pdf
Title page: 43 | Table start page: 43
Parsing page: 44 (crop_right_ratio=0.65)
Numeric centers (xc): (203.6927795, 246.86243374999998, 333.2325991)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
指数比率 |  |  | 指数比率 | 
①②②/① |  |  | ①②②/① | 
新潟 | 新潟 |  | general | (270.9, 268.2, 224.2)
コシヒカリ一般 |  |  | コシヒカリ一般 | (138.6, 137.3, 109.5)
コシヒカリ魚沼 |  |  | コシヒカリ魚沼 | (29.9, 29.2, 26.1)
コシヒカリ佐渡 |  |  | コシヒカリ佐渡 | (14.7, 14.6, 11.2)
コシヒカリ岩船 |  |  | コシヒカリ岩船 | (10.7, 10.7, 9.3)
こしいぶき |  |  | こしいぶき | (37.8, 37.5, 33.6)
富山 | 富山 |  | general | (85.4, 84.9, 64.3)
コシヒカリ |  |  | コシヒカリ | (61.7, 61.4, 49.6)
てんたかく |  |  | てんたかく | (7.6, 7.6, 5.5)
石川 | 石川 |  | general | (32.9, 32.9, 23.1)
コシヒカリ |  |  | コシヒカリ | (17.2, 17.2, 12.1)
ゆめみづほ |  |  | ゆめみづほ | (4.7, 4.7, 2.3)
福井 | 福井 |  | general | (52.6, 52.9, 44.6)
コシヒカリ |  |  | コシヒカリ | (21.2, 21.0, 17.4)
ハナエチゼン |  |  | ハナエチゼン | (14.8, 14.8, 14.1)
あきさかり |  |  | あきさかり | (5.2, 5.1, 4.0)
岐阜 | 岐阜 |  | general | (23.6, 23.3, 17.5)
ハツシモ |  |  | ハツシモ | (11.5, 11.3, 7.0)
コシヒカリ |  |  | コシヒカリ | (5.3, 5.2, 4.3)
ほしじるし |  |  | ほしじるし | (3.0, 3.0, 2.9)
愛知 | 愛知 |  | general | (37.1, 37.1, 30.6)
あいちのかおり |  |  | あいちのかおり | (19.8, 19.8, 15.4)
コシヒカリ |  |  | コシヒカリ | (10.6, 10.6, 9.8)
大地の風 |  |  | 大地の風 | (1.3, 1.3, 0.9)
三重 | 三重 |  | general | (26.7, 28.4, 25.0)
コシヒカリ一般 |  |  | コシヒカリ一般 | (13.0, 14.7, 12.6)
コシヒカリ伊賀 |  |  | コシヒカリ伊賀 | (6.5, 6.5, 5.7)
キヌヒカリ |  |  | キヌヒカリ | (1.7, 1.7, 1.5)
滋賀 | 滋賀 |  | general | (58.9, 58.2, 50.7)
コシヒカリ |  |  | コシヒカリ | (20.3, 20.3, 18.3)
キヌヒカリ |  |  | キヌヒカリ | (10.7, 10.5, 9.1)
みずかがみ |  |  | みずかがみ | (11.5, 11.4, 11.3)
京都 | 京都 |  | general | (9.5, 9.0, 8.3)
コシヒカリ |  |  | コシヒカリ | (5.2, 4.4, 4.8)
キヌヒカリ |  |  | キヌヒカリ | (1.5, 1.8, 1.4)
ヒノヒカリ |  |  | ヒノヒカリ | (1.5, 1.5, 1.3)
大阪 | 大阪 |  | general | 
兵庫 | 兵庫 |  | general | (44.7, 43.7, 35.1)
コシヒカリ |  |  | コシヒカリ | (15.2, 14.9, 13.6)
ヒノヒカリ |  |  | ヒノヒカリ | (5.7, 4.9, 4.0)
キヌヒカリ |  |  | キヌヒカリ | (4.5, 4.1, 3.3)
奈良 | 奈良 |  | general | (10.8, 7.6, 7.6)
ヒノヒカリ |  |  | ヒノヒカリ | (9.1, 6.4, 6.4)
和歌山 | 和歌山 |  | general | (1.8, 1.8, 1.8)
鳥取 | 鳥取 |  | general | (29.9, 30.7, 26.6)
きぬむすめ |  |  | きぬむすめ | (10.2, 10.8, 8.7)
コシヒカリ |  |  | コシヒカリ | (8.0, 8.1, 7.5)
ひとめぼれ |  |  | ひとめぼれ | (4.3, 4.3, 4.1)
島根 | 島根 |  | general | (33.2, 32.9, 27.1)
きぬむすめ |  |  | きぬむすめ | (13.6, 13.5, 10.6)
コシヒカリ |  |  | コシヒカリ | (12.7, 12.7, 10.9)
つや姫 |  |  | つや姫 | (5.3, 5.2, 4.1)
岡山 | 岡山 |  | general | (39.8, 37.1, 30.3)
アケボノ |  |  | アケボノ | (7.5, 7.1, 4.5)
きぬむすめ |  |  | きぬむすめ | (7.4, 6.4, 5.0)
コシヒカリ |  |  | コシヒカリ | (7.2, 6.9, 6.7)
広島 | 広島 |  | general | (33.6, 39.5, 27.4)
コシヒカリ |  |  | コシヒカリ | (13.3, 16.3, 11.4)
あきさかり |  |  | あきさかり | (7.3, 8.8, 5.7)
あきろまん |  |  | あきろまん | (3.1, 4.0, 2.8)
契約 |  |  | 契約 | 
