PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2022/Aug2022.pdf
Title page: 38 | Table start page: 38
Parsing page: 38 (crop_right_ratio=0.65)
Numeric centers (xc): (206.75664575, 253.94569155, 334.5249039)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
２令和3年産米の産地別契約・販売状況 |  |  | ２令和3年産米の産地別契約・販売状況 | 
（累計、うるち米、 |  |  | （累計、うるち米、 | 
指数契約比率 |  |  | 指数契約比率 | 
①②②/① |  |  | ①②②/① | 
北海道 | 北海道 |  | general | (366.6, 330.7, 231.5)
ななつぼし |  |  | ななつぼし | (176.5, 169.4, 125.2)
ゆめぴりか |  |  | ゆめぴりか | (92.9, 73.1, 54.8)
きらら３９７ |  |  | きらら３９７ | (33.8, 31.7, 11.8)
青森 | 青森 |  | general | (122.1, 111.8, 76.9)
まっしぐら |  |  | まっしぐら | (95.7, 87.1, 57.7)
つがるロマン |  |  | つがるロマン | (15.2, 13.7, 10.8)
岩手 | 岩手 |  | general | (132.6, 128.1, 58.3)
ひとめぼれ |  |  | ひとめぼれ | (102.7, 98.8, 46.6)
あきたこまち |  |  | あきたこまち | (14.4, 14.4, 3.7)
銀河のしずく |  |  | 銀河のしずく | (7.2, 6.8, 4.3)
宮城 | 宮城 |  | general | (180.8, 176.6, 87.7)
ひとめぼれ |  |  | ひとめぼれ | (139.0, 137.2, 63.2)
つや姫 |  |  | つや姫 | (14.7, 14.7, 9.4)
ササニシキ |  |  | ササニシキ | (9.9, 9.4, 5.6)
秋田 | 秋田 |  | general | (268.4, 259.0, 168.1)
あきたこまち |  |  | あきたこまち | (222.2, 213.5, 148.8)
めんこいな |  |  | めんこいな | (11.0, 10.8, 4.2)
ひとめぼれ |  |  | ひとめぼれ | (21.1, 20.7, 6.3)
山形 | 山形 |  | general | (207.1, 188.7, 122.2)
はえぬき |  |  | はえぬき | (117.4, 105.3, 59.8)
つや姫 |  |  | つや姫 | (43.0, 41.0, 32.8)
雪若丸 |  |  | 雪若丸 | (20.4, 17.3, 10.6)
福島 | 福島 |  | general | (126.6, 122.3, 62.9)
コシヒカリ中通り |  |  | コシヒカリ中通り | (38.9, 38.3, 24.2)
コシヒカリ会津 |  |  | コシヒカリ会津 | (30.8, 32.5, 9.4)
コシヒカリ浜通り |  |  | コシヒカリ浜通り | (5.0, 4.9, 2.1)
ひとめぼれ |  |  | ひとめぼれ | (24.0, 22.8, 13.5)
天のつぶ |  |  | 天のつぶ | (17.8, 16.3, 8.6)
茨城 | 茨城 |  | general | (80.6, 80.9, 55.8)
コシヒカリ |  |  | コシヒカリ | (58.6, 58.6, 37.0)
あきたこまち |  |  | あきたこまち | (10.7, 10.8, 10.1)
あさひの夢 |  |  | あさひの夢 | (0.2, 0.2, 0.2)
栃木 | 栃木 |  | general | (128.5, 113.8, 59.5)
コシヒカリ |  |  | コシヒカリ | (94.4, 84.5, 42.3)
あさひの夢 |  |  | あさひの夢 | (7.0, 5.8, 2.5)
とちぎの星 |  |  | とちぎの星 | (19.1, 16.9, 10.4)
群馬 | 群馬 |  | general | (18.6, 18.5, 11.4)
あさひの夢 |  |  | あさひの夢 | (12.3, 12.3, 7.7)
ゆめまつり |  |  | ゆめまつり | (3.5, 3.5, 2.0)
埼玉 | 埼玉 |  | general | (23.4, 22.2, 13.1)
彩のかがやき |  |  | 彩のかがやき | (8.6, 8.1, 6.0)
彩のきずな |  |  | 彩のきずな | (7.3, 7.1, 3.0)
コシヒカリ |  |  | コシヒカリ | (5.1, 4.8, 2.1)
千葉 | 千葉 |  | general | (68.8, 66.4, 62.4)
コシヒカリ |  |  | コシヒカリ | (34.6, 33.2, 31.1)
ふさこがね |  |  | ふさこがね | (14.6, 14.4, 13.7)
ふさおとめ |  |  | ふさおとめ | (12.8, 12.1, 11.5)
東京 | 東京 |  | general | (0.0, 0.0, 0.0)
神奈川 | 神奈川 |  | general | (2.2, 1.7, 1.7)
山梨 | 山梨 |  | general | (5.2, 3.5, 3.5)
コシヒカリ |  |  | コシヒカリ | (4.5, 3.0, 3.0)
長野 | 長野 |  | general | (65.1, 65.0, 32.1)
コシヒカリ |  |  | コシヒカリ | (52.0, 52.0, 25.1)
あきたこまち |  |  | あきたこまち | (6.6, 6.6, 3.4)
静岡 | 静岡 |  | general | (6.7, 6.7, 6.7)
コシヒカリ |  |  | コシヒカリ | (3.8, 3.8, 3.8)
きぬむすめ |  |  | きぬむすめ | (1.3, 1.3, 1.3)
あいちのかおり |  |  | あいちのかおり | (0.9, 0.9, 0.9)
契約 |  |  | 契約 | 
