PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2023/Dec2023.pdf
Title page: 39 | Table start page: 39
Parsing page: 39 (crop_right_ratio=0.65)
Numeric centers (xc): (223.86334091999998, 274.56186341, 327.54098752)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
２令和５年産米の産地別契約・販売状況 |  |  | ２令和５年産米の産地別契約・販売状況 | 
（累計、うるち米、令 |  |  | （累計、うるち米、令 | 
作況 |  |  | 作況 | 
指数 |  |  | 指数 | 
北海道 | 北海道 |  | general | (147.7, 194.6, 30.7)
ななつぼし74.2105.1 |  |  | ななつぼし74.2105.1 | (74.2, 105.1, 14.2)
ゆめぴりか43.952.7 |  |  | ゆめぴりか43.952.7 | (43.9, 52.7, 8.4)
きらら３９７10.813.2 |  |  | きらら３９７10.813.2 | (10.8, 13.2, 0.5)
青 |  |  | 青 | (70.8, 66.8, 6.3)
まっしぐら47.649.2 |  |  | まっしぐら47.649.2 | (47.6, 49.2, 2.6)
つがるロマン6.04.6 |  |  | つがるロマン6.04.6 | (6.0, 4.6, 0.6)
岩 |  |  | 岩 | (66.8, 66.9, 4.8)
ひとめぼれ49.049.1 |  |  | ひとめぼれ49.049.1 | (49.0, 49.1, 3.0)
あきたこまち6.35.4 |  |  | あきたこまち6.35.4 | (6.3, 5.4, 0.3)
銀河のしずく8.210.3 |  |  | 銀河のしずく8.210.3 | (8.2, 10.3, 1.1)
宮 |  |  | 宮 | (105.8, 146.5, 6.2)
ひとめぼれ76.6116.3 |  |  | ひとめぼれ76.6116.3 | (76.6, 116.3, 4.2)
つや姫12.811.7 |  |  | つや姫12.811.7 | (12.8, 11.7, 0.7)
ササニシキ6.38.8 |  |  | ササニシキ6.38.8 | (6.3, 8.8, 0.7)
秋 |  |  | 秋 | (175.2, 201.7, 17.4)
あきたこまち152.0174.1 |  |  | あきたこまち152.0174.1 | (152.0, 174.1, 15.1)
ひとめぼれ3.516.7 |  |  | ひとめぼれ3.516.7 | (3.5, 16.7, 0.6)
めんこいな7.75.1 |  |  | めんこいな7.75.1 | (7.7, 5.1, 0.2)
山 |  |  | 山 | (113.1, 90.8, 10.7)
はえぬき57.446.0 |  |  | はえぬき57.446.0 | (57.4, 46.0, 3.5)
つや姫24.523.8 |  |  | つや姫24.523.8 | (24.5, 23.8, 4.0)
雪若丸15.210.4 |  |  | 雪若丸15.210.4 | (15.2, 10.4, 1.5)
福 |  |  | 福 | (93.5, 49.7, 3.6)
コシヒカリ（中通り）33.08.1 |  |  | コシヒカリ（中通り）33.08.1 | (33.0, 8.1, 0.9)
コシヒカリ（会津）20.023.0 |  |  | コシヒカリ（会津）20.023.0 | (20.0, 23.0, 0.6)
コシヒカリ（浜通り）3.12.8 |  |  | コシヒカリ（浜通り）3.12.8 | (3.1, 2.8, 0.1)
ひとめぼれ17.37.6 |  |  | ひとめぼれ17.37.6 | (17.3, 7.6, 0.7)
天のつぶ11.05.6 |  |  | 天のつぶ11.05.6 | (11.0, 5.6, 0.7)
茨 |  |  | 茨 | (50.1, 43.7, 5.4)
コシヒカリ35.131.7 |  |  | コシヒカリ35.131.7 | (35.1, 31.7, 2.8)
あきたこまち6.26.9 |  |  | あきたこまち6.26.9 | (6.2, 6.9, 1.9)
ふくまる2.72.2 |  |  | ふくまる2.72.2 | (2.7, 2.2, 0.2)
栃 |  |  | 栃 | (81.5, 73.9, 3.2)
コシヒカリ64.660.0 |  |  | コシヒカリ64.660.0 | (64.6, 60.0, 2.3)
とちぎの星9.77.9 |  |  | とちぎの星9.77.9 | (9.7, 7.9, 0.3)
あさひの夢2.23.6 |  |  | あさひの夢2.23.6 | (2.2, 3.6, 0.1)
群 |  |  | 群 | (0.1, 5.5, 0.0)
あさひの夢-4.7 |  |  | あさひの夢-4.7 | (nan, 4.7, nan)
ゆめまつり-0.7 |  |  | ゆめまつり-0.7 | (nan, 0.7, nan)
埼 |  |  | 埼 | (9.4, 9.4, 0.7)
彩のかがやき1.63.7 |  |  | 彩のかがやき1.63.7 | (1.6, 3.7, 0.2)
彩のきずな4.33.3 |  |  | 彩のきずな4.33.3 | (4.3, 3.3, 0.3)
コシヒカリ2.92.2 |  |  | コシヒカリ2.92.2 | (2.9, 2.2, 0.2)
千 |  |  | 千 | (39.8, 39.7, 14.0)
コシヒカリ18.523.4 |  |  | コシヒカリ18.523.4 | (18.5, 23.4, 5.7)
ふさこがね8.77.0 |  |  | ふさこがね8.77.0 | (8.7, 7.0, 3.2)
ふさおとめ8.26.3 |  |  | ふさおとめ8.26.3 | (8.2, 6.3, 3.8)
東 |  |  | 東 | 
神奈川 | 神奈川 |  | general | (3.0, 0.4, 0.4)
山 |  |  | 山 | (3.7, 0.4, 0.4)
コシヒカリ3.30.3 |  |  | コシヒカリ3.30.3 | (3.3, 0.3, 0.3)
長 |  |  | 長 | (43.4, 43.3, 3.5)
コシヒカリ34.835.8 |  |  | コシヒカリ34.835.8 | (34.8, 35.8, 2.2)
あきたこまち3.94.1 |  |  | あきたこまち3.94.1 | (3.9, 4.1, 0.4)
静 |  |  | 静 | (9.5, 5.4, 0.7)
コシヒカリ5.93.5 |  |  | コシヒカリ5.93.5 | (5.9, 3.5, 0.6)
きぬむすめ1.80.9 |  |  | きぬむすめ1.80.9 | (1.8, 0.9, 0.1)
にこまる0.60.3 |  |  | にこまる0.60.3 | (0.6, 0.3, 0.0)
契約 |  |  | 契約 | 
