text,x0,x1,top,doctop,bottom,upright,height,width,direction,fontname,size
契約,277.98,301.74,826.0029,35348.0029,837.8829,True,11.879999999999995,23.75999999999999,ltr,HCDLKK+MS-PGothic,11.88
‐,301.74,305.37528000000003,827.3097,35349.3097,839.1897,True,11.879999999999995,3.635280000000023,ltr,HCDMOG+Calibri,11.88
4,305.400228,311.42338800000005,827.3097,35349.3097,839.1897,True,11.879999999999995,6.0231600000000185,ltr,HCDMPH+Calibri,11.88
集荷・契約・販売数量（新潟から広島まで）,95.82,248.69787314999996,30.906291999999894,34552.906292,39.759091999999896,True,8.852800000000002,152.87787314999997,ltr,HCDLKK+MS-PGothic,8.852800000000002
①,187.92,194.8303,79.88892199999998,34601.888922,86.97122200000001,True,7.082300000000032,6.9103000000000065,ltr,HCDLKK+MS-PGothic,7.082300000000032
②,231.11974045,238.03004045,79.88892199999998,34601.888922,86.97122200000001,True,7.082300000000032,6.9103000000000065,ltr,HCDLKK+MS-PGothic,7.082300000000032
②/①,269.15955988999997,286.38970191,79.88892199999998,34601.888922,86.97122200000001,True,7.082300000000032,17.230142020000017,ltr,HCDLKK+MS-PGothic,7.082300000000032
③,317.51922134999995,324.42952134999996,79.88892199999998,34601.888922,86.97122200000001,True,7.082300000000032,6.9103000000000065,ltr,HCDLKK+MS-PGothic,7.082300000000032
③/①,355.49892118,372.78918280999994,79.88892199999998,34601.888922,86.97122200000001,True,7.082300000000032,17.290261629999918,ltr,HCDLKK+MS-PGothic,7.082300000000032
新,95.82,103.30619999999999,91.14134999999999,34613.14135,98.81385,True,7.672500000000014,7.486199999999997,ltr,HCDLKK+MS-PGothic,7.672500000000014
潟,108.4791642,115.9653642,91.14134999999999,34613.14135,98.81385,True,7.672500000000014,7.486199999999997,ltr,HCDLKK+MS-PGothic,7.672500000000014
95,154.56,163.78669932,89.91854799999999,34611.918548,99.36174800000003,True,9.443200000000047,9.226699319999994,ltr,HCDLKK+MS-PGothic,9.443200000000047
258.7,188.52022404000002,208.66527636,89.91854799999999,34611.918548,99.36174800000003,True,9.443200000000047,20.14505231999999,ltr,HCDLKK+MS-PGothic,9.443200000000047
227.8,231.71820396000004,251.86325628000003,89.91854799999999,34611.918548,99.36174800000003,True,9.443200000000047,20.14505231999999,ltr,HCDLKK+MS-PGothic,9.443200000000047
88%,284.09681420000004,297.94331284000003,89.91854799999999,34611.918548,99.36174800000003,True,9.443200000000047,13.846498639999993,ltr,HCDLKK+MS-PGothic,9.443200000000047
80.9,322.67683756,338.26198026000003,89.91854799999999,34611.918548,99.36174800000003,True,9.443200000000047,15.585142700000006,ltr,HCDLKK+MS-PGothic,9.443200000000047
31%,370.49553818000004,384.2821471200001,89.91854799999999,34611.918548,99.36174800000003,True,9.443200000000047,13.786608940000065,ltr,HCDLKK+MS-PGothic,9.443200000000047
133.2,188.52022404000002,208.66527636,101.73860144000002,34623.73860144,111.18180144000007,True,9.443200000000047,20.14505231999999,ltr,HCDLKK+MS-PGothic,9.443200000000047
118.6,231.71820396,251.86325628000003,101.73860144000002,34623.73860144,111.18180144000007,True,9.443200000000047,20.14505232000002,ltr,HCDLKK+MS-PGothic,9.443200000000047
89%,284.09681420000004,297.94331284000003,101.73860144000002,34623.73860144,111.18180144000007,True,9.443200000000047,13.846498639999993,ltr,HCDLKK+MS-PGothic,9.443200000000047
35.2,322.6768375600001,338.26198026000003,101.73860144000002,34623.73860144,111.18180144000007,True,9.443200000000047,15.585142699999949,ltr,HCDLKK+MS-PGothic,9.443200000000047
26%,370.49553818000004,384.28214712000005,101.73860144000002,34623.73860144,111.18180144000007,True,9.443200000000047,13.786608940000008,ltr,HCDLKK+MS-PGothic,9.443200000000047
26.1,193.14002336000001,208.66527636,114.09880592000002,34636.09880592,123.54200592000007,True,9.443200000000047,15.525252999999992,ltr,HCDLKK+MS-PGothic,9.443200000000047
21.1,236.33800328,251.86325628000003,114.09880592000002,34636.09880592,123.54200592000007,True,9.443200000000047,15.52525300000002,ltr,HCDLKK+MS-PGothic,9.443200000000047
81%,284.09681420000004,297.94331284000003,114.09880592000002,34636.09880592,123.54200592000007,True,9.443200000000047,13.846498639999993,ltr,HCDLKK+MS-PGothic,9.443200000000047
10.2,322.6768375600001,338.2619802600001,114.09880592000002,34636.09880592,123.54200592000007,True,9.443200000000047,15.585142700000006,ltr,HCDLKK+MS-PGothic,9.443200000000047
39%,370.49553818000004,384.2821471200001,114.09880592000002,34636.09880592,123.54200592000007,True,9.443200000000047,13.786608940000065,ltr,HCDLKK+MS-PGothic,9.443200000000047
12.3,193.14002336000001,208.66527636,125.91885936000006,34647.91885936,135.3620593600001,True,9.443200000000047,15.525252999999992,ltr,HCDLKK+MS-PGothic,9.443200000000047
12.4,236.33800328,251.86325628000003,125.91885936000006,34647.91885936,135.3620593600001,True,9.443200000000047,15.52525300000002,ltr,HCDLKK+MS-PGothic,9.443200000000047
101%,279.47609350000005,297.94239146000007,125.91885936000006,34647.91885936,135.3620593600001,True,9.443200000000047,18.46629796000002,ltr,HCDLKK+MS-PGothic,9.443200000000047
4.1,327.29571550000003,338.26105888000006,125.91885936000006,34647.91885936,135.3620593600001,True,9.443200000000047,10.965343380000036,ltr,HCDLKK+MS-PGothic,9.443200000000047
