PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2025/Oct2025.pdf
Title page: 39 | Table start page: 39
Parsing page: 39 (crop_right_ratio=0.65)
Numeric centers (xc): (212.359413, 253.81823688000003, 336.67576992)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
３米の契約・販売情報 |  |  | ３米の契約・販売情報 | 
１令和６年産米の産地別契約・販売状況 |  |  | １令和６年産米の産地別契約・販売状況 | 
（累計、うるち米、令和 |  |  | （累計、うるち米、令和 | 
指数比率 |  |  | 指数比率 | 
①②②/① |  |  | ①②②/① | 
北海道 | 北海道 |  | general | (286.8, 286.4, 241.9)
ななつぼし135.0135.1100% |  |  | ななつぼし135.0135.1100% | (135.0, 135.1, 113.0)
ゆめぴりか79.779.5100% |  |  | ゆめぴりか79.779.5100% | (79.7, 79.5, 68.2)
きらら３９７20.820.8100% |  |  | きらら３９７20.820.8100% | (20.8, 20.8, 15.9)
青 |  |  | 青 | (120.6, 118.4, 101.5)
まっしぐら92.391.299% |  |  | まっしぐら92.391.299% | (92.3, 91.2, 77.6)
つがるロマン0.00.0100% |  |  | つがるロマン0.00.0100% | (0.0, 0.0, 0.0)
岩 |  |  | 岩 | (106.8, 105.4, 90.6)
ひとめぼれ79.177.898% |  |  | ひとめぼれ79.177.898% | (79.1, 77.8, 67.3)
銀河のしずく17.917.8100% |  |  | 銀河のしずく17.917.8100% | (17.9, 17.8, 14.9)
あきたこまち5.65.6100% |  |  | あきたこまち5.65.6100% | (5.6, 5.6, 5.1)
宮 |  |  | 宮 | (150.6, 148.0, 115.3)
ひとめぼれ111.7110.799% |  |  | ひとめぼれ111.7110.799% | (111.7, 110.7, 82.5)
つや姫13.413.298% |  |  | つや姫13.413.298% | (13.4, 13.2, 10.9)
ササニシキ8.88.899% |  |  | ササニシキ8.88.899% | (8.8, 8.8, 7.4)
秋 |  |  | 秋 | (217.2, 270.5, 196.2)
あきたこまち169.5218.1129% |  |  | あきたこまち169.5218.1129% | (169.5, 218.1, 157.1)
ひとめぼれ18.620.8112% |  |  | ひとめぼれ18.620.8112% | (18.6, 20.8, 13.6)
めんこいな10.912.4113% |  |  | めんこいな10.912.4113% | (10.9, 12.4, 10.0)
山 |  |  | 山 | (180.2, 170.7, 141.8)
はえぬき97.491.394% |  |  | はえぬき97.491.394% | (97.4, 91.3, 73.0)
つや姫40.840.9100% |  |  | つや姫40.840.9100% | (40.8, 40.9, 36.2)
雪若丸23.620.487% |  |  | 雪若丸23.620.487% | (23.6, 20.4, 16.0)
福 |  |  | 福 | (138.8, 137.0, 118.7)
コシヒカリ（中通り）34.534.399% |  |  | コシヒカリ（中通り）34.534.399% | (34.5, 34.3, 28.8)
コシヒカリ（会津）25.925.699% |  |  | コシヒカリ（会津）25.925.699% | (25.9, 25.6, 17.8)
コシヒカリ（浜通り）3.93.899% |  |  | コシヒカリ（浜通り）3.93.899% | (3.9, 3.8, 3.3)
ひとめぼれ26.025.699% |  |  | ひとめぼれ26.025.699% | (26.0, 25.6, 23.4)
天のつぶ33.433.299% |  |  | 天のつぶ33.433.299% | (33.4, 33.2, 31.2)
茨 |  |  | 茨 | (59.0, 59.1, 55.8)
コシヒカリ34.935.0100% |  |  | コシヒカリ34.935.0100% | (34.9, 35.0, 32.9)
あきたこまち7.47.4100% |  |  | あきたこまち7.47.4100% | (7.4, 7.4, 7.4)
にじのきらめき9.19.1100% |  |  | にじのきらめき9.19.1100% | (9.1, 9.1, 8.3)
栃 |  |  | 栃 | (88.3, 86.7, 72.5)
コシヒカリ61.761.099% |  |  | コシヒカリ61.761.099% | (61.7, 61.0, 52.4)
とちぎの星16.416.198% |  |  | とちぎの星16.416.198% | (16.4, 16.1, 12.5)
あさひの夢4.24.097% |  |  | あさひの夢4.24.097% | (4.2, 4.0, 2.8)
群 |  |  | 群 | (13.9, 12.3, 9.2)
あさひの夢9.58.892% |  |  | あさひの夢9.58.892% | (9.5, 8.8, 6.3)
ゆめまつり0.90.667% |  |  | ゆめまつり0.90.667% | (0.9, 0.6, 0.4)
埼 |  |  | 埼 | (7.7, 11.6, 6.9)
彩のきずな3.34.8144% |  |  | 彩のきずな3.34.8144% | (3.3, 4.8, 2.8)
彩のかがやき1.32.5204% |  |  | 彩のかがやき1.32.5204% | (1.3, 2.5, 1.1)
コシヒカリ1.72.8169% |  |  | コシヒカリ1.72.8169% | (1.7, 2.8, 1.6)
千 |  |  | 千 | (58.2, 59.4, 56.2)
コシヒカリ27.027.4101% |  |  | コシヒカリ27.027.4101% | (27.0, 27.4, 26.4)
ふさこがね14.714.8101% |  |  | ふさこがね14.714.8101% | (14.7, 14.8, 14.0)
ふさおとめ10.210.3101% |  |  | ふさおとめ10.210.3101% | (10.2, 10.3, 9.9)
東 |  |  | 東 | 
神奈川 | 神奈川 |  | general | (2.3, 2.1, 2.1)
山 |  |  | 山 | (4.3, 3.5, 3.5)
コシヒカリ3.73.081% |  |  | コシヒカリ3.73.081% | (3.7, 3.0, 3.0)
長 |  |  | 長 | (57.2, 57.2, 44.9)
コシヒカリ45.845.8100% |  |  | コシヒカリ45.845.8100% | (45.8, 45.8, 34.8)
あきたこまち5.25.2100% |  |  | あきたこまち5.25.2100% | (5.2, 5.2, 4.8)
静 |  |  | 静 | (4.8, 7.2, 4.0)
コシヒカリ3.24.5140% |  |  | コシヒカリ3.24.5140% | (3.2, 4.5, 2.7)
きぬむすめ0.61.2196% |  |  | きぬむすめ0.61.2196% | (0.6, 1.2, 0.6)
にこまる0.30.4150% |  |  | にこまる0.30.4150% | (0.3, 0.4, 0.2)
