PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2025/Apr2025.pdf
Title page: 34 | Table start page: 34
Parsing page: 34 (crop_right_ratio=0.65)
Numeric centers (xc): (177.88435074999998, 218.63198434999998, 300.13005154999996)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
２令和６年産米の産地別契約・販売状況 |  |  | ２令和６年産米の産地別契約・販売状況 | 
（累計、うるち米、令 |  |  | （累計、うるち米、令 | 
指数比率 |  |  | 指数比率 | 
①②②/①③ |  |  | ①②②/①③ | 
北海道 | 北海道 |  | general | (274.0, 239.5, 121.4)
ななつぼし |  |  | ななつぼし | (130.2, 118.8, 57.0)
ゆめぴりか |  |  | ゆめぴりか | (78.3, 64.3, 32.0)
きらら３９７ |  |  | きらら３９７ | (19.3, 17.2, 5.4)
青森 | 青森 |  | general | (97.6, 84.7, 35.7)
まっしぐら |  |  | まっしぐら | (69.9, 61.7, 24.9)
つがるロマン |  |  | つがるロマン | (0.0, 0.0, 0.0)
岩手 | 岩手 |  | general | (103.6, 96.0, 36.9)
ひとめぼれ |  |  | ひとめぼれ | (76.9, 71.0, 27.6)
銀河のしずく |  |  | 銀河のしずく | (17.3, 16.5, 6.3)
あきたこまち |  |  | あきたこまち | (5.2, 5.1, 1.6)
宮城 | 宮城 |  | general | (134.6, 126.3, 42.6)
ひとめぼれ |  |  | ひとめぼれ | (101.0, 95.7, 28.9)
つや姫 |  |  | つや姫 | (13.2, 12.3, 4.1)
ササニシキ |  |  | ササニシキ | (8.3, 8.1, 4.0)
秋田 | 秋田 |  | general | (202.1, 244.2, 75.1)
あきたこまち |  |  | あきたこまち | (161.8, 203.0, 63.2)
ひとめぼれ |  |  | ひとめぼれ | (16.2, 17.8, 3.0)
めんこいな |  |  | めんこいな | (7.4, 8.4, 2.9)
山形 | 山形 |  | general | (153.9, 118.8, 49.1)
はえぬき |  |  | はえぬき | (74.3, 57.9, 19.2)
つや姫 |  |  | つや姫 | (38.5, 31.6, 16.0)
雪若丸 |  |  | 雪若丸 | (23.1, 15.1, 6.1)
福島 | 福島 |  | general | (121.3, 97.9, 39.0)
コシヒカリ（中通り） |  |  | コシヒカリ（中通り） | (35.5, 28.8, 10.3)
コシヒカリ（会津） |  |  | コシヒカリ（会津） | (25.3, 21.7, 4.9)
コシヒカリ（浜通り） |  |  | コシヒカリ（浜通り） | (4.0, 3.3, 1.0)
ひとめぼれ |  |  | ひとめぼれ | (23.2, 15.0, 6.1)
天のつぶ |  |  | 天のつぶ | (22.3, 19.0, 11.3)
茨城 | 茨城 |  | general | (57.1, 57.1, 33.7)
コシヒカリ |  |  | コシヒカリ | (33.9, 34.2, 19.7)
あきたこまち |  |  | あきたこまち | (7.3, 7.4, 6.4)
にじのきらめき |  |  | にじのきらめき | (8.8, 8.8, 3.8)
栃木 | 栃木 |  | general | (82.4, 66.8, 24.6)
コシヒカリ |  |  | コシヒカリ | (60.2, 49.5, 19.6)
とちぎの星 |  |  | とちぎの星 | (13.4, 10.8, 2.6)
あさひの夢 |  |  | あさひの夢 | (3.3, 2.7, 0.4)
群馬 | 群馬 |  | general | (12.6, 8.4, 2.6)
あさひの夢 |  |  | あさひの夢 | (8.3, 6.6, 1.9)
ゆめまつり |  |  | ゆめまつり | (0.9, 0.4, 0.0)
埼玉 | 埼玉 |  | general | (7.5, 10.5, 4.0)
彩のきずな |  |  | 彩のきずな | (3.2, 3.9, 1.8)
彩のかがやき |  |  | 彩のかがやき | (1.2, 2.4, 0.4)
コシヒカリ |  |  | コシヒカリ | (1.6, 2.7, 1.0)
千葉 | 千葉 |  | general | (51.5, 54.3, 40.5)
コシヒカリ |  |  | コシヒカリ | (24.1, 25.8, 18.0)
ふさこがね |  |  | ふさこがね | (12.8, 13.3, 11.0)
ふさおとめ |  |  | ふさおとめ | (9.2, 9.3, 8.2)
東京 | 東京 |  | general | 
神奈川 | 神奈川 |  | general | (2.3, 2.1, 2.1)
山梨 | 山梨 |  | general | (4.3, 1.9, 1.9)
コシヒカリ |  |  | コシヒカリ | (3.7, 1.7, 1.7)
長野 | 長野 |  | general | (55.9, 54.6, 20.6)
コシヒカリ |  |  | コシヒカリ | (44.8, 44.0, 14.4)
あきたこまち |  |  | あきたこまち | (5.1, 4.9, 2.8)
静岡 | 静岡 |  | general | (4.8, 7.2, 2.7)
コシヒカリ |  |  | コシヒカリ | (3.2, 4.5, 1.9)
きぬむすめ |  |  | きぬむすめ | (0.6, 1.2, 0.3)
にこまる |  |  | にこまる | (0.3, 0.4, 0.1)
契約-3 |  |  | 契約-3 | 
