PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2024/Apr2024.pdf
Title page: 33 | Table start page: 33
Parsing page: 33 (crop_right_ratio=0.65)
Numeric centers (xc): (201.97896765999997, 245.11883877, 331.33788343)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
２令和５年産米の産地別契約・販売状況 |  |  | ２令和５年産米の産地別契約・販売状況 | 
（累計、うるち米、令 |  |  | （累計、うるち米、令 | 
指数比率 |  |  | 指数比率 | 
①②②/① |  |  | ①②②/① | 
北海道 | 北海道 |  | general | (269.1, 226.4, 105.7)
ななつぼし |  |  | ななつぼし | (133.1, 118.7, 52.3)
ゆめぴりか |  |  | ゆめぴりか | (79.1, 60.9, 30.2)
きらら３９７ |  |  | きらら３９７ | (18.3, 15.5, 3.3)
青森 | 青森 |  | general | (109.9, 92.6, 40.9)
まっしぐら |  |  | まっしぐら | (81.5, 70.1, 28.1)
つがるロマン |  |  | つがるロマン | (8.2, 5.7, 3.1)
岩手 | 岩手 |  | general | (112.6, 96.1, 27.7)
ひとめぼれ |  |  | ひとめぼれ | (85.0, 73.8, 18.3)
あきたこまち |  |  | あきたこまち | (8.3, 6.4, 2.5)
銀河のしずく |  |  | 銀河のしずく | (14.7, 12.3, 5.1)
宮城 | 宮城 |  | general | (146.2, 158.3, 37.1)
ひとめぼれ |  |  | ひとめぼれ | (110.2, 123.4, 25.5)
つや姫 |  |  | つや姫 | (14.1, 14.0, 3.8)
ササニシキ |  |  | ササニシキ | (9.2, 9.7, 2.8)
秋田 | 秋田 |  | general | (216.9, 225.5, 82.5)
あきたこまち |  |  | あきたこまち | (178.6, 191.7, 70.6)
ひとめぼれ |  |  | ひとめぼれ | (16.9, 17.1, 4.0)
めんこいな |  |  | めんこいな | (6.2, 5.7, 2.3)
山形 | 山形 |  | general | (175.5, 129.5, 59.0)
はえぬき |  |  | はえぬき | (92.9, 66.2, 27.0)
つや姫 |  |  | つや姫 | (40.9, 33.7, 17.6)
雪若丸 |  |  | 雪若丸 | (21.9, 13.2, 5.6)
福島 | 福島 |  | general | (120.3, 108.8, 25.8)
コシヒカリ（中通り） |  |  | コシヒカリ（中通り） | (37.7, 34.8, 9.4)
コシヒカリ（会津） |  |  | コシヒカリ（会津） | (28.3, 26.9, 3.5)
コシヒカリ（浜通り） |  |  | コシヒカリ（浜通り） | (5.0, 4.8, 1.0)
ひとめぼれ |  |  | ひとめぼれ | (21.8, 18.7, 3.7)
天のつぶ |  |  | 天のつぶ | (17.0, 15.1, 5.1)
茨城 | 茨城 |  | general | (61.9, 60.7, 22.9)
コシヒカリ |  |  | コシヒカリ | (43.0, 42.9, 14.7)
あきたこまち |  |  | あきたこまち | (7.3, 6.9, 4.7)
ふくまる |  |  | ふくまる | (2.9, 2.3, 0.6)
栃木 | 栃木 |  | general | (106.2, 79.3, 17.2)
コシヒカリ |  |  | コシヒカリ | (84.6, 63.9, 13.8)
とちぎの星 |  |  | とちぎの星 | (12.4, 9.6, 1.3)
あさひの夢 |  |  | あさひの夢 | (3.5, 2.4, 0.4)
群馬 | 群馬 |  | general | (17.1, 11.1, 2.4)
あさひの夢 |  |  | あさひの夢 | (11.6, 7.9, 1.7)
ゆめまつり |  |  | ゆめまつり | (1.5, 1.1, 0.1)
埼玉 | 埼玉 |  | general | (15.9, 14.8, 4.4)
彩のかがやき |  |  | 彩のかがやき | (4.3, 4.3, 1.5)
彩のきずな |  |  | 彩のきずな | (6.1, 5.2, 1.7)
コシヒカリ |  |  | コシヒカリ | (3.1, 3.1, 1.0)
千葉 | 千葉 |  | general | (49.8, 50.9, 33.4)
コシヒカリ |  |  | コシヒカリ | (25.1, 27.3, 16.3)
ふさこがね |  |  | ふさこがね | (9.5, 9.5, 6.9)
ふさおとめ |  |  | ふさおとめ | (9.2, 8.3, 6.4)
東京 | 東京 |  | general | 
神奈川 | 神奈川 |  | general | (3.4, 1.7, 1.7)
山梨 | 山梨 |  | general | (5.5, 2.1, 2.1)
コシヒカリ |  |  | コシヒカリ | (4.8, 1.7, 1.7)
長野 | 長野 |  | general | (62.9, 60.5, 18.0)
コシヒカリ |  |  | コシヒカリ | (50.5, 48.7, 12.7)
あきたこまち |  |  | あきたこまち | (6.0, 5.8, 1.7)
静岡 | 静岡 |  | general | (7.7, 5.4, 3.0)
コシヒカリ |  |  | コシヒカリ | (4.6, 3.5, 2.1)
きぬむすめ |  |  | きぬむすめ | (1.4, 0.9, 0.3)
にこまる |  |  | にこまる | (0.4, 0.3, 0.1)
契約 |  |  | 契約 | 
