PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2024/Dec2024.pdf
Title page: 41 | Table start page: 41
Parsing page: 43 (crop_right_ratio=0.65)
Numeric centers (xc): (204.10876195000003, 251.16019945000002, 298.21163695)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
指数 |  |  | 指数 | 
山口 | 山口 |  | general | (24.6, 9.5, 4.7)
コシヒカリ |  |  | コシヒカリ | (6.1, 3.3, 2.2)
ひとめぼれ |  |  | ひとめぼれ | (7.0, 3.3, 1.5)
きぬむすめ |  |  | きぬむすめ | (4.9, 0.7, 0.2)
徳島 | 徳島 |  | general | (3.6, 1.8, 1.6)
コシヒカリ |  |  | コシヒカリ | (1.5, 1.1, 1.0)
あきさかり |  |  | あきさかり | (1.8, 0.5, 0.4)
香川 | 香川 |  | general | (8.3, 21.0, 1.7)
コシヒカリ |  |  | コシヒカリ | (3.5, 6.0, 1.2)
ヒノヒカリ |  |  | ヒノヒカリ | (1.7, 6.0, 0.1)
あきさかり |  |  | あきさかり | (2.1, 4.0, 0.2)
愛媛 | 愛媛 |  | general | (5.3, 4.1, 1.9)
コシヒカリ |  |  | コシヒカリ | (2.4, 2.0, 1.5)
ヒノヒカリ |  |  | ヒノヒカリ | (0.6, 0.4, 0.1)
あきたこまち |  |  | あきたこまち | (0.2, 0.2, 0.1)
高知 | 高知 |  | general | (6.9, 5.3, 4.5)
コシヒカリ |  |  | コシヒカリ | (5.4, 3.7, 3.7)
ヒノヒカリ |  |  | ヒノヒカリ | (0.6, 0.5, 0.2)
福岡 | 福岡 |  | general | (12.2, 34.7, 5.0)
夢つくし |  |  | 夢つくし | (6.1, 10.5, 3.3)
ヒノヒカリ |  |  | ヒノヒカリ | (1.3, 10.1, 0.4)
元気つくし |  |  | 元気つくし | (4.3, 10.8, 1.1)
佐賀 | 佐賀 |  | general | (17.4, 23.2, 2.7)
さがびより |  |  | さがびより | (4.8, 11.6, 0.2)
夢しずく |  |  | 夢しずく | (7.6, 7.4, 1.2)
ヒノヒカリ |  |  | ヒノヒカリ | (2.9, 2.5, 0.2)
長崎 | 長崎 |  | general | (3.0, 7.1, 0.6)
にこまる |  |  | にこまる | (0.8, 3.2, 0.0)
なつほのか |  |  | なつほのか | (0.7, 1.9, 0.1)
ヒノヒカリ |  |  | ヒノヒカリ | (0.6, 1.0, 0.1)
熊本 | 熊本 |  | general | (8.7, 3.9, 3.9)
ヒノヒカリ |  |  | ヒノヒカリ | (1.5, 0.7, 0.7)
森のくまさん |  |  | 森のくまさん | (0.3, 0.1, 0.1)
コシヒカリ |  |  | コシヒカリ | (4.3, 2.0, 2.0)
大分 | 大分 |  | general | (4.1, 7.5, 0.9)
ヒノヒカリ |  |  | ヒノヒカリ | (1.1, 3.1, 0.1)
なつほのか |  |  | なつほのか | (0.9, 2.2, 0.0)
ひとめぼれ |  |  | ひとめぼれ | (0.4, 0.5, 0.1)
宮崎 | 宮崎 |  | general | (6.6, 6.5, 5.9)
コシヒカリ |  |  | コシヒカリ | (4.4, 4.4, 4.4)
ヒノヒカリ |  |  | ヒノヒカリ | (1.6, 1.6, 1.0)
鹿児島 | 鹿児島 |  | general | (5.2, 5.2, 4.7)
ヒノヒカリ |  |  | ヒノヒカリ | (0.9, 0.9, 0.5)
あきほなみ |  |  | あきほなみ | (0.1, 0.1, 0.1)
コシヒカリ |  |  | コシヒカリ | (2.4, 2.4, 2.4)
沖縄 | 沖縄 |  | general | (1.0, 1.0, 0.9)
全国 |  | YES | general | (1596.0, 1591.0, 307.0)
参前年同月(５年産) |  |  | 参前年同月(５年産) | 
考前年同月差 |  |  | 考前年同月差 | 
契約-5 |  |  | 契約-5 | 
