PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2024/Dec2024.pdf
Title page: 41 | Table start page: 41
Parsing page: 42 (crop_right_ratio=0.65)
Numeric centers (xc): (202.10499375, 249.14011875, 298.2626033)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
指数 |  |  | 指数 | 
新潟 | 新潟 |  | general | (215.5, 201.3, 36.5)
コシヒカリ（一般） |  |  | コシヒカリ（一般） | (102.4, 103.9, 14.8)
コシヒカリ（魚沼） |  |  | コシヒカリ（魚沼） | (29.1, 22.2, 5.9)
コシヒカリ（佐渡） |  |  | コシヒカリ（佐渡） | (9.6, 12.5, 1.6)
コシヒカリ（岩船） |  |  | コシヒカリ（岩船） | (10.3, 11.0, 1.4)
こしいぶき |  |  | こしいぶき | (27.7, 19.4, 7.3)
富山 | 富山 |  | general | (60.2, 45.9, 8.4)
コシヒカリ |  |  | コシヒカリ | (39.5, 30.0, 5.8)
てんたかく |  |  | てんたかく | (6.2, 5.3, 1.4)
石川 | 石川 |  | general | (26.5, 23.9, 3.0)
コシヒカリ |  |  | コシヒカリ | (10.1, 9.4, 1.3)
ゆめみづほ |  |  | ゆめみづほ | (6.8, 2.3, 0.6)
福井 | 福井 |  | general | (40.8, 31.3, 9.3)
コシヒカリ |  |  | コシヒカリ | (14.6, 11.7, 2.0)
ハナエチゼン |  |  | ハナエチゼン | (11.5, 9.7, 5.4)
あきさかり |  |  | あきさかり | (3.8, 2.7, 0.4)
岐阜 | 岐阜 |  | general | (4.8, 3.9, 1.7)
ハツシモ |  |  | ハツシモ | (0.5, 1.9, 0.1)
コシヒカリ |  |  | コシヒカリ | (2.0, 0.6, 0.6)
ほしじるし |  |  | ほしじるし | (0.2, 0.4, 0.0)
愛知 | 愛知 |  | general | (15.2, 35.5, 4.4)
あいちのかおり |  |  | あいちのかおり | (4.8, 18.0, 0.7)
コシヒカリ |  |  | コシヒカリ | (6.1, 8.5, 2.1)
大地の風 |  |  | 大地の風 | (0.2, 0.8, 0.0)
三重 | 三重 |  | general | (13.3, 7.0, 3.6)
コシヒカリ（一般） |  |  | コシヒカリ（一般） | (5.0, 3.1, 2.0)
コシヒカリ（伊賀） |  |  | コシヒカリ（伊賀） | (3.8, 1.2, 0.8)
キヌヒカリ |  |  | キヌヒカリ | (0.4, 0.2, 0.2)
滋賀 | 滋賀 |  | general | (24.7, 16.2, 9.1)
コシヒカリ |  |  | コシヒカリ | (9.2, 5.5, 3.4)
キヌヒカリ |  |  | キヌヒカリ | (3.3, 2.4, 1.1)
みずかがみ |  |  | みずかがみ | (6.2, 4.4, 3.1)
京都 | 京都 |  | general | (4.3, 3.8, 1.3)
コシヒカリ |  |  | コシヒカリ | (2.8, 2.2, 0.9)
キヌヒカリ |  |  | キヌヒカリ | (0.5, 0.6, 0.2)
ヒノヒカリ |  |  | ヒノヒカリ | (0.1, 0.0, 0.0)
大阪 | 大阪 |  | general | 
兵庫 | 兵庫 |  | general | (15.3, 14.5, 2.8)
コシヒカリ |  |  | コシヒカリ | (9.0, 7.5, 1.9)
ヒノヒカリ |  |  | ヒノヒカリ | (1.4, 2.4, 0.1)
キヌヒカリ |  |  | キヌヒカリ | (2.3, 2.0, 0.4)
奈良 | 奈良 |  | general | (4.2, 0.5, 0.5)
ヒノヒカリ |  |  | ヒノヒカリ | (3.2, 0.3, 0.3)
和歌山 | 和歌山 |  | general | (0.8, 0.8, 0.1)
鳥取 | 鳥取 |  | general | (12.4, 13.0, 2.2)
きぬむすめ |  |  | きぬむすめ | (3.5, 3.3, 0.5)
コシヒカリ |  |  | コシヒカリ | (3.8, 4.3, 0.7)
ひとめぼれ |  |  | ひとめぼれ | (1.8, 2.4, 0.7)
島根 | 島根 |  | general | (20.2, 28.1, 3.8)
きぬむすめ |  |  | きぬむすめ | (7.4, 11.7, 1.7)
コシヒカリ |  |  | コシヒカリ | (8.2, 9.7, 1.2)
つや姫 |  |  | つや姫 | (3.2, 5.2, 0.7)
岡山 | 岡山 |  | general | (18.0, 24.9, 2.8)
アケボノ |  |  | アケボノ | (1.2, 1.6, 0.0)
きぬむすめ |  |  | きぬむすめ | (4.2, 6.3, 0.3)
コシヒカリ |  |  | コシヒカリ | (3.9, 5.1, 1.3)
広島 | 広島 |  | general | (25.3, 26.8, 10.0)
コシヒカリ |  |  | コシヒカリ | (9.8, 11.6, 3.1)
あきさかり |  |  | あきさかり | (4.9, 5.8, 1.3)
あきろまん |  |  | あきろまん | (2.3, 2.6, 0.8)
契約-4 |  |  | 契約-4 | 
