PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2022/May2022.pdf
Title page: 6 | Table start page: 6
Parsing page: 7 (crop_right_ratio=0.65)
Numeric centers (xc): (204.00374207000002, 251.34273336, 332.13169693)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
指数比率 |  |  | 指数比率 | 
①②②/① |  |  | ①②②/① | 
新潟 | 新潟 |  | general | (255.0, 234.0, 117.5)
コシヒカリ一般 |  |  | コシヒカリ一般 | (124.7, 114.0, 52.7)
コシヒカリ魚沼 |  |  | コシヒカリ魚沼 | (29.1, 24.4, 17.2)
コシヒカリ佐渡 |  |  | コシヒカリ佐渡 | (13.8, 13.6, 6.9)
コシヒカリ岩船 |  |  | コシヒカリ岩船 | (10.9, 11.0, 5.2)
こしいぶき |  |  | こしいぶき | (39.2, 35.5, 16.6)
富山 | 富山 |  | general | (86.0, 73.9, 34.4)
コシヒカリ |  |  | コシヒカリ | (60.5, 50.2, 25.5)
てんたかく |  |  | てんたかく | (8.3, 7.9, 3.8)
石川 | 石川 |  | general | (36.3, 34.5, 9.4)
コシヒカリ |  |  | コシヒカリ | (17.8, 17.2, 3.8)
ゆめみづほ |  |  | ゆめみづほ | (7.8, 7.6, 2.3)
福井 | 福井 |  | general | (55.2, 49.2, 23.7)
コシヒカリ |  |  | コシヒカリ | (20.4, 18.5, 9.0)
ハナエチゼン |  |  | ハナエチゼン | (17.0, 15.3, 7.6)
あきさかり |  |  | あきさかり | (5.0, 4.0, 1.4)
岐阜 | 岐阜 |  | general | (18.9, 15.1, 6.6)
ハツシモ |  |  | ハツシモ | (9.4, 7.4, 2.2)
コシヒカリ |  |  | コシヒカリ | (5.0, 4.2, 2.2)
あさひの夢 |  |  | あさひの夢 | (0.1, 0.1, 0.0)
愛知 | 愛知 |  | general | (36.7, 36.5, 15.8)
あいちのかおり |  |  | あいちのかおり | (20.3, 20.1, 7.6)
コシヒカリ |  |  | コシヒカリ | (10.6, 10.6, 5.4)
大地の風 |  |  | 大地の風 | (1.3, 1.3, 0.4)
三重 | 三重 |  | general | (26.7, 29.9, 12.1)
コシヒカリ一般 |  |  | コシヒカリ一般 | (12.9, 14.9, 6.3)
コシヒカリ伊賀 |  |  | コシヒカリ伊賀 | (6.0, 6.4, 2.8)
キヌヒカリ |  |  | キヌヒカリ | (2.1, 2.1, 0.7)
滋賀 | 滋賀 |  | general | (56.2, 53.7, 26.3)
コシヒカリ |  |  | コシヒカリ | (19.6, 19.0, 9.8)
キヌヒカリ |  |  | キヌヒカリ | (9.8, 9.7, 4.3)
みずかがみ |  |  | みずかがみ | (10.9, 10.6, 5.6)
京都 | 京都 |  | general | (8.6, 8.5, 4.1)
コシヒカリ |  |  | コシヒカリ | (5.2, 5.4, 2.9)
キヌヒカリ |  |  | キヌヒカリ | (1.6, 1.7, 0.6)
ヒノヒカリ |  |  | ヒノヒカリ | (1.0, 1.0, 0.4)
大阪 | 大阪 |  | general | 
兵庫 | 兵庫 |  | general | (38.9, 32.7, 19.4)
コシヒカリ |  |  | コシヒカリ | (12.0, 9.4, 7.0)
ヒノヒカリ |  |  | ヒノヒカリ | (4.5, 3.4, 1.6)
キヌヒカリ |  |  | キヌヒカリ | (3.7, 2.7, 1.8)
奈良 | 奈良 |  | general | (9.0, 3.7, 3.7)
ヒノヒカリ |  |  | ヒノヒカリ | (7.7, 3.1, 3.1)
和歌山 | 和歌山 |  | general | (0.8, 0.8, 0.8)
鳥取 | 鳥取 |  | general | (24.8, 22.3, 8.1)
きぬむすめ |  |  | きぬむすめ | (8.7, 6.5, 1.5)
コシヒカリ |  |  | コシヒカリ | (6.2, 6.1, 2.4)
ひとめぼれ |  |  | ひとめぼれ | (4.4, 4.4, 2.0)
島根 | 島根 |  | general | (34.2, 28.8, 13.3)
コシヒカリ |  |  | コシヒカリ | (13.0, 11.3, 5.8)
きぬむすめ |  |  | きぬむすめ | (14.1, 11.7, 4.5)
つや姫 |  |  | つや姫 | (4.9, 4.1, 2.0)
岡山 | 岡山 |  | general | (43.9, 29.3, 14.5)
アケボノ |  |  | アケボノ | (8.4, 5.8, 1.6)
コシヒカリ |  |  | コシヒカリ | (7.1, 5.0, 4.1)
きぬむすめ |  |  | きぬむすめ | (8.0, 4.7, 1.8)
広島 | 広島 |  | general | (31.4, 32.1, 13.9)
コシヒカリ |  |  | コシヒカリ | (12.6, 15.6, 6.5)
あきさかり |  |  | あきさかり | (7.3, 8.0, 2.3)
あきろまん |  |  | あきろまん | (3.0, 2.4, 1.2)
契約 |  |  | 契約 | 
