PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2022/Jul2022.pdf
Title page: 36 | Table start page: 36
Parsing page: 36 (crop_right_ratio=0.65)
Numeric centers (xc): (203.25275685000003, 251.13163533, 332.85068094999997)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
２令和3年産米の産地別契約・販売状況 |  |  | ２令和3年産米の産地別契約・販売状況 | 
（累計、うるち米、 |  |  | （累計、うるち米、 | 
指数比率 |  |  | 指数比率 | 
①②②/① |  |  | ①②②/① | 
北海道 | 北海道 |  | general | (365.8, 317.9, 202.6)
ななつぼし |  |  | ななつぼし | (176.6, 166.5, 109.2)
ゆめぴりか |  |  | ゆめぴりか | (92.9, 69.5, 47.7)
きらら３９７ |  |  | きらら３９７ | (33.8, 29.9, 10.0)
青森 | 青森 |  | general | (121.6, 109.2, 66.7)
まっしぐら |  |  | まっしぐら | (95.3, 84.8, 49.4)
つがるロマン |  |  | つがるロマン | (15.1, 13.4, 9.6)
岩手 | 岩手 |  | general | (132.4, 121.9, 48.5)
ひとめぼれ |  |  | ひとめぼれ | (102.6, 96.1, 38.6)
あきたこまち |  |  | あきたこまち | (14.4, 11.4, 3.0)
銀河のしずく |  |  | 銀河のしずく | (7.2, 6.6, 3.8)
宮城 | 宮城 |  | general | (180.2, 177.8, 73.2)
ひとめぼれ |  |  | ひとめぼれ | (138.5, 138.9, 52.2)
つや姫 |  |  | つや姫 | (14.7, 14.5, 7.9)
ササニシキ |  |  | ササニシキ | (9.9, 9.5, 4.9)
秋田 | 秋田 |  | general | (267.4, 253.5, 144.9)
あきたこまち |  |  | あきたこまち | (221.1, 208.6, 128.8)
めんこいな |  |  | めんこいな | (11.0, 10.8, 3.4)
ひとめぼれ |  |  | ひとめぼれ | (21.1, 20.5, 5.3)
山形 | 山形 |  | general | (205.6, 181.9, 105.9)
はえぬき |  |  | はえぬき | (116.4, 100.9, 50.3)
つや姫 |  |  | つや姫 | (42.5, 39.4, 29.1)
雪若丸 |  |  | 雪若丸 | (20.4, 17.2, 9.5)
福島 | 福島 |  | general | (125.7, 118.6, 52.1)
コシヒカリ中通り |  |  | コシヒカリ中通り | (38.6, 36.8, 19.6)
コシヒカリ会津 |  |  | コシヒカリ会津 | (30.6, 32.2, 7.8)
コシヒカリ浜通り |  |  | コシヒカリ浜通り | (5.0, 4.9, 1.8)
ひとめぼれ |  |  | ひとめぼれ | (23.7, 21.9, 11.5)
天のつぶ |  |  | 天のつぶ | (17.7, 15.9, 7.3)
茨城 | 茨城 |  | general | (79.3, 78.8, 49.3)
コシヒカリ |  |  | コシヒカリ | (57.6, 56.6, 33.5)
あきたこまち |  |  | あきたこまち | (10.7, 10.8, 9.5)
あさひの夢 |  |  | あさひの夢 | (0.2, 0.2, 0.2)
栃木 | 栃木 |  | general | (128.3, 109.0, 48.1)
コシヒカリ |  |  | コシヒカリ | (94.2, 81.2, 34.9)
あさひの夢 |  |  | あさひの夢 | (7.0, 5.3, 1.8)
とちぎの星 |  |  | とちぎの星 | (19.1, 16.2, 7.9)
群馬 | 群馬 |  | general | (18.6, 18.5, 9.8)
あさひの夢 |  |  | あさひの夢 | (12.3, 12.3, 6.6)
ゆめまつり |  |  | ゆめまつり | (3.5, 3.5, 1.9)
埼玉 | 埼玉 |  | general | (23.3, 21.8, 10.9)
彩のかがやき |  |  | 彩のかがやき | (8.6, 7.8, 5.3)
彩のきずな |  |  | 彩のきずな | (7.2, 6.9, 2.1)
コシヒカリ |  |  | コシヒカリ | (5.1, 4.7, 1.5)
千葉 | 千葉 |  | general | (63.2, 61.6, 52.7)
コシヒカリ |  |  | コシヒカリ | (31.6, 30.2, 26.3)
ふさこがね |  |  | ふさこがね | (13.3, 13.6, 11.7)
ふさおとめ |  |  | ふさおとめ | (12.0, 11.2, 9.8)
東京 | 東京 |  | general | (0.0, 0.0, 0.0)
神奈川 | 神奈川 |  | general | (2.2, 1.5, 1.5)
山梨 | 山梨 |  | general | (5.2, 3.1, 3.1)
コシヒカリ |  |  | コシヒカリ | (4.5, 2.7, 2.7)
長野 | 長野 |  | general | (64.9, 64.3, 27.3)
コシヒカリ |  |  | コシヒカリ | (51.9, 51.3, 21.3)
あきたこまち |  |  | あきたこまち | (6.6, 6.5, 2.8)
静岡 | 静岡 |  | general | (6.7, 4.0, 4.0)
コシヒカリ |  |  | コシヒカリ | (3.8, 2.8, 2.8)
きぬむすめ |  |  | きぬむすめ | (1.3, 0.4, 0.4)
あいちのかおり |  |  | あいちのかおり | (0.9, 0.5, 0.5)
契約 |  |  | 契約 | 
