PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2023/Feb2023.pdf
Title page: 34 | Table start page: 34
Parsing page: 36 (crop_right_ratio=0.65)
Numeric centers (xc): (231.651337835, 288.15553429, 344.68685246999996)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
指数 |  |  | 指数 | 
①② |  |  | ①② | 
山口 | 山口 |  | general | (39.9, 25.2, 9.7)
コシヒカリ |  |  | コシヒカリ | (10.3, 7.7, 2.9)
ひとめぼれ |  |  | ひとめぼれ | (9.8, 5.5, 2.3)
ヒノヒカリ |  |  | ヒノヒカリ | (6.0, 3.7, 1.2)
徳島 | 徳島 |  | general | (5.7, 3.5, 1.7)
コシヒカリ |  |  | コシヒカリ | (2.3, 1.5, 1.0)
あきさかり |  |  | あきさかり | (2.8, 1.6, 0.5)
香川 | 香川 |  | general | (19.5, 14.3, 3.0)
コシヒカリ |  |  | コシヒカリ | (5.8, 5.9, 1.4)
ヒノヒカリ |  |  | ヒノヒカリ | (5.6, 4.5, 0.7)
おいでまい |  |  | おいでまい | (3.4, 3.0, 0.6)
愛媛 | 愛媛 |  | general | (12.3, 8.1, 2.7)
コシヒカリ |  |  | コシヒカリ | (4.2, 3.4, 1.2)
ヒノヒカリ |  |  | ヒノヒカリ | (2.1, 1.2, 0.3)
あきたこまち |  |  | あきたこまち | (1.4, 0.8, 0.3)
高知 | 高知 |  | general | (9.5, 5.0, 5.0)
コシヒカリ |  |  | コシヒカリ | (6.5, 3.8, 3.8)
ヒノヒカリ |  |  | ヒノヒカリ | (1.3, 0.5, 0.5)
福岡 | 福岡 |  | general | (46.7, 35.1, 8.3)
夢つくし |  |  | 夢つくし | (16.4, 11.3, 3.1)
ヒノヒカリ |  |  | ヒノヒカリ | (10.7, 9.8, 1.7)
元気つくし |  |  | 元気つくし | (15.3, 10.4, 2.5)
佐賀 | 佐賀 |  | general | (27.9, 29.3, 5.5)
さがびより |  |  | さがびより | (9.5, 12.3, 1.2)
夢しずく |  |  | 夢しずく | (10.1, 10.4, 1.9)
ヒノヒカリ |  |  | ヒノヒカリ | (5.1, 4.8, 0.7)
長崎 | 長崎 |  | general | (7.4, 7.4, 1.6)
にこまる |  |  | にこまる | (2.8, 3.2, 0.5)
ヒノヒカリ |  |  | ヒノヒカリ | (1.2, 1.1, 0.2)
なつほのか |  |  | なつほのか | (1.8, 1.9, 0.2)
熊本 | 熊本 |  | general | (27.0, 5.2, 5.2)
ヒノヒカリ |  |  | ヒノヒカリ | (12.1, 1.2, 1.2)
森のくまさん |  |  | 森のくまさん | (2.3, 0.7, 0.7)
コシヒカリ |  |  | コシヒカリ | (5.3, 2.1, 2.1)
大分 | 大分 |  | general | (12.7, 7.8, 1.9)
ヒノヒカリ |  |  | ヒノヒカリ | (6.9, 3.7, 0.7)
ひとめぼれ |  |  | ひとめぼれ | (0.8, 0.5, 0.1)
つや姫 |  |  | つや姫 | (2.0, 1.9, 0.6)
宮崎 | 宮崎 |  | general | (12.4, 8.5, 8.3)
コシヒカリ |  |  | コシヒカリ | (5.6, 5.6, 5.6)
ヒノヒカリ |  |  | ヒノヒカリ | (5.0, 1.2, 1.2)
鹿児島 | 鹿児島 |  | general | (8.3, 8.3, 7.1)
ヒノヒカリ |  |  | ヒノヒカリ | (2.3, 2.3, 1.3)
あきほなみ |  |  | あきほなみ | (0.6, 0.6, 0.4)
コシヒカリ |  |  | コシヒカリ | (2.8, 2.8, 2.8)
沖縄 | 沖縄 |  | general | (1.2, 1.2, 1.1)
全国 |  | YES | general | (2499.0, 1914.0, 555.0)
参前年同月(３年産) |  |  | 参前年同月(３年産) | 
考前年同月差 |  |  | 考前年同月差 | 
した数量である。 |  |  | した数量である。 | 
７全国欄には産地の特定が出来ない未検査米等を含んでいるため、産地の合 |  |  | ７全国欄には産地の特定が出来ない未検査米等を含んでいるため、産地の合 | 
契約 |  |  | 契約 | 
