PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2023/Apr2023.pdf
Title page: 40 | Table start page: 40
Parsing page: 40 (crop_right_ratio=0.65)
Numeric centers (xc): (195.3586608, 239.78739822, 328.6750704)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
４令和４年産米の産地別契約・販売状況 |  |  | ４令和４年産米の産地別契約・販売状況 | 
（累計、うるち米、 |  |  | （累計、うるち米、 | 
指数比率 |  |  | 指数比率 | 
①②②/① |  |  | ①②②/① | 
北海道 | 北海道 |  | general | (303.2, 250.8, 125.8)
ななつぼし |  |  | ななつぼし | (141.3, 125.9, 69.2)
ゆめぴりか |  |  | ゆめぴりか | (93.7, 71.3, 29.2)
きらら３９７ |  |  | きらら３９７ | (21.3, 16.6, 4.4)
青森 | 青森 |  | general | (109.4, 85.9, 31.3)
まっしぐら |  |  | まっしぐら | (82.8, 64.6, 20.4)
つがるロマン |  |  | つがるロマン | (13.2, 9.3, 4.5)
岩手 | 岩手 |  | general | (112.3, 104.1, 23.9)
ひとめぼれ |  |  | ひとめぼれ | (85.6, 79.5, 17.3)
あきたこまち |  |  | あきたこまち | (11.1, 11.1, 2.0)
銀河のしずく |  |  | 銀河のしずく | (8.9, 7.8, 2.6)
宮城 | 宮城 |  | general | (150.8, 136.1, 27.8)
ひとめぼれ |  |  | ひとめぼれ | (116.8, 104.9, 18.0)
つや姫 |  |  | つや姫 | (13.5, 12.8, 3.8)
ササニシキ |  |  | ササニシキ | (9.1, 8.9, 2.2)
秋田 | 秋田 |  | general | (229.0, 217.2, 80.7)
あきたこまち |  |  | あきたこまち | (192.3, 182.8, 70.3)
めんこいな |  |  | めんこいな | (6.4, 5.9, 1.6)
ひとめぼれ |  |  | ひとめぼれ | (17.7, 18.4, 3.5)
山形 | 山形 |  | general | (178.7, 130.3, 50.8)
はえぬき |  |  | はえぬき | (95.8, 68.0, 21.4)
つや姫 |  |  | つや姫 | (40.4, 32.2, 16.7)
雪若丸 |  |  | 雪若丸 | (20.9, 13.5, 4.9)
福島 | 福島 |  | general | (112.8, 95.0, 22.2)
コシヒカリ中通り |  |  | コシヒカリ中通り | (35.3, 28.9, 6.9)
コシヒカリ会津 |  |  | コシヒカリ会津 | (29.2, 29.9, 3.8)
コシヒカリ浜通り |  |  | コシヒカリ浜通り | (4.7, 4.1, 0.7)
ひとめぼれ |  |  | ひとめぼれ | (20.6, 15.6, 4.5)
天のつぶ |  |  | 天のつぶ | (12.1, 9.7, 2.4)
茨城 | 茨城 |  | general | (66.7, 65.6, 24.9)
コシヒカリ |  |  | コシヒカリ | (48.4, 47.1, 17.6)
あきたこまち |  |  | あきたこまち | (8.4, 8.0, 5.2)
ふくまる |  |  | ふくまる | (2.4, 2.4, 0.4)
栃木 | 栃木 |  | general | (102.9, 74.4, 13.8)
コシヒカリ |  |  | コシヒカリ | (82.5, 60.2, 10.6)
とちぎの星 |  |  | とちぎの星 | (9.6, 7.6, 1.1)
あさひの夢 |  |  | あさひの夢 | (3.8, 2.4, 0.4)
群馬 | 群馬 |  | general | (14.7, 11.2, 1.2)
あさひの夢 |  |  | あさひの夢 | (10.5, 7.6, 0.8)
ゆめまつり |  |  | ゆめまつり | (1.7, 1.9, 0.1)
埼玉 | 埼玉 |  | general | (19.7, 16.2, 5.1)
彩のかがやき |  |  | 彩のかがやき | (7.4, 6.7, 1.9)
彩のきずな |  |  | 彩のきずな | (6.2, 5.7, 2.2)
コシヒカリ |  |  | コシヒカリ | (3.8, 3.4, 0.9)
千葉 | 千葉 |  | general | (48.6, 44.4, 30.9)
コシヒカリ |  |  | コシヒカリ | (25.3, 22.7, 14.2)
ふさこがね |  |  | ふさこがね | (8.1, 7.6, 5.7)
ふさおとめ |  |  | ふさおとめ | (9.7, 8.6, 7.5)
東京 | 東京 |  | general | (0.0, 0.0, 0.0)
神奈川 | 神奈川 |  | general | (2.7, 1.1, 1.1)
山梨 | 山梨 |  | general | (5.5, 1.6, 1.6)
コシヒカリ |  |  | コシヒカリ | (4.7, 1.3, 1.3)
長野 | 長野 |  | general | (64.1, 60.0, 15.4)
コシヒカリ |  |  | コシヒカリ | (51.1, 48.1, 11.1)
あきたこまち |  |  | あきたこまち | (6.7, 6.5, 1.7)
静岡 | 静岡 |  | general | (7.6, 2.3, 2.3)
コシヒカリ |  |  | コシヒカリ | (4.2, 1.7, 1.7)
きぬむすめ |  |  | きぬむすめ | (1.5, 0.2, 0.2)
あいちのかおり |  |  | あいちのかおり | (1.0, 0.3, 0.3)
契約 |  |  | 契約 | 
